name,stems,branches,overall_width,overall_height,overall_depth,overall_volume,total_length,br_length_mean,br_length_std,br_length_min,br_length_max,br_order_mean,br_order_std,br_order_min,br_order_max,br_tortuosity_mean,br_tortuosity_std,br_tortuosity_min,br_tortuosity_max,bif_EucDist2soma_mean,bif_EucDist2soma_std,bif_EucDist2soma_min,bif_EucDist2soma_max,bif_PathDist2soma_mean,bif_PathDist2soma_std,bif_PathDist2soma_min,bif_PathDist2soma_max,asymmetry_mean,asymmetry_std,asymmetry_min,asymmetry_max,ampl_local_mean,ampl_local_std,ampl_local_min,ampl_local_max,ampl_remote_mean,ampl_remote_std,ampl_remote_min,ampl_remote_max,tilt_local_mean,tilt_local_std,tilt_local_min,tilt_local_max,tilt_remote_mean,tilt_remote_std,tilt_remote_min,tilt_remote_max,soma_region
18458_00564,5.0,303.0,1158.52,3006.92,1034.34,3603200000.0,28244.5,93.2162,189.141,0.689062,2886.52,9.38944,3.90959,1.0,20.0,0.113669,0.0878214,0.0,0.561978,2027.1,1234.59,0.0,3024.01,3721.53,2218.56,12.0835,5496.61,0.697987,0.46068,0.0,1.0,70.6205,29.8544,5.73535,141.377,64.3033,32.9084,3.21834,158.65,117.754,25.897,36.0304,166.367,121.011,25.7944,46.2106,172.69,VPM
pre_18864_00048,7.0,397.0,1989.03,1153.65,1115.07,2558680000.0,48495.0,122.154,138.923,0.791839,756.481,11.1008,6.54934,1.0,27.0,0.150965,0.119248,0.0,0.782416,274.305,235.06,0.0,1582.46,754.514,762.057,7.32427,3440.44,0.723077,0.44863,0.0,1.0,78.5038,35.0431,5.50078,158.917,77.8876,35.3773,4.23383,159.86,110.558,30.311,11.2343,160.678,105.207,31.0943,6.45627,160.925,VISam
18455_00253,7.0,717.0,2155.5,1739.25,2805.62,10518100000.0,46057.1,64.2358,94.3544,0.318902,1217.74,24.6513,13.3181,1.0,50.0,0.083387,0.0761105,0.0,0.779493,2461.1,1155.43,0.0,3323.15,4140.0,1981.26,11.7577,6753.52,0.732394,0.443336,0.0,1.0,81.4874,35.1656,1.48415,176.096,74.6721,35.917,4.01381,176.52,110.634,34.5481,1.29309,168.919,113.734,32.4563,13.1532,171.091,VPM
191812_4664_x8027_y25176,13.0,403.0,4949.15,4339.57,9200.99,197611000000.0,85905.2,213.164,514.727,0.650458,7278.26,7.2134,3.68054,1.0,17.0,0.117621,0.0921534,0.0,0.73945,1600.38,2432.69,0.0,8565.0,2655.95,3947.91,23.3966,15242.0,0.723077,0.44863,0.0,1.0,68.4204,31.5094,1.94449,171.368,66.5805,33.9957,2.18124,169.929,121.436,25.0254,43.3802,169.541,113.998,31.6061,28.2116,172.327,SSs
18458_00574,8.0,478.0,1284.25,1590.11,3016.9,6160810000.0,49184.0,102.895,168.696,0.926318,2384.81,10.3013,5.25505,1.0,22.0,0.0934028,0.0748204,0.0,0.669014,1708.13,1225.92,0.0,3006.88,2734.59,1949.0,19.8997,5670.19,0.702128,0.458299,0.0,1.0,72.9664,30.2931,2.13649,159.519,63.1243,28.623,4.99986,165.83,119.399,26.9845,30.5334,171.234,122.979,26.4194,10.6784,167.094,MG
17543_3842_x7369_y3542,8.0,472.0,2394.39,3349.59,8747.75,70158900000.0,78071.6,165.406,319.11,0.954468,5842.25,10.822,6.60069,1.0,31.0,0.143209,0.12774,0.0,0.71499,615.276,1531.75,0.0,8151.77,1147.14,2152.21,11.9415,11672.5,0.711207,0.454181,0.0,1.0,70.1965,41.7299,2.63738,179.94,67.8554,38.1235,5.03798,158.888,108.589,40.1204,2.22148,174.554,111.649,35.6514,4.39798,170.373,SSp-bfd
18454_01110,8.0,398.0,791.68,2889.41,1675.6,3832920000.0,33854.7,85.0621,135.265,0.677655,1868.05,9.92462,4.55023,1.0,22.0,0.0947761,0.0716345,0.0,0.478367,1967.09,989.59,0.0,2711.11,3710.46,1866.01,9.54806,5256.23,0.723077,0.44863,0.0,1.0,75.0746,27.3125,3.82992,150.722,66.8132,28.6131,4.66462,148.904,116.07,23.7937,38.3658,164.716,120.012,25.5602,39.1308,165.68,VPM
18462_00024,6.0,422.0,2000.27,3818.35,2192.68,16747100000.0,42035.4,99.6101,336.228,1.02316,6554.2,18.3602,12.489,1.0,42.0,0.0853497,0.0748316,4.25606e-06,0.538188,2232.91,1323.34,0.0,3330.39,6576.85,4067.97,6.44956,10052.0,0.725962,0.447105,0.0,1.0,76.9493,32.2733,7.16414,164.837,68.6142,31.9049,8.86068,161.456,114.172,29.1239,11.1079,173.235,117.241,27.6601,18.7467,166.484,LGd
18457_00040,5.0,379.0,5093.45,1966.91,1227.83,12300800000.0,19837.4,52.3415,109.877,0.42784,1218.4,24.8734,13.7011,1.0,52.0,0.155281,0.150166,0.0,0.832871,2245.34,1684.58,0.0,4948.72,3645.92,2397.9,7.89183,7523.68,0.812834,0.391092,0.0,1.0,85.2392,37.2107,1.03074,161.138,83.6774,38.7013,5.4654,174.542,104.618,32.6451,1.92064,170.618,98.5045,33.9738,18.1319,168.667,CP
18457_00128,7.0,571.0,2154.49,1669.1,2414.22,8681680000.0,35833.0,62.7548,110.848,0.642513,2051.74,22.5096,12.3876,1.0,41.0,0.113473,0.0963564,0.0,0.556123,2383.42,1055.32,0.0,3061.9,3568.18,1588.87,9.4892,4861.46,0.716312,0.451589,0.0,1.0,81.9155,36.0604,3.82956,176.69,76.9452,36.0275,4.38864,178.703,108.189,33.9696,2.18939,170.609,113.101,29.155,6.96449,170.199,VPM
18454_01100,7.0,359.0,1202.59,2443.07,1332.69,3915460000.0,27269.4,75.9593,146.494,0.882566,2478.8,10.5877,5.09271,1.0,20.0,0.0910138,0.0733713,0.0,0.592546,1705.76,1049.03,0.0,2632.61,2910.7,1760.72,3.56935,4419.77,0.6875,0.464835,0.0,1.0,75.4834,30.5519,2.92433,176.213,67.4244,33.9325,12.3699,173.375,116.524,27.5317,22.0836,162.564,119.048,28.2442,21.1223,168.074,VPM
17786_00022,7.0,153.0,3616.63,1963.82,3734.7,26525400000.0,20125.1,131.537,374.741,1.00726,4230.5,8.62092,4.96568,1.0,19.0,0.196634,0.13212,6.98694e-05,0.646104,985.8,1345.87,0.0,4025.21,2178.03,3118.77,8.9903,9513.35,0.794521,0.406848,0.0,1.0,75.8509,33.1088,19.4763,151.697,78.6944,33.8844,19.4883,145.345,107.345,28.1669,30.5968,160.958,103.277,33.7876,19.8678,163.255,AON
18465_00204,7.0,197.0,1958.87,570.13,516.44,576765000.0,10836.7,55.0085,106.826,0.643592,1332.46,10.7665,7.28195,1.0,27.0,0.129259,0.121068,0.0,0.746313,845.25,787.923,0.0,1932.89,1206.5,1006.69,9.23651,2919.66,0.810526,0.393963,0.0,1.0,89.2087,34.6212,5.81998,166.547,83.1739,35.0264,16.606,160.0,100.173,33.7379,2.31502,173.107,102.567,32.0191,32.5501,164.847,ACB
18454_01078,4.0,332.0,1811.72,2239.81,1307.65,5306330000.0,38683.7,116.517,149.838,0.926155,1154.31,9.5241,4.34147,1.0,23.0,0.153972,0.125474,0.0,0.701447,298.702,374.582,0.0,2158.18,656.065,576.247,18.0991,3273.5,0.743902,0.437813,0.0,1.0,78.9947,37.2759,2.57042,168.226,82.1847,35.7762,15.9162,172.862,112.266,31.1051,1.91114,170.273,101.805,33.2135,7.87528,163.25,CP
191807_4114_x3589_y10280,10.0,1130.0,9268.1,6405.14,3127.75,185674000000.0,140214.0,124.083,232.569,0.427246,2821.24,15.3788,6.90502,1.0,31.0,0.123633,0.103715,0.0,0.766364,2326.07,2193.22,0.0,9302.43,4312.81,4028.09,11.4299,12804.8,0.769643,0.421438,0.0,1.0,76.7266,31.6182,5.40988,171.516,71.7391,33.4516,3.84909,165.539,111.753,29.7874,6.9599,169.977,110.639,31.2291,3.77157,171.865,MOp
18869_4253_x4991_y7023,10.0,420.0,3051.22,2480.02,3744.62,28335900000.0,46502.4,110.72,286.652,0.657976,4478.63,10.7381,5.51526,1.0,22.0,0.125022,0.109818,0.0,0.747044,806.074,1183.34,0.0,3550.93,1833.93,2686.59,22.4194,8388.71,0.707317,0.456108,0.0,1.0,80.3271,33.4719,7.57776,161.266,71.873,33.1021,9.73503,175.392,113.23,28.3973,21.5679,171.931,111.609,31.9084,3.67808,164.261,SSs
191812_5676_x8072_y26215,7.0,553.0,2584.75,4864.04,4361.28,54831500000.0,112358.0,203.178,293.187,0.9848,3211.42,11.9584,5.59892,1.0,23.0,0.134835,0.107874,0.0,0.78492,1705.09,1834.13,0.0,4919.82,2695.27,2342.35,8.54757,6995.99,0.699634,0.459259,0.0,1.0,74.822,28.0875,4.35227,158.429,74.5511,34.849,6.96975,171.498,117.591,25.7843,1.01391,174.58,108.154,31.7608,7.58959,163.838,SSs
18454_00129,10.0,382.0,800.19,2831.48,1768.67,4007310000.0,30864.0,80.7958,138.184,0.554855,1397.57,10.623,5.39216,1.0,21.0,0.100654,0.0788387,0.0,0.503465,1465.86,956.268,0.0,2252.36,3630.03,2362.24,10.9155,5650.59,0.741935,0.438751,0.0,1.0,72.4666,27.0664,5.96783,159.497,67.4907,33.4078,5.39613,167.11,116.17,26.7358,2.23287,165.295,119.458,27.9632,34.6854,169.738,VPM
pre_18465_00370,5.0,47.0,1281.52,700.89,1300.63,1168230000.0,6658.22,141.664,269.902,6.07182,1843.71,3.55319,1.85107,1.0,8.0,0.191949,0.118718,4.36789e-05,0.486209,249.052,387.929,0.0,1241.62,617.018,846.467,21.3553,3140.6,0.809524,0.402374,0.0,1.0,77.6859,49.4557,8.60188,167.772,69.9322,49.2626,1.77327,173.981,79.6748,49.7002,2.89454,153.304,94.4513,51.0035,5.32412,166.862,DG
18454_00051,6.0,1040.0,4323.13,2693.41,3457.7,40261300000.0,106727.0,102.622,160.387,0.653474,3326.86,14.5327,5.79892,1.0,26.0,0.10464,0.0768374,0.0,0.548847,2904.89,1604.7,0.0,4293.79,5667.72,3223.27,7.39425,9824.91,0.711799,0.453364,0.0,1.0,74.534,34.1483,1.87258,171.842,65.5069,31.7852,6.15554,172.27,115.492,29.7771,0.403971,175.8,119.962,29.275,12.1548,170.896,VAL
18454_00139,10.0,684.0,1654.2,2065.76,2649.63,9054260000.0,50743.6,74.1866,96.0499,0.50819,1039.02,14.2222,6.53924,1.0,29.0,0.0917676,0.0706988,0.0,0.465927,2162.2,1028.48,0.0,3048.89,3700.78,1751.49,8.69925,5845.6,0.706231,0.456165,0.0,1.0,76.7301,29.3796,2.63608,175.396,66.6505,29.0991,3.27245,159.122,115.146,26.8134,0.612264,168.335,121.116,24.9309,35.6549,165.077,VPM
18867_4330_x29413_y7746,6.0,504.0,4200.3,5339.24,3211.42,72020600000.0,51286.7,101.759,279.467,1.2718,4762.3,10.6508,5.28597,1.0,21.0,0.126743,0.106073,3.49563e-06,0.727908,1178.89,1446.51,0.0,6421.43,2089.69,2346.82,15.1465,9331.65,0.730924,0.444373,0.0,1.0,74.9492,29.1518,1.50297,160.261,68.889,34.7496,4.36971,166.372,116.004,25.7206,27.4834,167.646,113.484,31.075,20.1427,172.627,SSp-m
191812_4686_x10891_y5452,11.0,563.0,7140.45,5128.98,10115.8,370473000000.0,139114.0,247.093,618.849,1.54248,10672.9,11.3837,5.33889,1.0,21.0,0.122312,0.0960285,8.62472e-06,0.676856,2683.85,3261.81,0.0,9725.14,4517.62,5028.07,10.9878,16433.1,0.717391,0.451086,0.0,1.0,69.9365,28.1785,6.15039,172.631,66.3665,33.693,3.88323,174.506,120.884,23.911,24.4441,173.72,112.792,31.0204,12.0819,169.878,VISC
18453_3225_x17398_y19713,3.0,273.0,1327.8,490.81,1132.0,737722000.0,13788.3,50.5067,50.2496,0.458724,280.102,16.2894,9.75813,1.0,38.0,0.125388,0.106107,0.0,0.586934,528.14,431.472,0.0,1469.39,889.68,633.351,11.1462,2198.67,0.837037,0.370707,0.0,1.0,87.3071,32.6244,26.9523,160.499,83.101,36.9217,2.53525,162.64,101.967,32.4919,3.20223,161.961,97.4958,35.3864,13.9252,168.151,OT
18868_3592_x9776_y8113,7.0,797.0,6992.22,5590.37,3257.23,127322000000.0,109802.0,137.769,219.257,1.09113,2285.26,13.0075,5.45032,1.0,23.0,0.134722,0.104896,3.97097e-06,0.767186,2185.8,1893.32,0.0,6960.12,3462.62,2920.9,13.7048,10002.1,0.706329,0.456021,0.0,1.0,75.2355,32.7331,1.74194,175.28,68.1381,33.1566,4.86093,166.724,113.201,31.8742,1.14554,172.336,111.481,30.7249,9.20792,172.8,MOp
17302_00078,6.0,386.0,981.78,2764.05,1547.13,4198430000.0,29921.3,77.5164,167.349,0.393235,2670.32,11.8031,5.87512,1.0,28.0,0.128487,0.0919275,0.0,0.516775,1828.09,884.929,0.0,2456.17,4240.76,2040.61,0.393235,5862.93,0.7,0.459468,0.0,1.0,73.0011,35.6858,0.529012,172.799,66.1785,34.7343,3.0708,167.691,114.517,29.6929,21.3657,164.662,115.223,30.5247,16.3228,169.102,VPL
18465_00110,5.0,429.0,3893.95,3396.78,2102.51,27809600000.0,55312.7,128.934,328.886,0.710577,6080.09,13.3403,6.93904,1.0,27.0,0.105892,0.0810261,0.0,0.570544,2434.41,1778.68,0.0,4138.57,5801.61,4201.09,11.6785,10632.1,0.712264,0.453779,0.0,1.0,69.086,30.3918,2.64727,160.247,62.2304,29.5867,5.72659,171.202,120.325,29.5626,1.53641,174.0,119.861,29.3015,21.8429,171.129,LGd
17302_00110,5.0,381.0,1635.47,1913.21,917.66,2871360000.0,24620.8,64.6216,77.7953,0.847341,507.448,14.5906,10.3926,1.0,43.0,0.150987,0.11216,0.0,0.674627,563.1,590.983,0.0,1929.87,1128.57,803.029,12.646,2923.79,0.787234,0.410356,0.0,1.0,81.2574,38.0964,3.33311,164.42,84.8673,35.761,14.3223,175.266,104.044,33.8634,7.82461,171.168,98.8412,31.8484,16.7583,157.839,CP
18465_00078,8.0,378.0,1109.34,3073.63,1687.53,5753970000.0,32779.9,86.7193,217.761,0.81991,3940.88,26.1746,18.637,1.0,56.0,0.115415,0.0903063,0.0,0.645126,2184.61,1193.27,0.0,2992.39,5150.13,2896.38,17.5611,7968.8,0.718919,0.450747,0.0,1.0,82.3492,37.489,9.07969,175.978,77.4986,39.0567,3.40214,171.516,108.782,33.7477,7.55694,165.71,111.284,33.7491,15.2726,158.602,VPM
pre_18864_00083,8.0,674.0,990.61,1216.01,1063.45,1281020000.0,49712.3,73.7572,86.9124,0.504949,501.437,14.0326,9.26587,1.0,41.0,0.132646,0.102327,0.0,0.793326,267.448,177.603,0.0,903.884,995.532,812.141,8.99151,3266.53,0.72973,0.444768,0.0,1.0,78.0578,31.4306,0.454371,177.207,74.7443,34.2056,5.29393,177.207,112.061,28.8705,9.69199,169.287,107.447,32.3654,3.55385,171.236,VISp
18462_00056,7.0,507.0,1717.26,2813.8,2776.02,13413800000.0,43411.8,85.6248,153.134,1.0349,2243.36,12.4714,6.34738,1.0,27.0,0.0845025,0.0621382,4.24788e-06,0.390324,1934.65,1033.12,0.0,2826.41,5139.72,2866.25,11.6997,7585.54,0.712,0.453739,0.0,1.0,72.9521,30.3465,6.78036,169.672,68.3694,30.8493,7.18982,166.257,118.06,26.4743,15.2485,160.385,120.818,25.9085,35.7923,171.914,VPM
18457_00032,7.0,287.0,1943.11,1753.87,747.4,2547110000.0,14170.1,49.373,108.06,0.930035,1653.29,11.2509,6.16893,1.0,25.0,0.139802,0.119272,0.0,0.713332,1432.96,969.347,0.0,2334.28,2048.39,1318.33,21.5654,3461.72,0.778571,0.416699,0.0,1.0,80.8831,34.7997,10.0322,169.214,79.1786,37.2904,12.8871,165.382,111.77,30.4186,38.1925,169.782,102.57,33.6267,8.42293,164.288,CP
18869_4347_x8166_y4281,9.0,517.0,5188.47,5808.92,3307.76,99693900000.0,57935.4,112.061,245.157,0.788987,2820.23,9.53385,4.45491,1.0,20.0,0.110238,0.0923247,0.0,0.667851,1606.16,1847.86,0.0,6357.78,2586.7,2902.87,19.8717,9476.89,0.744094,0.437231,0.0,1.0,81.7891,32.4957,3.15575,176.364,71.9033,35.2799,4.72699,166.469,111.264,29.6344,5.44618,165.613,111.046,32.8665,7.58512,167.474,SSp-ul
18458_00353,5.0,391.0,1204.75,738.86,500.34,445374000.0,13908.6,35.5719,64.173,0.270292,1042.19,19.4706,13.5203,1.0,48.0,0.14174,0.12696,0.0,0.724706,637.429,400.665,0.0,1112.19,1276.86,763.122,9.99654,2609.2,0.782383,0.413698,0.0,1.0,85.8604,33.9543,15.9506,174.629,86.1945,37.9307,4.18076,173.664,102.589,30.9893,35.7685,158.967,95.4677,34.6803,11.967,170.214,CP
17545_00024,5.0,199.0,1729.35,1654.48,966.56,2765500000.0,19239.5,96.681,114.744,0.622056,826.621,8.8593,4.17548,1.0,18.0,0.172724,0.120564,0.0,0.709874,493.049,552.677,0.0,1614.39,860.102,708.379,7.64269,2848.39,0.721649,0.450515,0.0,1.0,80.0849,34.7075,1.73154,154.07,84.1478,37.5038,2.65255,178.087,106.247,30.3051,20.5016,157.594,93.4916,34.5638,5.14652,146.394,CP
18868_4818_x14513_y17030,7.0,339.0,1593.55,2113.46,1209.69,4074120000.0,24349.6,71.8277,138.235,0.922255,2076.45,14.3864,8.3323,1.0,33.0,0.139021,0.107101,0.0,0.714435,1529.46,685.582,0.0,2032.9,2665.13,1190.91,8.8105,4235.16,0.746988,0.436053,0.0,1.0,81.3679,31.5679,2.85349,165.248,79.8246,36.643,2.89824,170.55,112.365,27.3774,2.12843,162.408,106.268,31.3005,11.0163,175.291,RT
18864_6956_x8154_y30811,7.0,421.0,2741.77,4373.98,2827.28,33906000000.0,70919.4,168.455,247.402,3.22266,2553.02,9.3753,5.20044,1.0,24.0,0.110537,0.0805816,0.00256866,0.571142,613.137,786.852,0.0,3091.15,1117.67,1169.2,12.1284,4354.77,0.690821,0.463275,0.0,1.0,71.274,28.8209,2.80978,144.015,67.2496,33.4237,2.36461,174.203,120.514,25.6301,27.8455,166.777,117.842,29.4867,6.94755,168.75,VISpor
18864_00026,9.0,799.0,4495.75,4675.9,6209.59,130536000000.0,134418.0,168.233,289.81,0.488247,4983.55,16.0713,9.13262,1.0,34.0,0.132476,0.101374,0.0,0.812767,1665.55,1741.5,0.0,5743.65,3072.66,2728.49,21.5721,9039.47,0.75443,0.43097,0.0,1.0,66.5935,34.535,3.61014,173.534,67.2927,35.806,3.31774,174.56,120.715,31.3991,4.51268,176.524,113.043,33.1449,9.67634,169.339,AId
17109_6401_x7641_y3978,4.0,204.0,2555.95,3323.73,4653.84,39535700000.0,66532.7,326.141,554.619,1.23587,4047.88,8.70588,3.76551,1.0,15.0,0.148189,0.123753,4.21455e-06,0.745381,2474.12,1945.74,0.0,4752.13,3748.43,2760.85,16.4449,8382.87,0.68,0.468826,0.0,1.0,67.6236,30.2055,6.55488,152.389,69.0621,36.3927,8.05028,175.619,117.962,26.8942,20.1386,164.109,109.285,34.5388,4.61122,165.9,AUDv
18464_00074,8.0,686.0,1332.08,2653.26,2635.12,9313450000.0,72004.3,104.963,146.509,0.880686,2449.73,10.1079,4.35605,1.0,21.0,0.118891,0.0818536,0.0,0.655063,1939.08,1010.03,0.0,2973.67,4467.51,2546.6,13.543,7774.86,0.725664,0.446839,0.0,1.0,69.0479,32.5748,0.459939,160.755,64.9149,31.6937,4.78336,172.619,119.302,27.9232,35.0617,175.461,119.463,28.2814,10.1486,167.582,VPM
18455_00147,9.0,455.0,2206.57,2652.91,1933.38,11317700000.0,40596.6,89.2233,160.533,1.01772,2927.74,17.0264,9.75512,1.0,33.0,0.0889705,0.0664086,9.2422e-06,0.533659,2128.44,1270.43,0.0,3218.2,4015.87,2515.5,11.2521,7670.19,0.704036,0.457502,0.0,1.0,73.6648,29.9359,0.857433,157.634,68.2262,32.5002,3.12234,159.423,117.727,27.9026,18.9428,172.373,116.877,29.7325,5.70363,169.343,VPM
18869_4550_x7203_y4574,9.0,343.0,4356.62,5206.93,2953.01,66987900000.0,37803.3,110.214,310.61,0.851412,4618.88,9.77551,5.31128,1.0,21.0,0.119196,0.1114,0.0,0.768605,1063.99,1695.32,0.0,5880.95,1844.29,2679.89,14.7853,8186.78,0.700599,0.459373,0.0,1.0,79.8152,27.8691,13.9717,146.774,72.5015,35.9666,4.11407,174.427,114.01,23.9553,31.3171,158.8,111.104,35.1336,4.98219,169.38,SSp-n
18047_4458_x18853_y10785,11.0,837.0,6838.32,5990.27,3044.06,124695000000.0,127589.0,152.436,278.321,1.46928,3346.93,13.2174,7.10334,1.0,35.0,0.134777,0.105267,1.52686e-05,0.847727,1871.37,1697.08,0.0,5239.21,3865.85,3864.63,16.5474,13752.6,0.750605,0.433187,0.0,1.0,78.8817,34.6087,2.31505,169.094,73.719,35.3576,1.4622,168.473,110.225,29.8411,11.7442,170.509,107.994,31.9819,16.9234,168.894,ACAv
18869_4301_x16815_y4413,6.0,1492.0,997.1,1024.3,850.06,868191000.0,63442.3,42.5216,41.6294,0.561573,387.146,14.0161,4.59957,1.0,26.0,0.0931634,0.0738098,0.0,0.592629,203.09,99.4471,0.0,547.564,419.354,152.472,12.2912,923.551,0.71467,0.451876,0.0,1.0,75.5152,27.1348,2.18683,166.525,69.5074,26.9568,8.5236,158.548,117.685,23.3737,12.2735,169.709,119.684,23.1799,31.3292,168.048,MOp
18454_01124,6.0,278.0,930.81,3101.61,1608.05,4642460000.0,23811.4,85.6524,164.857,1.16633,2126.14,9.15827,4.49188,1.0,17.0,0.0998323,0.0759128,3.10383e-07,0.388629,1916.6,1268.68,0.0,3033.2,3634.21,2399.78,9.83398,6021.06,0.727941,0.446665,0.0,1.0,72.7012,27.4038,9.36756,168.409,60.4517,29.5675,10.5904,155.497,120.477,25.1408,26.1865,163.899,124.128,25.41,9.40988,167.792,VPM
18457_00074,9.0,469.0,1978.62,2238.5,2508.3,11109600000.0,57582.5,122.777,201.979,0.38032,3586.41,10.8977,5.31107,1.0,22.0,0.106521,0.0844757,0.0,0.593484,1816.98,935.641,0.0,2682.04,4708.61,2383.38,12.511,6948.05,0.713043,0.453328,0.0,1.0,70.6223,30.5411,2.1333,154.896,60.9348,29.2137,8.59648,153.906,119.497,29.8233,7.95095,176.461,121.596,27.7943,11.9264,171.696,MG
17781_2184_x15071_y19950,8.0,574.0,3376.95,4396.17,2864.35,42523100000.0,107215.0,186.786,330.268,1.18454,3618.79,21.4042,11.7331,1.0,47.0,0.15748,0.110816,2.29315e-05,0.739596,684.694,698.99,0.0,2701.49,2736.66,1888.85,14.4831,7379.29,0.738516,0.440221,0.0,1.0,79.2782,30.2807,3.33053,163.114,76.8252,34.0519,6.20128,171.403,108.284,27.8956,30.2831,156.77,105.083,32.0871,5.81273,167.493,ORBl
18454_01134,10.0,606.0,2615.73,3624.9,2434.32,23081600000.0,59124.7,97.5656,167.542,0.652115,2504.78,14.1518,7.06172,1.0,29.0,0.0913024,0.0726813,0.0,0.537761,2743.45,1453.66,0.0,4282.18,5660.43,3009.2,17.2956,8604.31,0.687919,0.464122,0.0,1.0,72.99,26.647,12.8188,155.932,64.911,28.6245,1.04813,156.702,118.248,26.9654,11.5063,164.641,123.099,25.3825,30.0087,170.311,VPL
18465_00348,4.0,452.0,1986.49,4099.08,3879.4,31589100000.0,56854.9,125.785,208.65,1.97655,2854.97,11.8407,4.71459,1.0,22.0,0.117231,0.0940849,7.72106e-06,0.613479,2189.05,1425.25,0.0,4274.79,4504.56,3120.64,7.07798,8912.79,0.709821,0.454861,0.0,1.0,74.0068,30.4017,3.84433,164.909,66.1811,30.5208,5.34936,154.185,118.017,26.1694,22.3659,171.257,115.967,28.1834,23.2558,166.556,VPL
pre_18464_00087,4.0,170.0,1415.42,1081.23,757.59,1159410000.0,10715.3,63.0314,104.358,1.389,1238.08,6.43529,3.09398,1.0,14.0,0.192828,0.123998,2.25645e-05,0.661757,452.944,616.02,0.0,1530.55,710.256,817.352,12.6148,2285.56,0.746988,0.437381,0.0,1.0,79.3936,35.1287,14.9315,175.379,78.5303,37.0595,9.5175,163.801,107.968,32.808,21.8649,166.222,102.167,35.042,7.63985,167.381,CP
18465_00230,7.0,263.0,996.83,3038.85,1958.18,5931750000.0,24589.2,93.495,125.362,0.684843,973.884,8.68821,5.00093,1.0,20.0,0.113526,0.0888385,0.0,0.791341,1493.65,1277.85,0.0,3154.45,2755.18,2356.43,7.55995,5648.15,0.71875,0.451376,0.0,1.0,75.6095,31.7557,22.1995,159.435,67.5809,35.6524,1.60868,163.077,115.848,30.9564,1.59407,163.135,118.55,29.1187,25.91,174.298,VPM
18457_00064,6.0,372.0,1510.96,1938.77,2137.42,6261370000.0,36735.2,98.7507,156.244,0.566048,2339.44,16.5323,8.35413,1.0,31.0,0.134118,0.0968212,0.0,0.619944,1872.93,958.892,0.0,2609.93,3587.59,1850.35,14.4009,5554.47,0.704918,0.457331,0.0,1.0,78.9751,34.4932,1.77314,175.462,76.6547,37.9716,15.6025,175.424,110.579,30.7594,15.8655,170.181,111.65,31.0041,21.543,160.027,VPM
18453_6604_x9161_y4006,9.0,551.0,6285.35,4176.47,4427.52,116225000000.0,95656.9,173.606,289.979,0.326326,2930.87,11.9546,6.37465,1.0,25.0,0.139003,0.111603,0.0,0.81162,1375.31,1768.07,0.0,5438.1,2160.68,2373.99,14.4901,7082.96,0.738007,0.440532,0.0,1.0,72.362,31.487,0.235487,170.047,72.4858,34.032,7.78713,168.979,116.142,29.2324,2.16983,172.35,110.57,32.5357,9.15714,165.013,VISrl
18454_00065,5.0,593.0,4304.73,3379.7,2458.74,35771500000.0,89068.7,150.2,213.929,0.859875,1755.72,11.887,5.92028,1.0,27.0,0.100342,0.074606,0.0,0.584881,2137.96,1521.7,0.0,4151.66,4896.18,3410.31,15.2409,9415.84,0.697279,0.460219,0.0,1.0,71.8897,30.2996,3.34092,172.826,62.0768,27.4174,5.44773,162.19,120.655,26.1898,20.4112,168.628,122.123,26.4472,20.4112,171.853,PO
18864_6733_x9057_y31875,9.0,493.0,2866.35,3747.31,2689.48,28888000000.0,74373.5,150.859,220.97,1.06346,3361.65,9.5071,4.85883,1.0,23.0,0.169325,0.131449,4.34115e-05,0.894346,487.895,628.733,0.0,2803.34,961.928,945.95,15.844,4252.71,0.72314,0.448374,0.0,1.0,77.0038,36.6706,1.77948,167.923,75.8956,37.8989,4.52377,173.694,106.897,36.2328,2.24599,177.518,106.733,34.5053,4.96851,172.492,AUDp
18454_00075,10.0,770.0,4021.68,2130.94,3157.05,27055800000.0,77420.9,100.547,162.079,1.0592,2874.6,17.026,8.16694,1.0,31.0,0.0943976,0.0808329,8.51847e-06,0.646353,3335.58,1774.58,0.0,4580.78,5622.69,3002.87,8.28248,8699.99,0.734211,0.442335,0.0,1.0,76.7975,35.5346,0.583298,169.948,66.6524,32.2783,9.21968,165.021,115.148,30.2775,1.21728,172.74,120.047,27.9202,16.4699,169.41,VAL
18461_4388_x5599_y5781,8.0,226.0,1071.45,895.86,1159.95,1113400000.0,32276.5,142.816,159.678,1.56814,821.336,7.23894,4.00505,1.0,18.0,0.127879,0.106512,7.10942e-06,0.577079,170.486,150.245,0.0,576.771,769.094,926.792,9.95427,4069.4,0.724771,0.448693,0.0,1.0,72.987,35.8098,3.06037,165.749,75.0657,35.3963,10.3801,172.657,117.579,30.5884,23.3168,164.751,108.602,32.1737,16.4421,160.927,SSp-n
18465_00146,5.0,411.0,2455.93,2483.4,3098.78,18899700000.0,59789.5,145.473,257.967,0.332045,2821.58,12.6788,6.32641,1.0,26.0,0.137114,0.116753,0.0,0.780709,1739.0,1093.66,0.0,2747.61,6278.44,4242.83,0.743699,11107.5,0.719212,0.450495,0.0,1.0,77.5067,34.2372,9.60877,176.122,73.3388,38.8518,6.92256,174.736,113.775,31.0872,21.1547,169.239,108.883,34.0639,16.1175,169.947,MG
