name,arbor_id,stype,arbor_order,LD,ptype
17300_3426_x20339_y44872,1,SSs,1,1,CTX_IT
17543_3308_x10077_y3766,0,SSs,1,0,CTX_IT
17543_3308_x10077_y3766,1,SSs,0,0,CTX_IT
18868_4464_x5477_y11004,0,SSs,0,0,CTX_ET
18868_4464_x5477_y11004,1,SSs,1,1,CTX_ET
18869_5024_x5544_y5480,0,SSs,1,1,CTX_ET
18869_5024_x5544_y5480,1,SSs,0,1,CTX_ET
18868_4221_x5685_y12199,0,SSs,0,0,CTX_ET
18868_4221_x5685_y12199,1,SSs,1,1,CTX_ET
191812_4664_x8027_y25176,0,SSs,0,1,CTX_IT
191812_4664_x8027_y25176,1,SSs,1,1,CTX_IT
18869_4253_x4991_y7023,0,SSs,1,1,CTX_ET
18869_4253_x4991_y7023,1,SSs,0,0,CTX_ET
191812_5676_x8072_y26215,0,SSs,0,1,CTX_IT
191812_5676_x8072_y26215,1,SSs,1,1,CTX_IT
18864_4554_x9386_y2232,0,SSs,1,1,CTX_IT
18864_4554_x9386_y2232,1,SSs,0,0,CTX_IT
18869_4091_x4807_y8065,0,SSs,1,1,CTX_ET
18869_4091_x4807_y8065,1,SSs,0,0,CTX_ET
18867_3926_x8710_y12751,0,SSs,1,1,CTX_ET
18867_3926_x8710_y12751,1,SSs,0,0,CTX_ET
17781_4710_x13766_y10574,0,SSs,1,1,Car3
17781_4710_x13766_y10574,1,SSs,0,1,Car3
17781_5655_x10641_y11102,0,SSs,1,1,Car3
17781_5655_x10641_y11102,1,SSs,0,0,Car3
18867_4392_x7633_y13301,0,SSs,0,0,CTX_ET
18867_4392_x7633_y13301,1,SSs,1,0,CTX_ET
191812_3758_x8791_y24162,0,SSs,0,0,CTX_IT
191812_3758_x8791_y24162,1,SSs,1,1,CTX_IT
18453_4693_x33039_y11636,0,SSs,0,0,CTX_IT
18453_4693_x33039_y11636,1,SSs,1,1,CTX_IT
18868_4517_x31548_y11591,0,SSs,0,0,CTX_ET
18868_4517_x31548_y11591,1,SSs,1,1,CTX_ET
18864_4797_x9453_y2359,0,SSs,1,1,CTX_IT
18864_4797_x9453_y2359,1,SSs,0,0,CTX_IT
18454_00095,0,CM,0,1,TH_matrix
18454_00097,0,CM,0,1,TH_matrix
18455_00127,0,CM,0,1,TH_matrix
18455_00158,0,VPMpc,0,1,TH_core
18455_00158,1,VPMpc,1,1,TH_core
18462_00032,0,VPMpc,0,1,TH_core
18462_00032,1,VPMpc,1,1,TH_core
17545_00085,0,VPMpc,1,1,TH_core
17545_00085,1,VPMpc,0,1,TH_core
17545_00084,0,VPMpc,1,1,TH_core
17545_00084,1,VPMpc,0,1,TH_core
18454_00132,0,VPMpc,0,1,TH_core
18454_00132,1,VPMpc,1,1,TH_core
18463_00041,0,VPMpc,0,1,TH_core
18463_00041,1,VPMpc,1,1,TH_core
18453_7309_x5442_y9199,0,TEa,1,1,CTX_IT
18453_7309_x5442_y9199,1,TEa,0,1,CTX_IT
17109_7001_x6205_y5194,0,TEa,1,1,Car3
17109_7001_x6205_y5194,1,TEa,0,0,Car3
17781_6325_x14423_y8278,0,TEa,0,1,Car3
17781_6325_x14423_y8278,1,TEa,1,1,Car3
236174_5840_x15240_y29741,0,TEa,1,1,Car3
236174_5840_x15240_y29741,1,TEa,0,0,Car3
17109_6901_x7203_y26714,0,TEa,0,0,Car3
17109_6901_x7203_y26714,1,TEa,1,1,Car3
236174_7077_x14579_y30892,0,TEa,1,1,Car3
236174_7077_x14579_y30892,1,TEa,0,0,Car3
17109_6801_x7432_y4405,0,TEa,0,0,Car3
17109_6801_x7432_y4405,1,TEa,1,1,Car3
18453_6500_x34303_y12884,0,TEa,1,0,CTX_IT
18453_6500_x34303_y12884,1,TEa,0,0,CTX_IT
18864_6581_x10729_y2199,0,TEa,1,0,nan
18864_6581_x10729_y2199,1,TEa,0,0,nan
18454_00144,0,VPLpc,0,1,TH_core
18454_00144,1,VPLpc,1,1,TH_core
18462_00023,0,VPLpc,0,1,TH_core
18462_00023,1,VPLpc,1,1,TH_core
17545_00142,0,VPLpc,1,1,TH_core
17545_00142,1,VPLpc,0,1,TH_core
18454_00156,0,VPLpc,0,1,TH_core
18454_00156,1,VPLpc,1,1,TH_core
18462_00029,0,VPLpc,0,1,TH_core
18462_00029,1,VPLpc,1,1,TH_core
18454_00073,0,VPLpc,1,1,TH_core
18454_00073,1,VPLpc,0,1,TH_core
18462_00030,0,VPLpc,1,1,TH_core
18462_00030,1,VPLpc,0,1,TH_core
18464_00132,0,VPLpc,0,1,TH_core
18464_00132,1,VPLpc,1,1,TH_core
18455_5898_x14920_y13352,0,VPLpc,1,1,TH_core
18455_5898_x14920_y13352,1,VPLpc,0,1,TH_core
18454_00143,0,VPLpc,1,1,TH_core
18454_00143,1,VPLpc,0,1,TH_core
18462_00060,0,VPLpc,0,1,TH_core
18462_00060,1,VPLpc,1,1,TH_core
18454_00142,0,VPLpc,1,1,TH_core
18454_00142,1,VPLpc,0,1,TH_core
18465_00291,0,VPLpc,0,1,TH_core
18465_00291,1,VPLpc,1,1,TH_core
18454_00151,0,VPLpc,1,1,TH_core
18454_00151,1,VPLpc,0,1,TH_core
18454_00141,0,VPLpc,1,1,TH_core
18454_00141,1,VPLpc,0,1,TH_core
18867_4984_x30860_y8156,0,SSp-n,1,1,CTX_ET
18867_4984_x30860_y8156,1,SSp-n,0,0,CTX_ET
18869_4469_x21852_y5924,0,SSp-n,1,1,CTX_ET
18869_4469_x21852_y5924,1,SSp-n,0,0,CTX_ET
18869_4371_x21382_y5522,0,SSp-n,1,1,CTX_ET
18869_4371_x21382_y5522,1,SSp-n,0,0,CTX_ET
18869_5033_x23046_y6158,0,SSp-n,1,1,CTX_ET
18869_5033_x23046_y6158,1,SSp-n,0,0,CTX_ET
18453_4386_x31552_y9254,0,SSp-n,0,1,CTX_IT
18453_4386_x31552_y9254,1,SSp-n,1,1,CTX_IT
18869_4953_x22613_y6076,0,SSp-n,1,0,CTX_ET
18869_4953_x22613_y6076,1,SSp-n,0,0,CTX_ET
191812_4322_x7645_y6848,0,SSp-n,1,1,CTX_IT
191812_4322_x7645_y6848,1,SSp-n,0,0,CTX_IT
18453_4496_x31014_y8304,0,SSp-n,1,1,CTX_IT
18453_4496_x31014_y8304,1,SSp-n,0,1,CTX_IT
18453_4540_x32498_y9442,0,SSp-n,0,1,CTX_IT
18453_4540_x32498_y9442,1,SSp-n,1,1,CTX_IT
18867_4605_x30309_y8068,0,SSp-n,1,1,CTX_ET
18867_4605_x30309_y8068,1,SSp-n,0,0,CTX_ET
191812_4446_x6677_y24393,0,SSp-n,1,0,CTX_IT
191812_4446_x6677_y24393,1,SSp-n,0,0,CTX_IT
18453_4749_x31789_y8895,0,SSp-n,1,1,CTX_IT
18453_4749_x31789_y8895,1,SSp-n,0,1,CTX_IT
18461_4388_x5599_y5781,0,SSp-n,0,0,CTX_IT
18461_4388_x5599_y5781,1,SSp-n,1,0,CTX_IT
18867_4957_x30093_y7560,0,SSp-n,1,1,CTX_ET
18867_4957_x30093_y7560,1,SSp-n,0,0,CTX_ET
18864_4380_x6371_y4940,0,SSp-n,0,0,CTX_IT
18864_4380_x6371_y4940,1,SSp-n,1,1,CTX_IT
18869_4282_x22276_y6457,0,SSp-n,1,1,CTX_ET
18869_4282_x22276_y6457,1,SSp-n,0,0,CTX_ET
17788_5059_x3960_y6601,0,SSp-n,1,1,CTX_IT
17788_5059_x3960_y6601,1,SSp-n,0,0,CTX_IT
18868_4341_x30419_y10114,0,SSp-n,1,1,CTX_ET
18868_4341_x30419_y10114,1,SSp-n,0,1,CTX_ET
18453_4231_x30739_y8470,0,SSp-n,1,1,CTX_IT
18453_4231_x30739_y8470,1,SSp-n,0,1,CTX_IT
18453_3471_x28224_y8289,0,SSp-ul,0,1,CTX_IT
18453_3471_x28224_y8289,1,SSp-ul,1,1,CTX_IT
18453_3471_x28224_y8289,2,SSp-ul,2,1,CTX_IT
18867_4202_x26848_y7080,0,SSp-ul,1,1,CTX_ET
18867_4202_x26848_y7080,1,SSp-ul,0,0,CTX_ET
18867_4202_x26848_y7080,2,SSp-ul,2,1,CTX_ET
18868_4041_x10632_y7193,0,SSp-ul,2,1,CTX_ET
18868_4041_x10632_y7193,1,SSp-ul,1,1,CTX_ET
18868_4041_x10632_y7193,2,SSp-ul,0,0,CTX_ET
18864_00021,0,SSp-ul,0,0,CTX_IT
18864_00021,1,SSp-ul,2,1,CTX_IT
18864_00021,2,SSp-ul,1,1,CTX_IT
18868_3977_x25824_y7160,0,SSp-ul,2,1,CTX_ET
18868_3977_x25824_y7160,1,SSp-ul,0,0,CTX_ET
18868_3977_x25824_y7160,2,SSp-ul,1,1,CTX_ET
18867_4689_x11723_y7039,0,SSp-ul,1,0,CTX_ET
18867_4689_x11723_y7039,1,SSp-ul,0,0,CTX_ET
18867_4689_x11723_y7039,2,SSp-ul,2,0,CTX_ET
18868_3856_x26025_y7205,0,SSp-ul,1,1,CTX_ET
18868_3856_x26025_y7205,1,SSp-ul,0,0,CTX_ET
18868_3856_x26025_y7205,2,SSp-ul,2,1,CTX_ET
182724_3887_x5901_y10339,0,SSp-ul,1,1,CTX_ET
182724_3887_x5901_y10339,1,SSp-ul,0,0,CTX_ET
182724_3887_x5901_y10339,2,SSp-ul,2,1,CTX_ET
18864_4420_x4377_y8261,0,SSp-ul,0,0,CTX_IT
18864_4420_x4377_y8261,1,SSp-ul,1,1,CTX_IT
18864_4420_x4377_y8261,2,SSp-ul,2,1,CTX_IT
18867_4768_x26326_y6150,0,SSp-ul,1,1,CTX_ET
18867_4768_x26326_y6150,1,SSp-ul,0,0,CTX_ET
18867_4768_x26326_y6150,2,SSp-ul,2,1,CTX_ET
18453_3945_x11262_y6434,0,SSp-ul,2,1,CTX_IT
18453_3945_x11262_y6434,1,SSp-ul,0,1,CTX_IT
18453_3945_x11262_y6434,2,SSp-ul,1,1,CTX_IT
191812_5219_x4127_y21100,0,SSp-ul,1,0,CTX_IT
191812_5219_x4127_y21100,1,SSp-ul,0,0,CTX_IT
191812_5219_x4127_y21100,2,SSp-ul,2,1,CTX_IT
18868_4430_x9829_y7185,0,SSp-ul,0,0,CTX_ET
18868_4430_x9829_y7185,1,SSp-ul,2,1,CTX_ET
18868_4430_x9829_y7185,2,SSp-ul,1,0,CTX_ET
18868_3871_x26350_y7564,0,SSp-ul,2,1,CTX_ET
18868_3871_x26350_y7564,1,SSp-ul,1,1,CTX_ET
18868_3871_x26350_y7564,2,SSp-ul,0,0,CTX_ET
18867_4513_x27588_y6824,0,SSp-ul,1,0,CTX_ET
18867_4513_x27588_y6824,1,SSp-ul,2,1,CTX_ET
18867_4513_x27588_y6824,2,SSp-ul,0,0,CTX_ET
18453_4345_x12044_y5189,0,SSp-ul,1,1,CTX_IT
18453_4345_x12044_y5189,1,SSp-ul,2,1,CTX_IT
18453_4345_x12044_y5189,2,SSp-ul,0,1,CTX_IT
18868_4047_x27203_y7787,0,SSp-ul,1,1,CTX_ET
18868_4047_x27203_y7787,1,SSp-ul,0,0,CTX_ET
18868_4047_x27203_y7787,2,SSp-ul,2,1,CTX_ET
18867_5169_x12576_y5864,0,SSp-ul,1,1,CTX_ET
18867_5169_x12576_y5864,1,SSp-ul,0,0,CTX_ET
18867_5169_x12576_y5864,2,SSp-ul,2,1,CTX_ET
18869_4347_x8166_y4281,0,SSp-ul,0,0,CTX_ET
18869_4347_x8166_y4281,1,SSp-ul,2,1,CTX_ET
18869_4347_x8166_y4281,2,SSp-ul,1,1,CTX_ET
18869_4036_x8032_y4635,0,SSp-ul,1,1,CTX_ET
18869_4036_x8032_y4635,1,SSp-ul,0,0,CTX_ET
18869_4036_x8032_y4635,2,SSp-ul,2,1,CTX_ET
18864_00025,0,SSp-ul,0,0,CTX_IT
18864_00025,1,SSp-ul,1,0,CTX_IT
18864_00025,2,SSp-ul,2,1,CTX_IT
18868_4434_x10947_y6887,0,SSp-ul,1,1,CTX_ET
18868_4434_x10947_y6887,1,SSp-ul,2,1,CTX_ET
18868_4434_x10947_y6887,2,SSp-ul,0,0,CTX_ET
18867_4831_x27808_y6496,0,SSp-ul,1,0,CTX_ET
18867_4831_x27808_y6496,1,SSp-ul,0,0,CTX_ET
18867_4831_x27808_y6496,2,SSp-ul,2,1,CTX_ET
18869_4629_x8451_y4031,0,SSp-ul,0,0,nan
18869_4629_x8451_y4031,1,SSp-ul,1,0,nan
18869_4629_x8451_y4031,2,SSp-ul,2,1,nan
17109_6601_x5417_y25287,0,VISal,1,1,Car3
17109_6601_x5417_y25287,1,VISal,0,0,Car3
18453_6675_x8876_y4461,0,VISal,0,1,CTX_IT
18453_6675_x8876_y4461,1,VISal,1,1,CTX_IT
17543_5296_x5131_y20385,0,VISal,0,0,CTX_IT
17543_5296_x5131_y20385,1,VISal,1,1,CTX_IT
18453_6479_x9010_y4330,0,VISal,0,1,CTX_IT
18453_6479_x9010_y4330,1,VISal,1,1,CTX_IT
18453_6537_x8725_y4484,0,VISal,0,1,CTX_IT
18453_6537_x8725_y4484,1,VISal,1,1,CTX_IT
17300_6010_x23413_y13446,0,VISal,0,0,CTX_IT
17300_6010_x23413_y13446,1,VISal,1,1,CTX_IT
17109_6601_x4384_y7436,0,VISal,0,1,Car3
17109_6601_x4384_y7436,1,VISal,1,1,Car3
17543_5334_x5066_y20381,0,VISal,0,0,CTX_IT
17543_5334_x5066_y20381,1,VISal,1,1,CTX_IT
18458_00077,0,LD,0,1,TH_matrix
18458_00077,1,LD,2,1,TH_matrix
18458_00077,2,LD,1,1,TH_matrix
18458_00615,0,LD,1,1,TH_matrix
18458_00615,1,LD,2,1,TH_matrix
18458_00615,2,LD,0,1,TH_matrix
18454_01022,0,LD,1,1,TH_matrix
18454_01022,1,LD,0,0,TH_matrix
18454_01022,2,LD,2,1,TH_matrix
17302_00064,0,LD,2,1,TH_core
17302_00064,1,LD,1,0,TH_core
17302_00064,2,LD,0,0,TH_core
18465_00313,0,LD,1,1,TH_matrix
18465_00313,1,LD,0,1,TH_matrix
18465_00313,2,LD,2,1,TH_matrix
17302_00065,0,LD,0,1,TH_core
17302_00065,1,LD,1,1,TH_core
17302_00065,2,LD,2,1,TH_core
18458_00075,0,LD,1,1,TH_matrix
18458_00075,1,LD,0,1,TH_matrix
18458_00075,2,LD,2,1,TH_matrix
18457_00009,0,LD,2,1,TH_matrix
18457_00009,1,LD,1,1,TH_matrix
18457_00009,2,LD,0,1,TH_matrix
18454_00128,0,LD,0,0,TH_core
18454_00128,1,LD,1,1,TH_core
18454_00128,2,LD,2,1,TH_core
18465_00047,0,LD,1,1,TH_matrix
18465_00047,1,LD,2,1,TH_matrix
18465_00047,2,LD,0,0,TH_matrix
18864_6321_x4387_y7047,0,VISp,0,0,CTX_IT
18864_6321_x4387_y7047,1,VISp,1,1,CTX_IT
18867_7541_x13210_y4462,0,VISp,0,0,nan
18867_7541_x13210_y4462,1,VISp,1,0,nan
18864_6734_x4899_y27447,0,VISp,1,0,CTX_IT
18864_6734_x4899_y27447,1,VISp,0,0,CTX_IT
18864_6139_x4843_y27122,0,VISp,0,0,CTX_IT
18864_6139_x4843_y27122,1,VISp,1,0,CTX_IT
18869_6241_x19347_y3562,0,VISp,0,0,nan
18869_6241_x19347_y3562,1,VISp,1,0,nan
18453_6477_x30376_y5078,0,VISp,0,1,CTX_IT
18453_6477_x30376_y5078,1,VISp,1,1,CTX_IT
18453_7245_x12979_y2864,0,VISp,1,1,CTX_IT
18453_7245_x12979_y2864,1,VISp,0,1,CTX_IT
18864_6821_x5144_y6844,0,VISp,0,0,CTX_IT
18864_6821_x5144_y6844,1,VISp,1,1,CTX_IT
18453_7024_x9012_y4138,0,VISp,0,1,CTX_IT
18453_7024_x9012_y4138,1,VISp,1,1,CTX_IT
18453_7010_x8769_y4509,0,VISp,1,1,CTX_IT
18453_7010_x8769_y4509,1,VISp,0,1,CTX_IT
18453_6675_x10576_y3102,0,VISp,0,1,CTX_IT
18453_6675_x10576_y3102,1,VISp,1,1,CTX_IT
18868_6757_x10353_y4324,0,VISp,1,0,nan
18868_6757_x10353_y4324,1,VISp,0,0,nan
17300_5969_x27278_y20820,0,VISp,0,0,CTX_IT
17300_5969_x27278_y20820,1,VISp,1,1,CTX_IT
18453_7304_x11719_y3749,0,VISp,0,1,CTX_IT
18453_7304_x11719_y3749,1,VISp,1,1,CTX_IT
18453_6846_x11548_y2831,0,VISp,0,1,CTX_IT
18453_6846_x11548_y2831,1,VISp,1,1,CTX_IT
18453_7146_x8788_y4552,0,VISp,1,1,CTX_IT
18453_7146_x8788_y4552,1,VISp,0,1,CTX_IT
18453_7112_x9089_y4667,0,VISp,0,1,CTX_IT
18453_7112_x9089_y4667,1,VISp,1,1,CTX_IT
17109_6201_x4328_y6753,0,VISp,0,0,Car3
17109_6201_x4328_y6753,1,VISp,1,0,Car3
18453_7223_x30215_y5120,0,VISp,0,1,CTX_IT
18453_7223_x30215_y5120,1,VISp,1,1,CTX_IT
18453_7132_x11495_y3152,0,VISp,0,1,CTX_IT
18453_7132_x11495_y3152,1,VISp,1,1,CTX_IT
18453_6748_x28152_y3578,0,VISp,1,1,CTX_IT
18453_6748_x28152_y3578,1,VISp,0,1,CTX_IT
18867_7123_x11808_y5131,0,VISp,0,0,nan
18867_7123_x11808_y5131,1,VISp,1,0,nan
18869_6854_x10735_y2978,0,VISp,1,0,nan
18869_6854_x10735_y2978,1,VISp,0,0,nan
182725_6819_x6109_y7853,0,VISp,0,0,CTX_ET
182725_6819_x6109_y7853,1,VISp,1,1,CTX_ET
18452_7249_x11408_y2071,0,VISp,1,1,CTX_IT
18452_7249_x11408_y2071,1,VISp,0,0,CTX_IT
18864_5637_x5637_y31619,0,VISp,0,0,CTX_IT
18864_5637_x5637_y31619,1,VISp,1,1,CTX_IT
18453_7188_x11060_y3637,0,VISp,1,1,CTX_IT
18453_7188_x11060_y3637,1,VISp,0,1,CTX_IT
18453_7007_x11486_y3611,0,VISp,1,1,CTX_IT
18453_7007_x11486_y3611,1,VISp,0,1,CTX_IT
18864_00119,0,VISp,1,0,CTX_IT
18864_00119,1,VISp,0,0,CTX_IT
18867_7390_x9887_y4961,0,VISp,1,0,nan
18867_7390_x9887_y4961,1,VISp,0,0,nan
18867_7584_x10560_y5816,0,VISp,0,0,nan
18867_7584_x10560_y5816,1,VISp,1,0,nan
18867_6985_x12525_y4095,0,VISp,1,0,nan
18867_6985_x12525_y4095,1,VISp,0,0,nan
18869_5571_x8792_y4549,0,CA3,0,0,nan
18869_5571_x8792_y4549,1,CA3,1,0,nan
17787_7070_x12739_y1410,0,VISpm,2,0,CTX_IT
17787_7070_x12739_y1410,1,VISpm,0,0,CTX_IT
17787_7070_x12739_y1410,2,VISpm,3,1,CTX_IT
17787_7070_x12739_y1410,3,VISpm,1,0,CTX_IT
18868_6405_x11428_y4397,0,VISpm,2,1,CTX_ET
18868_6405_x11428_y4397,1,VISpm,0,0,CTX_ET
18868_6405_x11428_y4397,2,VISpm,1,1,CTX_ET
18868_6405_x11428_y4397,3,VISpm,3,1,CTX_ET
18465_00246,0,CEA,2,1,nan
18465_00246,1,CEA,0,0,nan
18465_00246,2,CEA,1,1,nan
18465_00309,0,CEA,2,1,nan
18465_00309,1,CEA,0,0,nan
18465_00309,2,CEA,1,1,nan
182724_5651_x9832_y25682,0,VISC,1,1,CTX_ET
182724_5651_x9832_y25682,1,VISC,0,0,CTX_ET
182724_5651_x9832_y25682,2,VISC,2,1,CTX_ET
191812_5154_x9610_y25921,0,VISC,0,0,CTX_IT
191812_5154_x9610_y25921,1,VISC,1,1,CTX_IT
191812_5154_x9610_y25921,2,VISC,2,1,CTX_IT
236174_5738_x11712_y6818,0,VISC,0,0,Car3
236174_5738_x11712_y6818,1,VISC,1,1,Car3
236174_5738_x11712_y6818,2,VISC,2,1,Car3
18453_4283_x7739_y13735,0,VISC,1,1,nan
18453_4283_x7739_y13735,1,VISC,0,1,nan
18453_4283_x7739_y13735,2,VISC,2,1,nan
18453_5318_x33682_y14092,0,VISC,1,1,nan
18453_5318_x33682_y14092,1,VISC,0,1,nan
18453_5318_x33682_y14092,2,VISC,2,1,nan
18453_4283_x7543_y12923,0,VISC,1,0,nan
18453_4283_x7543_y12923,1,VISC,2,1,nan
18453_4283_x7543_y12923,2,VISC,0,0,nan
17543_3471_x12087_y3637,0,VISC,0,0,CTX_IT
17543_3471_x12087_y3637,1,VISC,2,1,CTX_IT
17543_3471_x12087_y3637,2,VISC,1,0,CTX_IT
17781_5548_x15772_y8872,0,VISC,1,1,Car3
17781_5548_x15772_y8872,1,VISC,0,0,Car3
17781_5548_x15772_y8872,2,VISC,2,1,Car3
191812_4686_x10891_y5452,0,VISC,0,0,CTX_IT
191812_4686_x10891_y5452,1,VISC,2,1,CTX_IT
191812_4686_x10891_y5452,2,VISC,1,1,CTX_IT
18453_5578_x32997_y13060,0,AUDv,0,0,nan
18453_5578_x32997_y13060,1,AUDv,1,1,nan
17109_6401_x7989_y3767,0,AUDv,1,1,Car3
17109_6401_x7989_y3767,1,AUDv,0,1,Car3
18453_5862_x33046_y12305,0,AUDv,0,0,nan
18453_5862_x33046_y12305,1,AUDv,1,1,nan
18453_6229_x34471_y10482,0,AUDv,0,1,CTX_IT
18453_6229_x34471_y10482,1,AUDv,1,1,CTX_IT
17109_6401_x7641_y3978,0,AUDv,1,1,Car3
17109_6401_x7641_y3978,1,AUDv,0,1,Car3
18869_5705_x4706_y6107,0,AUDv,1,0,nan
18869_5705_x4706_y6107,1,AUDv,0,0,nan
18465_00048,0,PO,0,0,TH_matrix
18465_00048,1,PO,1,1,TH_matrix
18455_00123,0,PO,1,1,TH_matrix
18455_00123,1,PO,0,0,TH_matrix
18455_00023,0,PO,0,1,TH_matrix
18455_00023,1,PO,1,1,TH_matrix
18455_00124,0,PO,1,1,TH_matrix
18455_00124,1,PO,0,1,TH_matrix
18454_00065,0,PO,1,1,TH_matrix
18454_00065,1,PO,0,0,TH_matrix
18458_00185,0,PO,1,1,TH_matrix
18458_00185,1,PO,0,1,TH_matrix
18455_5517_x15391_y12702,0,PO,1,1,TH_matrix
18455_5517_x15391_y12702,1,PO,0,1,TH_matrix
18465_00199,0,ACB,0,1,nan
18465_00199,1,ACB,1,1,nan
18458_00500,0,ACB,0,1,nan
18458_00500,1,ACB,1,1,nan
18465_00203,0,ACB,1,1,nan
18465_00203,1,ACB,0,0,nan
18457_00170,0,ACB,1,1,nan
18457_00170,1,ACB,0,0,nan
18465_00205,0,ACB,1,0,nan
18465_00205,1,ACB,0,0,nan
18465_00204,0,ACB,1,1,nan
18465_00204,1,ACB,0,0,nan
18457_00133,0,ACB,1,1,nan
18457_00133,1,ACB,0,0,nan
18457_00115,0,ACB,0,0,nan
18457_00115,1,ACB,1,1,nan
18465_00206,0,ACB,1,1,nan
18465_00206,1,ACB,0,0,nan
18465_00207,0,ACB,0,0,nan
18465_00207,1,ACB,1,0,nan
17782_3672_x34784_y19432,0,CLA,0,0,Car3
17782_3672_x34784_y19432,1,CLA,1,1,Car3
236174_4029_x13079_y8858,0,CLA,1,1,Car3
236174_4029_x13079_y8858,1,CLA,0,0,Car3
236174_4229_x13663_y8589,0,CLA,1,1,Car3
236174_4229_x13663_y8589,1,CLA,0,0,Car3
17109_3101_x10824_y7188,0,CLA,1,1,Car3
17109_3101_x10824_y7188,1,CLA,0,0,Car3
17781_4095_x17570_y12460,0,CLA,0,0,Car3
17781_4095_x17570_y12460,1,CLA,1,1,Car3
236174_3829_x16301_y26647,0,CLA,1,1,Car3
236174_3829_x16301_y26647,1,CLA,0,0,Car3
17109_2601_x10213_y8783,0,CLA,0,0,Car3
17109_2601_x10213_y8783,1,CLA,1,1,Car3
236174_3447_x12562_y10626,0,CLA,1,1,Car3
236174_3447_x12562_y10626,1,CLA,0,0,Car3
236174_4429_x13147_y8003,0,CLA,0,0,Car3
236174_4429_x13147_y8003,1,CLA,1,1,Car3
236174_3729_x13645_y9551,0,CLA,1,1,Car3
236174_3729_x13645_y9551,1,CLA,0,1,Car3
236174_3536_x15159_y25525,0,CLA,0,0,Car3
236174_3536_x15159_y25525,1,CLA,1,1,Car3
236174_3229_x11951_y11316,0,CLA,0,0,Car3
236174_3229_x11951_y11316,1,CLA,1,1,Car3
236174_3529_x12805_y10541,0,CLA,1,1,Car3
236174_3529_x12805_y10541,1,CLA,0,0,Car3
17782_3487_x11014_y17041,0,CLA,1,1,Car3
17782_3487_x11014_y17041,1,CLA,0,1,Car3
236174_3429_x12632_y10625,0,CLA,1,1,Car3
236174_3429_x12632_y10625,1,CLA,0,0,Car3
236174_3229_x12413_y11831,0,CLA,0,0,Car3
236174_3229_x12413_y11831,1,CLA,1,1,Car3
236174_5138_x16501_y28259,0,CLA,0,0,Car3
236174_5138_x16501_y28259,1,CLA,1,1,Car3
236174_4647_x16405_y27845,0,CLA,1,1,Car3
236174_4647_x16405_y27845,1,CLA,0,1,Car3
17782_3651_x35286_y18512,0,CLA,0,1,Car3
17782_3651_x35286_y18512,1,CLA,1,1,Car3
17781_00004,0,CLA,1,1,Car3
17781_00004,1,CLA,0,1,Car3
236174_3929_x13599_y9165,0,CLA,1,1,Car3
236174_3929_x13599_y9165,1,CLA,0,1,Car3
17109_2601_x9296_y24691,0,CLA,0,1,Car3
17109_2601_x9296_y24691,1,CLA,1,1,Car3
236174_3829_x13590_y9284,0,CLA,0,0,Car3
236174_3829_x13590_y9284,1,CLA,1,1,Car3
17109_2401_x9695_y9693,0,CLA,0,1,Car3
17109_2401_x9695_y9693,1,CLA,1,1,Car3
17109_2500_x9864_y9311,0,CLA,0,1,Car3
17109_2500_x9864_y9311,1,CLA,1,1,Car3
236174_3729_x12692_y9419,0,CLA,1,1,Car3
236174_3729_x12692_y9419,1,CLA,0,0,Car3
236174_3970_x13439_y8678,0,CLA,1,1,Car3
236174_3970_x13439_y8678,1,CLA,0,1,Car3
17782_3284_x11909_y16428,0,CLA,0,0,Car3
17782_3284_x11909_y16428,1,CLA,1,1,Car3
18458_00468,0,VM,2,1,TH_matrix
18458_00468,1,VM,1,1,TH_matrix
18458_00468,2,VM,0,1,TH_matrix
18457_00111,0,VM,2,1,TH_matrix
18457_00111,1,VM,0,0,TH_matrix
18457_00111,2,VM,1,0,TH_matrix
18457_00110,0,VM,2,1,TH_matrix
18457_00110,1,VM,1,1,TH_matrix
18457_00110,2,VM,0,0,TH_matrix
18457_00136,0,VM,1,1,TH_matrix
18457_00136,1,VM,0,0,TH_matrix
18457_00136,2,VM,2,1,TH_matrix
18464_00102,0,VM,1,1,TH_matrix
18464_00102,1,VM,2,1,TH_matrix
18464_00102,2,VM,0,0,TH_matrix
18457_00112,0,VM,2,1,TH_matrix
18457_00112,1,VM,0,1,TH_matrix
18457_00112,2,VM,1,1,TH_matrix
18458_00585,0,VM,1,0,TH_matrix
18458_00585,1,VM,2,1,TH_matrix
18458_00585,2,VM,0,0,TH_matrix
18465_00245,0,VM,1,1,TH_matrix
18465_00245,1,VM,2,1,TH_matrix
18465_00245,2,VM,0,1,TH_matrix
18458_00374,0,VM,1,1,TH_matrix
18458_00374,1,VM,0,1,TH_matrix
18458_00374,2,VM,2,1,TH_matrix
18457_00188,0,VM,1,1,TH_matrix
18457_00188,1,VM,2,1,TH_matrix
18457_00188,2,VM,0,1,TH_matrix
18458_00505,0,VM,2,1,TH_matrix
18458_00505,1,VM,0,0,TH_matrix
18458_00505,2,VM,1,0,TH_matrix
18464_00139,0,VM,0,1,TH_matrix
18464_00139,1,VM,2,1,TH_matrix
18464_00139,2,VM,1,1,TH_matrix
236174_3229_x11884_y10380,0,AId,0,0,Car3
236174_3229_x11884_y10380,1,AId,1,1,Car3
