name,withbbr,nobbr,axonal_tip_brs,axonal_tip_wb_brs,axonal_bif_brs,axonal_bif_wb_brs,bnums,withb_br_len,nob_br_len,w_br_tor,n_br_tor,withbbif,nobbif,withb_br_angle,nob_br_angle,withb_br_rangle,nob_br_rangle,soma_region,brain_region
18868_6757_x10353_y4324,482,137,284,241,335,241,3.2614107883817427,45.208323018672196,54.60794064963504,0.16283443790849694,0.12235989285714288,241,94,79.86131599585062,80.93900606382978,73.0762385228216,74.13476170212765,VISp,CTX
18458_00075,341,204,235,144,310,197,4.2404692082111435,134.46043322580644,152.0860173872549,0.1434916266666667,0.15625338461538463,197,113,74.51430756345177,83.32397983185842,72.58155614213197,76.95611946902655,LD,TH
18454_01053,169,101,107,88,163,81,4.763313609467455,88.87725147928994,112.17560445544554,0.16561108080808074,0.18273800000000007,81,82,76.75800975308643,80.91802334146342,64.72833358024691,78.67274378048779,VPM,TH
18462_00038,75,46,49,24,72,51,4.466666666666667,162.62804666666668,78.0957197826087,0.20991663043478237,0.3131615555555557,51,21,84.49827333333332,85.15637142857142,77.83610450980393,78.50043333333333,CP,CNU
191812_3915_x8011_y24180,232,134,178,102,188,130,5.116379310344827,353.087479612069,312.9978263432837,0.17381408292682932,0.14779629411764705,130,58,61.82180023076921,57.55404896551724,64.37129707692307,55.49577551724138,SSp-m,CTX
191812_5158_x9017_y25877,62,85,72,34,75,28,4.161290322580645,426.87024677419356,260.06883811764703,0.17425075925925937,0.16792463043478267,28,47,74.4229507142857,78.75620595744681,58.181535714285715,75.7834310638298,SSs,CTX
18458_00280,224,65,140,127,149,97,3.84375,73.92574040178572,110.82060299999999,0.1951170787401575,0.18170764000000006,97,52,81.89270302061855,81.21005692307692,82.07873824742268,86.6248782692308,VPM,TH
236174_3529_x13688_y26111,322,79,202,163,199,159,7.950310559006211,520.7770226708074,159.252527721519,0.20546290460526317,0.15686794117647052,159,40,60.71619081761006,70.97104815499999,69.91685610062892,80.9332835,GU,CTX
236174_4229_x13663_y8589,171,47,94,67,124,104,14.31578947368421,411.99026725146194,426.1935497872341,0.19502401351351362,0.13262692857142866,104,20,66.64019903846155,54.924015,69.39929576923078,60.29261499999999,CLA,CTX
17109_1901_x9602_y10508,71,107,89,30,89,41,3.464788732394366,535.0379112676055,291.319380093458,0.20485169999999997,0.23011562857142853,41,48,63.03146829268292,71.32577395833334,68.50214414634146,77.51084604166667,AId,CTX
18458_00281,186,40,119,108,107,78,4.241935483870968,111.31439005376343,74.61468675,0.15564481190476187,0.18506813333333327,78,29,73.98103974358975,82.51731172413793,62.726212692307705,68.0457172413793,VPM,TH
pre_18864_00225,230,35,129,108,136,122,5.913043478260869,196.2611611304348,58.84198742857143,0.20816240645161288,0.17399659999999995,122,14,76.6568235409836,83.73728571428572,75.21400778688525,74.36075785714286,VISC,CTX
18455_00145,164,80,98,75,146,89,3.3719512195121952,88.67904075609756,124.6672248625,0.1496044943820225,0.14326872727272721,89,57,83.66750393258428,87.12389438596492,76.55496213483146,86.39728245614035,VPM,TH
pre_18864_00043,322,53,178,154,197,168,5.3229813664596275,193.82475903726709,188.7116579622642,0.17794597950819668,0.11221853333333343,168,29,70.0884089047619,82.40593896551722,70.22217488095238,74.88622068965518,MOp,CTX
18457_00041,121,35,74,61,82,60,3.2892561983471076,60.15297223140496,64.82769334285716,0.23032453703703692,0.21925660000000002,60,22,79.20143883333334,85.35868181818182,85.52954400000002,66.9565590909091,CP,CNU
18455_00144,288,122,181,164,229,124,5.038194444444445,135.99695829166666,94.33223502459016,0.11808433658536588,0.12751774999999987,124,105,70.70285056451613,81.71017194285713,60.85875903225807,67.86309142857142,VPM,TH
pre_18864_00042,437,81,251,199,267,238,5.739130434782608,146.54965327688788,79.7267435925926,0.14540598437499996,0.0855947777777778,238,29,76.70912504201681,82.16071379310344,71.35519231932773,78.98659310344827,RSPagl,CTX
18457_00040,194,60,124,104,130,90,2.4278350515463916,53.56823201030928,77.09400566666665,0.2666115272727272,0.20161645454545463,90,40,78.36093,93.22807250000001,78.85714288888889,88.02211500000001,CP,CNU
18868_4693_x13797_y16937,166,24,86,77,104,89,4.9879518072289155,104.15233036144579,23.183287583333335,0.14659648863636365,0.2462415,89,15,83.78460303370788,76.07285999999999,70.88200573033707,76.77670200000001,RT,TH
18463_00052,89,15,51,45,53,44,4.719101123595506,161.3604624719101,572.338752,0.18823934375000007,0.24935499999999988,44,9,65.40152727272726,77.09413333333333,73.7204340909091,73.71430000000001,VPL,TH
18869_5237_x7485_y4162,151,34,77,73,108,78,4.410596026490066,134.40721324503315,475.5914044117648,0.16798406976744185,0.14636019047619053,78,30,79.4237685897436,86.24859566666667,67.84261423076921,85.200476,SSp-bfd,CTX
18868_6000_x19811_y5444,430,282,346,262,366,168,4.502325581395349,132.34984739534886,173.9636014539007,0.12859845106382983,0.11232967326732679,168,198,75.11914875,75.41040494949495,66.16848922619047,69.52951595959595,RSPv,CTX
18868_5965_x17541_y6435,617,97,336,316,378,301,4.862236628849271,115.54712403403565,218.32812525773198,0.13089950574712628,0.12835570967741927,301,77,79.86474325581395,79.97727428571429,79.02074372093024,77.42128948051948,RSPv,CTX
18455_00004,116,16,67,62,65,54,6.112068965517241,152.34386267241374,189.61062437500001,0.2570295294117648,0.155964125,54,11,78.90197777777776,78.91358181818183,80.03297685185183,95.123,CP,CNU
18455_00262,116,69,84,65,101,51,3.7586206896551726,79.53960301724136,133.81399376811595,0.1530462272727272,0.13240578048780494,51,50,73.32954156862743,79.9724714,74.09581647058823,69.603138,VPM,TH
18047_3132_x24052_y12385,168,165,168,71,165,97,2.392857142857143,253.10706434523811,151.66677709090908,0.22910317006802727,0.21259449425287347,97,68,69.72752670103092,79.04695000000001,66.01626412371134,80.4711569117647,MOs,CTX
18868_3799_x26336_y7466,144,28,81,71,91,73,4.305555555555555,103.57019666666666,348.50981950000005,0.21152720000000003,0.2621717777777778,73,18,82.45223904109588,84.98418333333332,74.31428136986301,77.08170555555554,SSp-ul,CTX
18457_00101,447,213,330,240,330,207,3.266219239373602,83.95806026845638,75.23192915492957,0.13644346484375003,0.11943655421686739,207,123,75.17758652173913,73.81037300813007,64.52115072463768,66.92938292682926,VPM,TH
18455_00263,240,104,152,128,192,112,3.55,78.7956425,97.980519125,0.12314600729927005,0.19780200000000003,112,80,84.20900911607143,79.31922725,78.5175732142857,79.90556699999999,VPM,TH
182724_4785_x5002_y11122,365,90,222,193,233,172,5.517808219178082,227.70076956164385,356.2711053333333,0.14743501960784322,0.1193315777777777,172,61,73.95533145348837,79.70670245901641,68.77772372093024,71.86146278688526,SSp-ll,CTX
18455_00005,141,39,83,65,97,76,4.340425531914893,100.04740312056738,82.08006333333333,0.18245398863636375,0.16190268750000003,76,21,80.29309710526316,88.28587619047619,81.40487684210527,91.58305238095238,CP,CNU
18464_00010,161,59,95,79,125,82,2.198757763975155,45.57676745341615,58.28716372881356,0.20609891379310352,0.2031349,82,43,85.82934939024389,91.28693511627907,81.26132231707317,80.23390930232557,CP,CNU
pre_18864_00457,149,19,73,60,95,89,9.644295302013424,254.92806657718123,146.53608052631577,0.20244841322314056,0.3646475,89,6,76.1880186516854,85.94123,72.45976977528089,61.14063333333334,RSPagl,CTX
pre_18864_00098,274,31,150,129,155,145,5.310218978102189,113.14866043795621,34.00150322580645,0.18761234131736515,0.33172099999999993,145,10,69.39183131034483,54.03074,73.3705515862069,52.164188,VISp,CTX
18868_3626_x29809_y12585,289,86,186,162,189,127,4.730103806228374,106.9489315916955,309.291976627907,0.17704514193548393,0.14983569387755102,127,62,73.05028291338584,74.06563629032256,71.07419740157482,64.88255129032257,SSs,CTX
18464_00082,174,61,118,93,117,81,2.2011494252873565,50.67677320114942,46.63937198360656,0.2892675555555556,0.19494440000000002,81,36,82.09636790123457,87.756725,87.2784187654321,90.659875,CP,CNU
17302_00025,383,146,262,196,267,187,3.9425587467362924,102.66113832898172,129.6068131164384,0.22200724137931038,0.20045364583333336,187,80,61.53994090909091,63.52296890749999,70.32944064171123,79.8079355,MD,TH
18454_01113,138,75,106,93,107,45,4.282608695652174,88.35973072463769,155.50415773333333,0.16218324358974368,0.1728931250000001,45,62,80.70397711111112,68.44246919354838,70.25684,59.487508516129026,VPM,TH
18458_00353,210,51,121,108,140,102,1.957142857142857,39.139606904761905,15.866878568627452,0.23532487755102038,0.09133233333333335,102,38,91.40226784313724,86.05153421052631,86.71707519607844,84.07868460526315,CP,CNU
17302_00024,189,86,127,99,148,90,5.190476190476191,96.37869343915345,242.29049,0.20640009917355373,0.17662868085106376,90,58,60.44211288888889,70.26039620689656,68.664901,85.62294999999999,PVT,TH
18864_3772_x5344_y6871,192,16,101,98,107,94,7.833333333333333,201.3635345833333,126.93014312499999,0.20387894230769232,0.20546566666666666,94,13,67.32162308510638,92.70060769230768,73.97754585106382,78.40138615384615,SSp-m,CTX
18454_01112,113,50,71,63,92,50,4.6902654867256635,83.85096946902655,158.5162076,0.1400431791044775,0.16619873076923075,50,42,74.6406298,65.33527833333333,67.210148,48.3167057142857,VPM,TH
18457_00008,187,94,117,88,164,99,2.572192513368984,60.48010363636364,83.16523643617022,0.2170258356164384,0.16487169230769239,99,65,86.73646262626262,90.24693969230768,85.39533919191918,79.50677846153845,CP,CNU
18465_00033,86,22,50,43,58,43,3.1744186046511627,76.9248261627907,313.54650318181814,0.20643869230769218,0.1884973333333333,43,15,76.89777302325582,96.60389333333332,72.9024495348837,91.76747733333333,CP,CNU
236174_3229_x11884_y10380,370,96,220,177,246,193,9.448648648648648,395.0146234054054,193.76995958333336,0.18591810374639783,0.15744423255813955,193,53,66.07942274611399,63.161885094339624,73.32652031088082,65.83495566037736,AId,CTX
18457_00009,400,107,240,168,267,232,6.11,199.3474721,140.50086542056076,0.1529673068592058,0.23021090476190498,232,35,73.56001262931035,71.64825657142858,70.7589402586207,69.17347142857143,LD,TH
18465_00032,90,19,51,46,58,44,3.2777777777777777,60.20246733333333,140.59554615789474,0.243141175,0.29658249999999997,44,14,88.39414772727274,88.99272142857144,88.75967931818182,50.59759285714286,CP,CNU
18454_00027,133,32,83,68,82,65,6.18796992481203,158.35268210526314,94.9958313125,0.22331507865168543,0.18644890909090894,65,17,80.61934015384615,83.61206470588235,79.63719384615385,89.24773529411765,CP,CNU
18454_01089,199,60,124,111,135,88,3.969849246231156,93.76970934673368,146.27919849999998,0.1707900555555556,0.14306577142857135,88,47,78.64274897727273,74.78887319148936,74.62624522727273,74.0841255319149,VPM,TH
18464_00119,338,52,189,175,201,163,4.5325443786982245,85.90509638757396,133.6599528846154,0.13445762637362635,0.16163671428571436,163,38,73.86894601226994,75.00676105263157,70.395624601227,75.07586289473683,VPM,TH
18867_6985_x12525_y4095,683,172,389,352,466,331,3.0102489019033674,59.799764023426064,25.913054709302322,0.16036579320987643,0.11254325925925934,331,135,86.14207569486405,81.96052244444444,83.93773894259819,81.99014681481482,VISp,CTX
18458_00461,412,98,270,242,240,170,3.4393203883495147,76.39821699029126,78.25507724489798,0.12717804672897182,0.13840858333333328,170,70,82.86105774764705,87.22537595714286,77.22375664705882,80.03085114285713,VPM,TH
18458_00460,187,83,121,101,149,86,5.967914438502674,100.70724267379678,100.72236409638555,0.20759003418803412,0.24340465714285697,86,63,75.65368023255813,78.89071825396825,67.97122127906977,79.89948523809524,VPM,TH
182724_2238_x7096_y20268,281,181,223,123,239,158,3.832740213523132,302.3369225266904,130.87505624309392,0.1495335333333333,0.1272502686567164,158,81,69.74851132911392,66.26391451851852,66.41472481012657,67.97684814814815,MOs,CTX
pre_18464_00159,113,31,60,53,84,60,2.752212389380531,65.08707761061947,73.75454612903226,0.30108126785714284,0.22232839999999998,60,24,84.50365716666666,84.28549333333332,90.65851999999998,82.14220833333333,EPd,CTX
18463_00024,142,72,108,66,106,76,3.683098591549296,143.54120711971834,87.65947750000001,0.22906720212765952,0.19934295238095245,76,30,72.12985578947368,91.37023099999998,77.14793947368422,83.65148,CP,CNU
18453_7146_x8788_y4552,211,31,118,106,124,105,8.09952606635071,209.15107545023693,87.35460883870968,0.17138268553459113,0.11885372727272736,105,19,73.93845466666666,93.06351052631578,81.13478666666666,94.56512631578948,VISp,CTX
17787_00029,240,107,165,125,182,115,1.9541666666666666,30.948165041666666,25.694938504672898,0.23678365957446812,0.21117511111111098,115,67,81.98399191304348,88.91268910447762,77.80204026086956,82.42612074626867,CP,CNU
18869_4550_x17965_y4177,310,84,193,162,201,148,3.0193548387096776,69.1441871548387,27.229777654761907,0.13598860377358502,0.1738991666666666,148,53,77.46307189189187,75.49764358490566,71.62644675675676,69.16868188679247,SSp-ll,CTX
191812_6351_x5009_y7424,154,216,183,73,187,81,2.7012987012987013,390.08886798701303,176.6612428703704,0.16562310447761186,0.13967753906250002,81,106,67.68527259259258,72.12227849056605,63.89696271604938,76.3091008490566,SSp-bfd,CTX
18869_3937_x5000_y8198,203,61,109,94,155,109,3.793103448275862,130.66473408866995,181.6702875409836,0.17000309649122824,0.19086870588235294,109,46,77.86905091743121,88.03297826086956,68.78736339449542,80.98722391304348,SSp-m,CTX
pre_18864_00174,471,80,249,213,302,258,6.048832271762208,196.21424690021234,131.330758,0.17325389111747846,0.13225705,258,44,70.09902139534884,80.38781477272728,75.7276415891473,73.26884772727273,MOp,CTX
18869_4520_x23555_y8194,337,103,212,174,228,163,2.7744807121661723,72.69779626112759,55.310298203883505,0.12042524848484837,0.09310149999999984,163,65,76.23262601226995,83.1263993846154,73.74036625766871,74.86335384615384,SSs,CTX
191812_3762_x9097_y24261,362,253,301,170,314,192,3.883977900552486,278.599233038674,168.38632987747036,0.1674722828947368,0.1605724551724138,192,122,65.02892354166666,64.48300114754097,65.29085822916666,61.80199494262295,SSs,CTX
236174_3229_x11951_y11316,257,60,147,114,170,143,9.217898832684824,428.00008704280157,271.1473328333333,0.16194125738396636,0.15734710000000018,143,27,62.25557237762238,63.60795555555555,72.04309944055946,80.4163962962963,CLA,CTX
18454_00158,245,121,154,136,212,109,3.983673469387755,71.65557653061224,110.40583999999997,0.13335171317829453,0.14222104411764702,109,103,76.27843055045872,78.02783833980583,67.5745857798165,71.84155611650485,VPM,TH
18867_3801_x9223_y10977,180,73,127,104,126,76,3.8666666666666667,103.76301905555556,261.3194842465753,0.24659513186813198,0.2231097105263159,76,50,84.86586571052631,74.8559216,89.88694078947368,73.33710180000001,SSp-m,CTX
pre_18864_00420,387,64,208,174,243,213,8.410852713178295,247.04918036175715,129.30317346874997,0.18517154416961135,0.1521050833333334,213,30,75.15926328169014,67.20975036666667,75.57895718309858,72.93753999999998,ORBl,CTX
18454_00159,324,130,217,195,237,129,4.503086419753086,107.42803895061728,130.8084911,0.105516110091743,0.1307763552631579,129,108,74.72061813953488,74.63034837962962,65.9358257364341,62.81164555555556,VPM,TH
17543_5296_x5131_y20385,169,64,112,87,121,82,4.562130177514793,217.05527331360946,125.80695921875,0.22460295104895112,0.14687335483870967,82,39,65.22899524390245,73.74293846153844,73.78324073170731,75.11326512820516,VISal,CTX
17302_00052,176,39,106,95,109,81,5.568181818181818,112.64958187500001,382.3178435897436,0.18235430645161288,0.25386544999999994,81,28,63.12718864197531,70.12771071428571,66.3311838271605,74.30795,MG,TH
18868_3228_x28576_y10788,217,65,131,105,151,112,5.341013824884793,141.58468861751152,216.44010733846156,0.18397335211267596,0.19804373076923076,112,39,67.38283160714286,81.54290794871794,63.11583758928572,84.32886923076923,SSp-m,CTX
17302_00053,294,119,189,156,224,138,4.401360544217687,61.86295891156463,117.17051328571429,0.188764669117647,0.16924746938775515,138,86,72.81065923913043,71.35875347674418,73.46761992753623,67.06229968604652,VPM,TH
18465_00044,178,49,115,98,112,80,2.264044943820225,40.607615589887644,28.43424089795918,0.19257681632653068,0.216812,80,32,86.65370825,89.45516875,86.48189862499999,80.41355312499999,CP,CNU
18465_00045,51,9,30,24,30,27,5.588235294117647,150.00317411764706,73.72023666666666,0.27431896874999995,0.19647899999999996,27,3,87.02277037037037,116.22603333333335,97.9651222222222,77.777,CP,CNU
18868_4047_x27203_y7787,482,108,272,242,318,240,6.477178423236515,156.8973884439834,339.4697613888889,0.16461730283911657,0.14601184722222216,240,78,70.725665375,71.48376384615383,62.766111416666675,66.93592012820511,SSp-ul,CTX
18454_00050,162,126,128,71,160,91,4.709876543209877,185.29293376543208,151.755349047619,0.1660710314285715,0.15449769230769228,91,69,68.79359010989012,81.95220847101449,71.31301318681318,75.01148956521739,MD,TH
18454_00051,514,195,329,299,380,215,5.470817120622568,116.58582153696497,123.7135579128205,0.12569962883435581,0.1203521595744681,215,165,75.99363972093023,72.60015587878787,63.52408772093023,68.98970284848485,VAL,TH
17545_00045,38,20,20,14,38,24,4.131578947368421,78.77077236842105,290.4478505,0.28575812,0.24628166666666662,24,14,88.32255416666665,67.17805714285716,79.21699,98.60277428571429,CP,CNU
18462_00007,93,17,49,37,61,56,7.397849462365591,171.63925591397847,166.22728117647057,0.20327344000000003,0.229777,56,5,73.35813428571429,67.56696,82.61006464285715,78.15722,CP,CNU
17545_00044,192,47,100,83,139,109,7.354166666666667,125.42442140625,84.2756795744681,0.2753293106870228,0.20872181818181812,109,30,76.19815596330275,68.103153,89.33280366972474,74.54958400000001,CP,CNU
18453_3564_x30226_y9677,314,68,186,162,196,152,4.7165605095541405,157.1939214968153,107.37946897058822,0.16288298804780865,0.11991496666666657,152,44,71.19769085526315,77.95443863636363,58.71626703947368,67.01618181818182,SSp-m,CTX
18868_3922_x26631_y7518,227,59,140,117,146,110,5.929515418502203,137.639844185022,286.2142135932203,0.23096876470588235,0.1829627599999999,110,36,68.88882548181819,84.59009166666665,68.53031545454546,83.5136786111111,SSp-ul,CTX
18864_00002,81,78,80,45,79,36,2.7160493827160495,276.89587543209876,145.99114730769233,0.178044609375,0.1385748809523809,36,43,65.32913333333333,77.0143023255814,65.59610916666666,73.42527279069768,SSp-bfd,CTX
191812_3727_x4996_y18685,265,258,252,111,271,154,4.656603773584906,328.47826890566034,172.51853822868216,0.1765038016877637,0.16309615172413794,154,117,69.19512883116883,70.2254588034188,69.19913233766235,75.29908017094017,MOs,CTX
18454_00111,59,17,37,32,39,27,2.6271186440677967,64.78016322033899,380.2136870588235,0.18133112500000004,0.21099899999999994,27,12,78.41665185185185,67.310375,76.8776125925926,54.32915833333334,CP,CNU
18864_4420_x4377_y8261,185,19,79,72,125,113,6.216216216216216,230.10873102702703,37.08707210526316,0.1587563472222222,0.1225695,113,12,66.95663619469028,92.09636666666665,67.91708415929203,81.07234999999999,SSp-ul,CTX
17302_00113,261,119,151,131,229,130,5.659003831417625,88.92379259770115,101.91366880672268,0.1344975894039735,0.16095981034482765,130,99,67.11335827230768,72.67442585858585,66.82703461538462,67.82843222222222,VPM,TH
pre_18866_01458,8,11,10,5,9,3,2.375,212.18334,279.7346345454545,0.1934205000000001,0.2342594,3,6,107.1218,76.95885,74.89546666666666,86.21696666666666,DG,CTX
17302_00112,225,77,129,109,173,116,5.062222222222222,77.10041844444443,85.41739476623377,0.15960840178571423,0.17477016666666667,116,57,81.12243462931033,84.15145789473684,81.33273672413794,78.8276201754386,VPM,TH
18458_00264,149,33,87,71,95,78,6.12751677852349,190.4568289932886,217.2991296969697,0.11692618348623851,0.1665230000000002,78,17,69.94944217948716,68.82402941176471,61.461071025641026,57.72432117647059,LGd,TH
18461_7132_x6338_y3287,133,94,104,64,123,69,3.030075187969925,197.07032,80.00090946808513,0.2030283693693693,0.14147732000000002,69,54,63.640977391304354,73.79392407407407,65.0894072463768,76.21869629629629,VISrl,CTX
18869_4181_x21056_y5611,159,49,102,88,106,71,4.528301886792453,160.9560404402516,286.17171836734695,0.15472241666666664,0.1362364782608695,71,35,72.56303056338028,79.02711714285714,74.34147309859154,79.58039428571428,SSp-m,CTX
18869_4253_x4991_y7023,170,32,92,84,110,86,3.876470588235294,110.56964182352942,330.4403721875001,0.16770085106382981,0.21928354545454531,86,24,86.44993406976744,77.89942945833333,73.04214034883722,57.720485,SSs,CTX
182724_4580_x5627_y9427,290,64,169,154,185,136,4.089655172413793,114.71092931034484,330.741396703125,0.1679581020408163,0.13223787499999995,136,49,74.67259889705882,74.8918875510204,74.66095213235295,68.50878918367349,SSp-un,CTX
18454_00018,90,25,53,43,62,47,4.0,94.88197533333332,286.365832,0.23750426808510627,0.22735708333333327,47,15,84.71942553191491,82.08896666666665,70.2897480851064,67.72611533333333,CP,CNU
18869_3482_x7077_y5660,70,28,36,29,62,41,4.228571428571429,119.22673842857142,357.3681253571429,0.18652246153846164,0.16958620000000002,41,21,86.37303243902439,80.92472380952381,79.74394634146341,69.9254261904762,SSp-m,CTX
18464_00127,359,77,207,182,229,177,4.103064066852368,77.71349353760445,81.76898637662336,0.14480828229665066,0.1412146363636364,177,52,77.22123887570622,86.51760576923078,70.16050474576271,83.90302307692308,VPM,TH
pre_18464_00182,174,55,110,84,119,90,2.396551724137931,45.9812598275862,75.3780698181818,0.21049548148148156,0.19999040000000012,90,29,84.7116298888889,95.71128620689655,86.90192755555556,85.56557931034482,OT,CNU
18453_5343_x23330_y3366,206,26,115,102,117,104,8.864077669902912,237.21818121359223,94.94383576923074,0.18992218471337585,0.11373928571428571,104,13,77.92034124999999,73.88695076923078,79.47114586538461,78.35652384615385,RSPagl,CTX
18457_00036,149,33,83,72,99,77,2.4496644295302015,44.49535751677852,98.89121,0.20400966037735846,0.05689849999999996,77,22,93.84848584415585,87.10915909090909,83.26639315584414,76.75530909090908,CP,CNU
18455_00132,344,104,196,158,252,186,4.325581395348837,159.97112438953488,119.299615,0.1180773902439024,0.14015673170731724,186,66,75.1039812903226,81.06016106060608,59.45333973118279,72.68687121212119,SMT,TH
191801_3966_x14363_y10542,74,32,45,34,61,40,2.824324324324324,88.97911283783785,117.87650468750002,0.17130923809523813,0.21834720000000019,40,21,69.4050722575,76.66049523809524,81.4556975,85.92751904761906,OT,CNU
18457_00037,155,50,93,74,112,81,2.4064516129032256,38.958631677419355,53.76612422000001,0.21954409090909088,0.07764000000000004,81,31,83.80981358024691,92.45096129032257,83.0972637037037,83.55475161290322,CP,CNU
18455_00133,366,120,206,178,280,188,7.978142076502732,180.6893223224044,215.26570725,0.1521587854251012,0.1866456666666667,188,92,81.74636537234042,86.88540239130434,71.69513654255319,87.21751576086955,SMT,TH
17781_00001,405,150,270,175,285,230,6.488888888888889,242.1883311604938,81.54827733333335,0.22060684516129037,0.1951479062500001,230,55,77.95078724695654,86.14213415436363,82.91590117391304,86.69469309090908,EPd,CTX
18464_00112,222,52,136,114,138,108,2.1396396396396398,44.106787477477475,22.625143653846155,0.15211741891891906,0.13570312500000004,108,30,84.48467870370371,97.08741333333332,84.57806388888886,79.64079666666666,SI,CNU
17109_6601_x5417_y25287,163,80,115,69,128,94,4.49079754601227,555.3116380368098,169.92063612500002,0.22920729605263157,0.20019597826086954,94,34,66.26458297872342,69.59406791176471,67.76126276595745,76.70705000000001,VISal,CTX
18454_01082,178,110,106,92,182,86,5.03932584269663,95.86924516853931,98.31164381818182,0.10436724299065425,0.11729754716981122,86,96,72.93036116279069,69.689568203125,65.66041511627907,59.62053822916666,VPM,TH
18869_4001_x4383_y7249,469,84,248,229,305,240,3.2238805970149254,57.85082138592751,24.19231142857143,0.15514862679425834,0.09882500000000005,240,65,79.15931458333334,82.14816461538463,69.84264620833333,66.0054133846154,SSs,CTX
17300_5571_x27063_y39610,139,167,151,47,155,92,5.244604316546763,389.56273467625897,117.91841449101797,0.17675299152542379,0.1924890416666667,92,63,71.95089380434783,73.89168047619047,79.88385347826087,81.38128888888886,VISa,CTX
18864_6139_x4843_y27122,170,7,79,78,98,92,7.205882352941177,171.4348167647059,23.470478571428572,0.20857953225806447,0.102244,92,6,74.40494510869566,99.44318333333332,73.75047652173913,76.04979999999999,VISp,CTX
18457_00199,284,45,144,132,185,152,5.285211267605634,103.50180017605634,170.47160288888887,0.13589325520833329,0.17807321428571432,152,33,70.30161111842105,78.34873030303031,64.22601682894737,65.50578787878788,MG,TH
18453_7813_x5799_y12199,400,285,343,178,342,222,2.8275,203.346590225,87.20044158596491,0.19594245230769236,0.20241419298245622,222,120,82.92110797297298,90.88285591666666,88.70558536036036,88.35072058333331,ENTl,CTX
18464_00088,244,54,122,100,176,144,2.6598360655737703,46.82504581147541,105.35209814814813,0.1785272602739726,0.15287799999999996,144,32,76.45934490972223,75.4040125,79.26716652777777,74.4841178125,CP,CNU
18867_5287_x32054_y8614,445,126,286,253,285,192,3.0651685393258425,59.4589815505618,175.9433445873016,0.16639513772455083,0.1630335833333333,192,93,81.97801255208333,68.8240346236559,77.61439854166667,65.7478552688172,SSp-n,CTX
18868_4132_x11881_y6094,244,56,146,132,154,112,4.442622950819672,97.68258910245902,262.019666875,0.19998018400000006,0.17682989473684207,112,42,79.49919473214285,79.92908857142858,75.37328151785714,85.143755,MOp,CTX
18454_01119,155,98,114,96,139,59,3.3870967741935485,61.105223741935475,92.20407622448978,0.15370804477611955,0.1772683863636363,59,80,73.6865693220339,75.21804125000001,69.75502542372881,69.05606499999999,VPM,TH
18454_01118,128,48,75,69,101,59,4.03125,74.605449921875,164.89452541666665,0.13969623611111115,0.18258275000000013,59,42,68.73559474576271,83.47162904761905,65.59941779661017,72.41753214285716,VPM,TH
18869_4091_x4807_y8065,154,50,95,79,109,75,3.3766233766233764,107.8514696103896,288.4985494,0.18511217977528094,0.20983816666666677,75,34,77.26581066666665,78.88127676470587,70.065536,65.15297647058823,SSs,CTX
18457_00002,253,49,157,129,145,124,3.707509881422925,84.19981604743083,69.47309469387754,0.1993551754385966,0.21207466666666674,124,21,83.55043822580645,87.99055714285714,79.65125766129033,86.63094285714286,CP,CNU
18455_00106,96,22,60,53,58,43,6.791666666666667,201.64432677083335,143.3121909090909,0.23211886585365837,0.17086362500000007,43,15,90.15670930232557,82.79825333333334,85.8591046511628,65.44121333333334,CP,CNU
18465_00039,170,56,103,69,123,101,4.135294117647059,93.03455070588234,81.19662107142858,0.2152168241758241,0.2838094375,101,22,79.80069871287128,78.11899545454547,81.98084574257426,71.29855454545454,CP,CNU
18457_00003,161,21,92,80,90,81,2.6956521739130435,50.82053453416149,100.19658152380953,0.1903121379310344,0.27737199999999995,81,9,90.75924197530864,75.01772222222222,94.16225432098767,83.59675555555555,CP,CNU
18452_5511_x26566_y3403,193,37,107,92,123,101,4.730569948186528,127.01885518134713,126.82391491891889,0.22638961654135348,0.11617749999999982,101,22,86.72532064356434,92.45183636363635,84.13472673267327,100.95973181818181,SSp-tr,CTX
191812_6084_x5026_y7787,316,299,293,137,322,179,2.6360759493670884,241.81958126582276,155.93601842809363,0.15071478030303032,0.13750857746478873,179,143,73.38529916201118,74.53926307692308,65.97475145251396,72.19785832167832,SSp-bfd,CTX
18868_4317_x23980_y6346,254,89,159,130,184,124,6.881889763779528,191.87541011811027,307.1371539101123,0.16142517142857127,0.16495901587301587,124,60,66.90534739032258,74.990958,66.42132346774193,75.76710883333334,SSp-ll,CTX
pre_17543_01053,86,58,68,36,76,50,4.6395348837209305,264.63602976744187,290.38076327586214,0.17825536000000008,0.17097887096774178,50,26,66.2508058,72.44273688846154,68.7925706,75.2073476923077,error,Other
17545_00130,102,41,56,40,87,62,2.715686274509804,68.4855624509804,100.00450912195123,0.23933784210526332,0.1315212222222223,62,25,80.64946241935482,81.54839240000001,85.8814177419355,90.15006400000001,CP,CNU
pre_18465_00268,31,11,22,14,20,17,3.7419354838709675,77.86151258064514,193.52248454545452,0.18999313333333312,0.6418955,17,3,84.97647058823529,102.10629999999999,84.75309117647059,73.40916666666666,CA1,CTX
18457_00090,149,68,98,85,119,64,4.771812080536913,75.05867751677852,123.05532867647058,0.20953352941176484,0.22691528571428565,64,55,76.19553484375,80.02123181818183,75.0683715625,75.99074545454543,VPM,TH
