name,avg_pbnum_ratios,no_child_br_wb_ratio,one_child_br_wb_ratio,two_child_br_wb_ratio,soma_region,brain_region
18868_5456_x7773_y6771,2.175159750735198,0.06086956521739131,0.22608695652173913,0.7130434782608696,SSp-bfd,CTX
pre_18864_00008,2.6344862031178087,0.0070921985815602835,0.18439716312056736,0.8085106382978723,RSPd,CTX
17781_6802_x8324_y14113,2.3039226529016497,0.01020408163265306,0.1836734693877551,0.8061224489795918,CA1,CTX
191812_3801_x5383_y20989,1.607891380236305,0.34615384615384615,0.36923076923076925,0.2846153846153846,MOp,CTX
18458_00049,2.6380730698478785,0.019867549668874173,0.10596026490066225,0.8741721854304636,LGd,TH
18463_00027,1.8763242375601925,0.03418803418803419,0.19658119658119658,0.7692307692307693,VPM,TH
18458_00048,1.9556668075514227,0.04516129032258064,0.25806451612903225,0.6967741935483871,error,Other
18453_3766_x16118_y20931,1.0762454894033842,0.014285714285714285,0.24285714285714285,0.7428571428571429,OT,CNU
18465_00328,2.2717586040502704,0.009302325581395349,0.17209302325581396,0.8186046511627907,VPL,TH
18454_00053,2.435977800782149,0.021897810218978103,0.26277372262773724,0.7153284671532847,MD,TH
18868_4883_x27078_y6285,1.7144550665384,0.007142857142857143,0.2571428571428571,0.7357142857142858,SSp-bfd,CTX
18454_00052,2.3192397186147184,0.0223463687150838,0.16201117318435754,0.8156424581005587,VPM,TH
18868_6019_x9541_y5296,2.3460298277371447,0.025,0.21875,0.75625,VISrl,CTX
17545_00046,1.2374906839192554,0.06666666666666667,0.18333333333333332,0.75,CP,CNU
191807_4114_x3589_y10280,1.8096072994207366,0.08262108262108261,0.27635327635327633,0.6410256410256411,MOp,CTX
18462_00005,1.489742664742665,0.07894736842105263,0.15789473684210525,0.7631578947368421,CP,CNU
18867_4647_x12409_y6656,1.557611103823225,0.007407407407407408,0.2074074074074074,0.7851851851851852,SSp-ul,CTX
17545_00047,1.1634676884676884,0.041666666666666664,0.3541666666666667,0.6041666666666666,CP,CNU
18869_4629_x8451_y4031,1.4600518168699987,0.052980132450331126,0.2052980132450331,0.7417218543046358,SSp-ul,CTX
17109_6601_x4384_y7436,2.1415321808576073,0.03260869565217391,0.14130434782608695,0.8260869565217391,VISal,CTX
18867_6408_x9343_y6158,1.7882750595218049,0.03217821782178218,0.16584158415841585,0.801980198019802,SSp-bfd,CTX
17302_00050,1.5811062599889067,0.024193548387096774,0.21774193548387097,0.7580645161290323,CP,CNU
15257_4397_x16794_y21812,2.158344225949489,0.10416666666666667,0.22916666666666666,0.6666666666666666,MOp,CTX
18864_4067_x3464_y21495,2.175934912677992,0.00819672131147541,0.1721311475409836,0.819672131147541,MOp,CTX
18453_3810_x16082_y20891,1.2555860805860803,0.029850746268656716,0.1791044776119403,0.7910447761194029,OT,CNU
18465_00047,1.8907356405196247,0.04415584415584416,0.2519480519480519,0.7038961038961039,LD,TH
18869_4953_x22613_y6076,2.378909898616073,0.020942408376963352,0.18848167539267016,0.7905759162303665,SSp-n,CTX
18453_5325_x32314_y8395,3.5583779312100603,0.0,0.19642857142857142,0.8035714285714286,SSs,CTX
18465_00046,1.3859536927718745,0.046875,0.25,0.703125,CP,CNU
18465_00106,2.1890216710999844,0.018867924528301886,0.19811320754716982,0.7830188679245284,VPL,TH
18453_5667_x25695_y3103,2.4933131593820583,0.027777777777777776,0.16666666666666666,0.8055555555555556,VISam,CTX
18453_4497_x29287_y7176,1.7783584978706932,0.05172413793103448,0.1896551724137931,0.7586206896551724,SSp-bfd,CTX
17302_00110,2.10206639459895,0.044444444444444446,0.32592592592592595,0.6296296296296297,CP,CNU
18454_01027,1.699860691370125,0.011428571428571429,0.15428571428571428,0.8342857142857143,VPM,TH
191812_3758_x8791_y24162,2.889867172806136,0.07909604519774012,0.3446327683615819,0.576271186440678,SSs,CTX
18458_00267,2.1267993382279093,0.014598540145985401,0.16058394160583941,0.8248175182481752,LGd,TH
18869_4301_x16815_y4413,1.4555854341736696,0.025925925925925925,0.2537037037037037,0.7203703703703703,MOp,CTX
pre_18454_00579,1.680236570956652,0.014925373134328358,0.16417910447761194,0.8208955223880597,CP,CNU
18458_00555,2.563792517006802,0.02247191011235955,0.2808988764044944,0.6966292134831461,VPM,TH
18867_4421_x31775_y9812,1.7241470830756545,0.015625,0.1484375,0.8359375,SSp-m,CTX
17781_00003,1.9710198824454854,0.10989010989010989,0.3992673992673993,0.4908424908424908,MOp,CTX
18457_00035,1.5464169758812616,0.0,0.23076923076923078,0.7692307692307693,CP,CNU
pre_18864_00036,2.1713114192040157,0.014778325123152709,0.23645320197044334,0.7487684729064039,MOp,CTX
18457_00034,1.247256847629982,0.05434782608695652,0.32608695652173914,0.6195652173913043,CP,CNU
17302_00018,2.1053638643758137,0.021052631578947368,0.24210526315789474,0.7368421052631579,CP,CNU
236174_6438_x12218_y5897,3.801599037748561,0.050724637681159424,0.2536231884057971,0.6956521739130435,ECT,CTX
18864_5242_x9483_y31549,1.8440142921098601,0.11363636363636363,0.26515151515151514,0.6212121212121212,AUDd,CTX
pre_18464_00180,1.241692654192654,0.021052631578947368,0.42105263157894735,0.5578947368421052,OT,CNU
236174_3029_x12820_y24699,3.0168951252419967,0.03614457831325301,0.2469879518072289,0.7168674698795181,MOp,CTX
18461_3220_x7596_y9465,3.614357600461141,0.0196078431372549,0.30392156862745096,0.6764705882352942,AIv,CTX
18869_4727_x9851_y8415,1.536976504349386,0.018433179723502304,0.18433179723502305,0.7972350230414746,RT,TH
182724_2670_x5615_y13225,2.0247367366745364,0.064343163538874,0.2949061662198391,0.6407506702412868,MOs,CTX
18464_00124,2.401966444741711,0.031578947368421054,0.21052631578947367,0.7578947368421053,VPL,TH
18454_01015,2.647663139329806,0.031496062992125984,0.2283464566929134,0.7401574803149606,VPM,TH
17302_00123,2.101702669431798,0.007692307692307693,0.2230769230769231,0.7692307692307693,CP,CNU
18464_00184,1.850384024577573,0.208955223880597,0.3283582089552239,0.4626865671641791,VPM,TH
18454_01014,1.7700040157211212,0.041379310344827586,0.2413793103448276,0.7172413793103448,VPM,TH
17787_00050,1.465387367641466,0.05063291139240506,0.2088607594936709,0.740506329113924,CP,CNU
17782_3352_x11384_y16404,2.4759005170318638,0.0223463687150838,0.25139664804469275,0.7262569832402235,MOp,CTX
18461_2985_x10744_y3095,1.9488547999469312,0.01,0.22,0.77,MOs,CTX
236174_3893_x17507_y26071,3.254837434687791,0.055944055944055944,0.17482517482517482,0.7692307692307693,EPd,CTX
18458_00567,2.4901934171019535,0.03734439834024896,0.29045643153526973,0.6721991701244814,VPL,TH
18868_3389_x28317_y9872,2.568623693379791,0.046153846153846156,0.3230769230769231,0.6307692307692307,SSp-m,CTX
18867_4302_x30805_y9233,2.3534240351581475,0.041666666666666664,0.38333333333333336,0.575,SSp-m,CTX
236174_3729_x13645_y9551,1.9305409663134203,0.04132231404958678,0.2231404958677686,0.7355371900826446,CLA,CTX
18867_6986_x31479_y5932,1.5630089717046238,0.050445103857566766,0.26409495548961426,0.685459940652819,VISl,CTX
18457_00095,2.335491822991823,0.031746031746031744,0.19047619047619047,0.7777777777777778,VPM,TH
182725_4080_x6576_y11407,2.391820718617274,0.04477611940298507,0.1691542288557214,0.7860696517412935,MOp,CTX
191801_4228_x15043_y11097,1.7956349206349207,0.1527777777777778,0.3194444444444444,0.5277777777777778,OT,CNU
pre_18868_00443,1.7899991854024107,0.002702702702702703,0.1891891891891892,0.8081081081081081,MOp,CTX
182725_2241_x9113_y11193,2.028991413148043,0.0728476821192053,0.31125827814569534,0.6158940397350994,MOs,CTX
18457_00006,1.0309800664451827,0.02830188679245283,0.24528301886792453,0.7264150943396226,CP,CNU
18457_00007,1.1725607969564014,0.04424778761061947,0.21238938053097345,0.7433628318584071,CP,CNU
18454_00029,1.6079615199615198,0.0,0.25,0.75,CP,CNU
18454_01086,2.403943722943723,0.05194805194805195,0.2077922077922078,0.7402597402597403,VPM,TH
18454_00028,1.6168926196209477,0.023809523809523808,0.09523809523809523,0.8809523809523809,CP,CNU
pre_18465_00102,1.0138888888888888,0.0,0.6,0.4,DG,CTX
18869_4050_x21764_y6239,1.7683012194776897,0.017241379310344827,0.20689655172413793,0.7758620689655172,SSp-m,CTX
17109_3701_x9228_y26684,4.216410650462778,0.09433962264150944,0.16981132075471697,0.7358490566037735,SSs,CTX
18465_00281,1.2363453815261045,0.04504504504504504,0.2882882882882883,0.6666666666666666,CP,CNU
191812_2978_x7903_y22705,2.5212262375305854,0.07142857142857142,0.34523809523809523,0.5833333333333334,MOp,CTX
18454_00168,1.9585927059279096,0.03968253968253968,0.10317460317460317,0.8571428571428571,VPL,TH
18458_00386,1.4845610119047619,0.022727272727272728,0.19318181818181818,0.7840909090909091,CP,CNU
pre_18864_00411,2.725233081558454,0.030456852791878174,0.25888324873096447,0.7106598984771574,MOs,CTX
18454_00169,3.1099590325870494,0.03571428571428571,0.12755102040816327,0.8367346938775511,VPL,TH
18455_00043,3.5076295838200604,0.0,0.12048192771084337,0.8795180722891566,LGd,TH
18457_00146,2.4932008812443596,0.028089887640449437,0.21910112359550563,0.7528089887640449,VPM,TH
18455_00224,1.6773184223184223,0.011494252873563218,0.1724137931034483,0.8160919540229885,CP,CNU
18455_00042,3.260007291195571,0.015503875968992248,0.20155038759689922,0.7829457364341085,LGd,TH
18463_00015,3.9158834536675444,0.00980392156862745,0.20588235294117646,0.7843137254901961,LGd,TH
17109_2601_x9498_y8169,2.354803921568627,0.16666666666666666,0.26666666666666666,0.5666666666666667,AId,CTX
pre_18464_00168,1.9614792188805346,0.08571428571428572,0.34285714285714286,0.5714285714285714,BST,CNU
17787_00019,1.352642326227232,0.04054054054054054,0.22297297297297297,0.7364864864864865,CP,CNU
18463_00014,2.2116438356164383,0.03296703296703297,0.24175824175824176,0.7252747252747253,VPM,TH
pre_18464_00169,0.9434982658666871,0.10526315789473684,0.2631578947368421,0.631578947368421,BST,CNU
17545_00075,3.0704437967096196,0.008849557522123894,0.11504424778761062,0.8761061946902655,VPM,TH
17545_00074,1.7486486486486488,0.05555555555555555,0.3333333333333333,0.6111111111111112,CP,CNU
18864_3488_x3691_y22599,1.6083403749947758,0.16,0.23,0.61,MOp,CTX
18454_00060,2.0305803571428567,0.1095890410958904,0.136986301369863,0.7534246575342466,VPM,TH
191807_4923_x7499_y24194,2.5892179504536483,0.06451612903225806,0.3064516129032258,0.6290322580645161,SSs,CTX
18454_00061,2.906038181038181,0.03225806451612903,0.12903225806451613,0.8387096774193549,VPM,TH
18869_3659_x21701_y7032,2.0781517094017095,0.013157894736842105,0.17105263157894737,0.8157894736842105,SSp-m,CTX
18864_1917_x3417_y12763,2.571844852394682,0.018779342723004695,0.19718309859154928,0.784037558685446,MOs,CTX
18868_3799_x6462_y13405,1.942536968439961,0.011111111111111112,0.21666666666666667,0.7722222222222223,GU,CTX
18465_00213,1.4455539358600582,0.03076923076923077,0.27692307692307694,0.6923076923076923,SI,CNU
17302_00062,2.628645593276061,0.0,0.30357142857142855,0.6964285714285714,CP,CNU
18869_5684_x13521_y3699,2.266449897760586,0.034482758620689655,0.20689655172413793,0.7586206896551724,RSPv,CTX
18452_4002_x10332_y17479,1.2257487922705315,0.014814814814814815,0.14074074074074075,0.8444444444444444,EPd,CTX
18453_4186_x30783_y11697,4.2980409592841315,0.020942408376963352,0.09947643979057591,0.8795811518324608,SSs,CTX
17302_00063,3.3064556471829243,0.1,0.25,0.65,CP,CNU
18465_00091,2.3331303141499813,0.02336448598130841,0.205607476635514,0.7710280373831776,VPM,TH
18465_00090,2.7448955826290287,0.033783783783783786,0.14189189189189189,0.8243243243243243,VPM,TH
17302_00086,1.3360336983608057,0.009900990099009901,0.1782178217821782,0.8118811881188119,CP,CNU
18455_00252,2.446195652173913,0.05194805194805195,0.24675324675324675,0.7012987012987013,VPM,TH
18867_5640_x21236_y5683,2.0126559373670783,0.014492753623188406,0.17753623188405798,0.8079710144927537,RSPv,CTX
18455_00253,1.9897462015109073,0.030042918454935622,0.15879828326180256,0.8111587982832618,VPM,TH
17545_00091,3.957269379414352,0.03278688524590164,0.20491803278688525,0.7622950819672131,LGd,TH
18453_2428_x13810_y8197,2.9293475115623835,0.006060606060606061,0.08484848484848485,0.9090909090909091,MOs,CTX
18868_3977_x25824_y7160,1.2170593979863142,0.06818181818181818,0.13636363636363635,0.7954545454545454,SSp-ul,CTX
18463_00062,2.9303930005737233,0.00980392156862745,0.21568627450980393,0.7745098039215687,MG,TH
18867_4218_x8269_y11914,2.0032651775988173,0.017587939698492462,0.17839195979899497,0.8040201005025126,SSs,CTX
191801_1996_x10466_y16907,2.1800596195248603,0.057971014492753624,0.34782608695652173,0.5942028985507246,AON,CTX
18465_00199,1.4210458563767387,0.024096385542168676,0.30120481927710846,0.6746987951807228,ACB,CNU
18462_00041,2.4575,0.03529411764705882,0.3058823529411765,0.6588235294117647,VPM,TH
17109_2301_x9418_y23665,2.039517345399698,0.4,0.26666666666666666,0.3333333333333333,AId,CTX
18462_00040,1.7927777777777778,0.04878048780487805,0.2764227642276423,0.6747967479674797,VPM,TH
18458_00450,3.1624435977260257,0.035211267605633804,0.176056338028169,0.7887323943661971,MG,TH
17545_00003,2.727252056719607,0.005263157894736842,0.2789473684210526,0.7157894736842105,VAL,TH
18454_00017,1.5758061973715998,0.03488372093023256,0.27906976744186046,0.686046511627907,CP,CNU
18464_00128,2.7145131556896263,0.027932960893854747,0.17318435754189945,0.7988826815642458,VPM,TH
17109_6401_x7641_y3978,1.6594139194139195,0.3142857142857143,0.42857142857142855,0.2571428571428571,AUDv,CTX
18453_4283_x7543_y12923,2.286222223251087,0.010810810810810811,0.11891891891891893,0.8702702702702703,VISC,CTX
18464_00129,2.713096003428694,0.013513513513513514,0.22072072072072071,0.7657657657657657,VPM,TH
18454_00016,2.4679943790445034,0.025974025974025976,0.23376623376623376,0.7402597402597403,CP,CNU
18465_00003,1.260717797443461,0.044585987261146494,0.33121019108280253,0.6242038216560509,CP,CNU
18452_4536_x11274_y21067,1.3943703443703444,0.06315789473684211,0.22105263157894736,0.7157894736842105,OT,CNU
18457_00038,1.1046999948408396,0.034482758620689655,0.2413793103448276,0.7241379310344828,CP,CNU
18465_00264,1.1029578498065893,0.046052631578947366,0.26973684210526316,0.6842105263157895,CP,CNU
18457_00039,1.1581168831168833,0.039603960396039604,0.25742574257425743,0.7029702970297029,CP,CNU
18454_01123,2.7711267605633805,0.022727272727272728,0.125,0.8522727272727273,VPM,TH
182725_6819_x6109_y7853,1.9906746852267252,0.04065040650406504,0.21951219512195122,0.7398373983739838,VISp,CTX
18868_5724_x8616_y5999,2.1312784244726166,0.046875,0.2578125,0.6953125,SSp-bfd,CTX
17302_00015,1.7315707528498727,0.013513513513513514,0.17567567567567569,0.8108108108108109,CP,CNU
18867_4397_x8352_y9768,1.8920584634220996,0.033707865168539325,0.24719101123595505,0.7191011235955056,SSp-m,CTX
18454_01122,2.2965314520870077,0.018867924528301886,0.1509433962264151,0.8301886792452831,VPM,TH
17302_00014,1.975591829960762,0.0,0.2066115702479339,0.7933884297520661,CP,CNU
18869_4453_x9586_y8809,1.633908861557868,0.017142857142857144,0.21714285714285714,0.7657142857142857,RT,TH
17787_00026,1.1413171765295949,0.03787878787878788,0.25,0.7121212121212122,CP,CNU
18454_01062,2.2289285714285714,0.01818181818181818,0.21818181818181817,0.7636363636363637,VPM,TH
15257_2627_x17126_y20600,1.8246766607877718,0.2413793103448276,0.3793103448275862,0.3793103448275862,ACAd,CTX
18454_01063,2.4638354322445233,0.027210884353741496,0.1836734693877551,0.7891156462585034,VPM,TH
18465_00142,2.6856157217268333,0.029850746268656716,0.19402985074626866,0.7761194029850746,VPM,TH
182724_4599_x8181_y6776,1.619392684610076,0.13513513513513514,0.21621621621621623,0.6486486486486487,SSs,CTX
18470_3227_x19287_y16117,2.590698060668166,0.042682926829268296,0.24390243902439024,0.7134146341463414,SSp-m,CTX
18454_00156,2.6830807020297467,0.00510204081632653,0.17346938775510204,0.8214285714285714,VPLpc,TH
18454_00157,2.0347035040431267,0.18518518518518517,0.3333333333333333,0.48148148148148145,VPM,TH
18867_4889_x28329_y6770,2.292694936344238,0.025974025974025976,0.2727272727272727,0.7012987012987013,SSp-un,CTX
17545_00143,1.2350428009096739,0.07627118644067797,0.23728813559322035,0.6864406779661016,CP,CNU
17545_00142,3.0813308013320944,0.026785714285714284,0.16964285714285715,0.8035714285714286,VPLpc,TH
pre_18864_00286,2.738053431804802,0.032467532467532464,0.24025974025974026,0.7272727272727273,MOp,CTX
pre_18864_00073,1.629202261014903,0.021834061135371178,0.2096069868995633,0.7685589519650655,SSp-bfd,CTX
18458_00583,2.2040661259912597,0.007692307692307693,0.19230769230769232,0.8,VPL,TH
18455_5730_x15780_y13638,2.36796937630271,0.04285714285714286,0.21428571428571427,0.7428571428571429,VPM,TH
18462_00009,2.5693635699317516,0.022988505747126436,0.28735632183908044,0.6896551724137931,CP,CNU
18458_00419,2.4288652560652557,0.032679738562091505,0.2679738562091503,0.6993464052287581,VPL,TH
18457_00045,2.8097906187379875,0.038461538461538464,0.19230769230769232,0.7692307692307693,VPM,TH
18457_00044,1.3654589371980677,0.06593406593406594,0.27472527472527475,0.6593406593406593,CP,CNU
18465_00219,1.028098739495798,0.08,0.27,0.65,CP,CNU
pre_18864_00046,2.018640289333574,0.014184397163120567,0.10638297872340426,0.8794326241134752,VISam,CTX
18455_00140,1.901694148031727,0.02857142857142857,0.24761904761904763,0.7238095238095238,VPM,TH
18869_6241_x19347_y3562,1.4601122642789308,0.057291666666666664,0.16145833333333334,0.78125,VISp,CTX
18452_3926_x14445_y21337,1.8751211576683275,0.0,0.2440944881889764,0.7559055118110236,OT,CNU
18464_00155,1.5483211817422342,0.03816793893129771,0.25190839694656486,0.7099236641221374,CP,CNU
17109_7001_x5738_y6470,2.447601236474768,0.08333333333333333,0.28846153846153844,0.6282051282051282,VISl,CTX
236174_4729_x16869_y27809,2.613886539920215,0.08294930875576037,0.29493087557603687,0.6221198156682027,EPd,CTX
18455_00049,2.8513768395347343,0.034482758620689655,0.22413793103448276,0.7413793103448276,VPM,TH
18465_00177,2.744657429740086,0.0,0.15246636771300448,0.8475336322869955,VPL,TH
18455_00048,2.4022145582655137,0.04716981132075472,0.20754716981132076,0.7452830188679245,VPM,TH
18454_01056,3.0091856060606057,0.12903225806451613,0.22580645161290322,0.6451612903225806,VPM,TH
17787_00013,1.4001223854027594,0.037037037037037035,0.22962962962962963,0.7333333333333333,CP,CNU
pre_18464_00163,1.4605866355866357,0.031746031746031744,0.23809523809523808,0.7301587301587301,CP,CNU
17545_00177,2.926006482321705,0.008849557522123894,0.19469026548672566,0.7964601769911505,PVT,TH
18867_8235_x25208_y14610,1.3480503872152505,0.02830188679245283,0.20485175202156333,0.7668463611859838,PB,Other
17545_00176,2.2201694405756065,0.010869565217391304,0.14130434782608695,0.8478260869565217,LP,TH
18454_00162,3.1371741609644834,0.012048192771084338,0.3132530120481928,0.6746987951807228,VPM,TH
18454_00163,2.5669066192785355,0.03875968992248062,0.18604651162790697,0.7751937984496124,VPL,TH
18867_4789_x23709_y15765,1.7453599725753222,0.01858736059479554,0.19330855018587362,0.7881040892193308,RT,TH
18454_00022,1.9273711648711649,0.0425531914893617,0.0851063829787234,0.8723404255319149,CP,CNU
18457_00197,1.825640941302706,0.012987012987012988,0.24675324675324675,0.7402597402597403,VPL,TH
18454_01117,2.1139367816091954,0.024096385542168676,0.18072289156626506,0.7951807228915663,VPM,TH
18868_5156_x9540_y6495,2.257880436966019,0.016216216216216217,0.2,0.7837837837837838,SSp-bfd,CTX
17109_2401_x9954_y9122,2.0748716750077913,0.23214285714285715,0.375,0.39285714285714285,AId,CTX
17302_00021,2.223977260363399,0.022900763358778626,0.20610687022900764,0.7709923664122137,VPL,TH
17543_3705_x9619_y20864,1.4607481492538965,0.06956521739130435,0.16521739130434782,0.7652173913043478,SSp-m,CTX
18464_00086,1.555240549828179,0.056338028169014086,0.34507042253521125,0.5985915492957746,CP,CNU
18868_6196_x17668_y4955,2.470626890903071,0.07291666666666667,0.234375,0.6927083333333334,RSPv,CTX
18454_01116,2.5973163841807905,0.03529411764705882,0.17647058823529413,0.788235294117647,VPM,TH
17302_00020,2.793740591156249,0.04419889502762431,0.11602209944751381,0.8397790055248618,VPL,TH
18867_4593_x26568_y15120,1.4395204319490034,0.022222222222222223,0.18222222222222223,0.7955555555555556,CP,CNU
18465_00037,1.2090029761904761,0.056,0.176,0.768,CP,CNU
18465_00036,0.9682644311933528,0.031746031746031744,0.20105820105820105,0.7671957671957672,CP,CNU
17781_5655_x10641_y11102,3.0068791287877605,0.03614457831325301,0.21686746987951808,0.7469879518072289,SSs,CTX
18453_1643_x24077_y11694,2.3242917109059924,0.012448132780082987,0.18672199170124482,0.8008298755186722,MOs,CTX
18869_3634_x20027_y5437,1.3188178780284043,0.04285714285714286,0.2571428571428571,0.7,SSp-m,CTX
pre_18458_00360,0.6666666666666666,0.0,0.2,0.8,DG,CTX
pre_18467_00104,1.33243975006475,0.0,0.24242424242424243,0.7575757575757576,AUDp,CTX
18453_7132_x11495_y3152,3.0360436038320655,0.02857142857142857,0.18571428571428572,0.7857142857142857,VISp,CTX
18867_5083_x14145_y15212,1.9340527119938882,0.02631578947368421,0.23157894736842105,0.7421052631578947,RT,TH
pre_18465_00267,2.001774869866975,0.047619047619047616,0.14285714285714285,0.8095238095238095,ProS,CTX
18463_00056,1.903374251319457,0.043795620437956206,0.24087591240875914,0.7153284671532847,VPL,TH
18463_00057,2.194966847498493,0.05154639175257732,0.32989690721649484,0.6185567010309279,LGd,TH
18453_3690_x8282_y9898,2.0007289956188634,0.0,0.10714285714285714,0.8928571428571429,SSp-m,CTX
18454_00054,2.154672576101148,0.04945054945054945,0.3131868131868132,0.6373626373626373,SMT,TH
18454_00055,2.4150746239407104,0.015625,0.19270833333333334,0.7916666666666666,RE,TH
15257_3271_x15413_y13333,1.6463774401303763,0.03571428571428571,0.25,0.7142857142857143,MOp,CTX
17545_00041,1.8441344246031743,0.11764705882352941,0.20588235294117646,0.6764705882352942,CP,CNU
236174_5670_x14073_y29439,2.2003524913267873,0.03508771929824561,0.20175438596491227,0.7631578947368421,SSs,CTX
17545_00040,1.8299613385769986,0.024691358024691357,0.1419753086419753,0.8333333333333334,CP,CNU
18868_4434_x10947_y6887,1.5704966329966332,0.01904761904761905,0.26666666666666666,0.7142857142857143,SSp-ul,CTX
18867_4801_x7068_y12938,1.8668356714772159,0.046511627906976744,0.2651162790697674,0.6883720930232559,SSs,CTX
17302_00056,1.9025823382966238,0.02727272727272727,0.2727272727272727,0.7,CP,CNU
17302_00057,1.6782933741113546,0.04819277108433735,0.3313253012048193,0.6204819277108434,CP,CNU
18465_00226,2.437428378908642,0.044444444444444446,0.20555555555555555,0.75,VPL,TH
pre_18864_00079,1.7853931535161265,0.013071895424836602,0.21568627450980393,0.7712418300653595,SSp-bfd,CTX
18869_5980_x7654_y3517,2.0928592262438417,0.03,0.2,0.77,SSp-bfd,CTX
18465_00040,1.6078194702696953,0.0196078431372549,0.19607843137254902,0.7843137254901961,CP,CNU
18465_00041,1.0618321037335123,0.02247191011235955,0.21348314606741572,0.7640449438202247,CP,CNU
18465_00227,3.3235143964856286,0.03048780487804878,0.20121951219512196,0.7682926829268293,VPM,TH
236174_3001_x12887_y24248,3.0196582247070065,0.03431372549019608,0.25,0.7156862745098039,AId,CTX
17543_3842_x7369_y3542,1.388587192868015,0.12037037037037036,0.4074074074074074,0.4722222222222222,SSp-bfd,CTX
pre_18864_00424,1.779861893221775,0.008298755186721992,0.1908713692946058,0.8008298755186722,MOp,CTX
17545_00149,2.74793851971205,0.0,0.19736842105263158,0.8026315789473685,CP,CNU
18463_00021,1.094507575757576,0.12195121951219512,0.35365853658536583,0.524390243902439,CP,CNU
236174_3215_x11999_y11133,2.8379297827672296,0.03571428571428571,0.32142857142857145,0.6428571428571429,AId,CTX
18463_00020,1.8270462870462871,0.075,0.2875,0.6375,CP,CNU
18454_01069,1.585561230631653,0.017241379310344827,0.16091954022988506,0.8218390804597702,VPM,TH
18465_00148,4.54795918367347,0.2,0.35,0.45,LGd,TH
18867_6468_x21532_y7741,2.4166458773301733,0.0,0.2553191489361702,0.7446808510638298,SUB,CTX
18455_00210,2.283811230585424,0.050724637681159424,0.2608695652173913,0.6884057971014492,VPM,TH
18465_00009,1.0007756132756132,0.018518518518518517,0.25925925925925924,0.7222222222222222,CP,CNU
17781_00004,3.899900011767892,0.1,0.2,0.7,CLA,CTX
18455_00136,3.2256172839506174,0.09302325581395349,0.29069767441860467,0.6162790697674418,VPM,TH
18457_00032,1.4783838383838381,0.06172839506172839,0.2716049382716049,0.6666666666666666,CP,CNU
18455_00137,2.6468820861678,0.07954545454545454,0.17045454545454544,0.75,VPM,TH
18465_00008,1.1424995100921027,0.038461538461538464,0.23076923076923078,0.7307692307692307,CP,CNU
18457_00033,1.7369378306878307,0.010101010101010102,0.23232323232323232,0.7575757575757576,CP,CNU
18864_2086_x2903_y21496,2.5574899804358004,0.007936507936507936,0.18253968253968253,0.8095238095238095,MOs,CTX
18455_5507_x14812_y14221,3.123413465966658,0.03125,0.125,0.84375,VPM,TH
17545_00008,1.5285228377065114,0.06557377049180328,0.16393442622950818,0.7704918032786885,CP,CNU
18453_6040_x24821_y3042,2.4794622202391845,0.0,0.18627450980392157,0.8137254901960784,VISam,CTX
17781_2184_x15071_y19950,1.4484755574800312,0.03463203463203463,0.19047619047619047,0.7748917748917749,ORBl,CTX
18464_00122,2.0751921751356615,0.044715447154471545,0.25203252032520324,0.7032520325203252,VPL,TH
17782_3138_x32805_y18352,2.7030062140716473,0.020618556701030927,0.25773195876288657,0.7216494845360825,AId,CTX
18453_7007_x11486_y3611,3.0290716011857746,0.012987012987012988,0.11688311688311688,0.8701298701298701,VISp,CTX
18455_00258,2.417529330572809,0.042105263157894736,0.24210526315789474,0.7157894736842105,VPM,TH
18869_3741_x6284_y6163,1.9856317785341062,0.0,0.2602739726027397,0.7397260273972602,SSp-m,CTX
18455_00259,2.0242395914270914,0.05194805194805195,0.2727272727272727,0.6753246753246753,VPM,TH
18867_3973_x31634_y12362,1.4476360544217688,0.037383177570093455,0.18691588785046728,0.7757009345794392,SSs,CTX
18454_01021,2.0413879050242687,0.006711409395973154,0.1476510067114094,0.8456375838926175,LGd,TH
18463_00068,1.5855699855699854,0.05056179775280899,0.34269662921348315,0.6067415730337079,VPM,TH
17302_00117,2.7670467224803192,0.03862660944206009,0.19742489270386265,0.7639484978540773,LGd,TH
18463_00069,1.818390804597701,0.0759493670886076,0.27848101265822783,0.6455696202531646,VPM,TH
17302_00116,2.462888570062171,0.03,0.3,0.67,VPL,TH
18462_00021,2.207926004700198,0.026785714285714284,0.13392857142857142,0.8392857142857143,VPM,TH
17545_00063,1.2631312283777454,0.022556390977443608,0.2781954887218045,0.6992481203007519,CP,CNU
18869_3857_x22137_y7268,1.9178445380418132,0.01809954751131222,0.17647058823529413,0.8054298642533937,SSp-m,CTX
18462_00020,1.7987443733712392,0.05813953488372093,0.23255813953488372,0.7093023255813954,VPM,TH
18458_00430,2.5682220181228774,0.007936507936507936,0.2857142857142857,0.7063492063492064,VPM,TH
17302_00075,1.661081810981344,0.0449438202247191,0.25280898876404495,0.702247191011236,CP,CNU
pre_18464_00077,1.5051962676962678,0.010101010101010102,0.2222222222222222,0.7676767676767676,CP,CNU
17302_00074,2.285561241624942,0.022727272727272728,0.32954545454545453,0.6477272727272727,CP,CNU
18458_00302,2.380164365941308,0.014285714285714285,0.12857142857142856,0.8571428571428571,LGd,TH
18868_3453_x28753_y10380,1.8681550829958613,0.018404907975460124,0.17791411042944785,0.803680981595092,SSp-m,CTX
