name,P1,P2,P3,P4,soma_region,brain_region
18453_1641_x24165_y10580,0.6576433121019108,0.19227707006369427,0.10469745222929937,0.04538216560509554,MOs,CTX
18867_5203_x10027_y7237,0.16703952274422074,0.18120805369127516,0.3959731543624161,0.255779269202088,SSp-bfd,CTX
18455_00020,0.05748663101604278,0.0,0.026737967914438502,0.9157754010695187,VPM,TH
17302_00106,0.44295774647887326,0.3704225352112676,0.1323943661971831,0.054225352112676053,CP,CNU
17302_00043,0.47062888735314445,0.23358673116793366,0.2322045611610228,0.0635798203178991,CP,CNU
18455_00165,0.0,0.0,0.06756756756756757,0.9324324324324325,MD,TH
18454_00064,0.0,0.0,0.23267326732673269,0.7673267326732673,VPM,TH
18462_00020,0.05,0.0,0.0,0.95,VPM,TH
pre_17543_01053,0.6973995271867612,0.10401891252955082,0.061465721040189124,0.13711583924349882,error,Other
18453_4540_x32498_y9442,0.680783242258652,0.2718579234972678,0.0,0.04735883424408015,SSp-n,CTX
18455_5253_x25617_y13881,0.13434247871333965,0.0,0.0,0.8656575212866604,VPM,TH
pre_18465_00368,0.6696428571428571,0.017857142857142856,0.30357142857142855,0.008928571428571428,DG,CTX
17781_6627_x22762_y14486,0.27140255009107467,0.0,0.5309653916211293,0.19763205828779598,TR,CTX
18464_00192,0.0,0.0,0.21526908635794745,0.7847309136420526,LP,TH
18457_00047,0.08240534521158129,0.0,0.25278396436525613,0.6648106904231625,VPM,TH
18457_00102,0.0381201044386423,0.0010443864229765013,0.1216710182767624,0.8391644908616188,VPL,TH
18454_01049,0.024096385542168676,0.021801491681009755,0.025243832472748137,0.9288582903040734,VPM,TH
pre_18864_00111,0.6401925391095066,0.14199759326113118,0.12876052948255115,0.08904933814681107,SSp-n,CTX
18453_4283_x7543_y12923,0.2982879189775742,0.452134072823728,0.17988907644080057,0.06968893175789727,VISC,CTX
18869_4837_x18229_y3163,0.4976470588235294,0.4264705882352941,0.061764705882352944,0.01411764705882353,SSp-tr,CTX
18455_5517_x15391_y12702,0.10153615586361933,0.05058074185088048,0.3420756837766954,0.5058074185088048,PO,TH
18868_6000_x19811_y5444,0.39614176760879316,0.13234634365186182,0.21130551816958276,0.2602063705697622,RSPv,CTX
18457_00030,0.3919308357348703,0.0,0.02881844380403458,0.579250720461095,CP,CNU
18868_3453_x28753_y10380,0.25115473441108543,0.3187066974595843,0.2869515011547344,0.14318706697459585,SSp-m,CTX
18462_00057,0.0415944540727903,0.0,0.0,0.9584055459272097,VPM,TH
18867_6468_x21532_y7741,0.41313190005810574,0.2556653108657757,0.14410226612434632,0.18710052295177224,SUB,CTX
18867_4392_x7633_y13301,0.3934959349593496,0.5292682926829269,0.0,0.07723577235772358,SSs,CTX
18454_00156,0.034703196347031964,0.00045662100456621003,0.07945205479452055,0.8853881278538813,VPLpc,TH
17545_00169,0.04019352437662821,0.010792705619650168,0.29959062151097876,0.6494231484927429,VPM,TH
18463_00013,0.022165927802406588,0.0,0.675744141861938,0.30208993033565545,VPM,TH
18465_00288,0.03686327077747989,0.0,0.024798927613941018,0.938337801608579,VPM,TH
191801_4724_x4226_y10240,0.40142095914742454,0.5417406749555951,0.023090586145648313,0.03374777975133215,MOp,CTX
18457_00088,0.05591748099891422,0.0,0.025515743756786103,0.9185667752442996,VPM,TH
18457_00122,0.12172573189522343,0.01078582434514638,0.12942989214175654,0.7380585516178737,VPL,TH
18454_01069,0.05944055944055944,0.0,0.0673076923076923,0.8732517482517482,VPM,TH
18867_3383_x10177_y11497,0.21187800963081863,0.2808988764044944,0.21187800963081863,0.2953451043338684,SSp-m,CTX
18869_5237_x7485_y4162,0.3515704154002026,0.09625126646403243,0.3110435663627153,0.24113475177304963,SSp-bfd,CTX
pre_18864_00424,0.6125941136208076,0.18240930869267624,0.12354551676933608,0.08145106091718002,MOp,CTX
pre_18864_00074,0.5849056603773585,0.29133354653022064,0.03165973776782859,0.09210105532459226,MOp,CTX
18454_01086,0.04225352112676056,0.0,0.0,0.9577464788732394,VPM,TH
18453_7112_x9089_y4667,0.5609990393852066,0.27857829010566765,0.07060518731988473,0.08981748318924111,VISp,CTX
18465_00119,0.07049608355091384,0.0,0.0,0.9295039164490861,LGd,TH
17302_00063,0.6976016684045881,0.18665276329509906,0.011470281543274244,0.10427528675703858,CP,CNU
18455_00145,0.04329004329004329,0.0,0.4025974025974026,0.5541125541125541,VPM,TH
18453_5228_x9833_y5221,0.567143830947512,0.11315610088616224,0.016359918200409,0.30334014996591685,SSp-bfd,CTX
18465_00230,0.04411764705882353,0.0,0.039705882352941174,0.9161764705882353,VPM,TH
18453_1924_x22284_y8069,0.7971473851030111,0.008452192287374538,0.0797675647120972,0.11463285789751716,MOs,CTX
18868_5242_x9858_y5968,0.5070093457943925,0.0,0.035046728971962614,0.45794392523364486,SSp-bfd,CTX
18867_3994_x27846_y7437,0.5579854208084825,0.16302186878727634,0.12988734261100066,0.14910536779324055,SSp-ul,CTX
18453_6053_x8032_y5933,0.8559870550161812,0.11326860841423948,0.030744336569579287,0.0,VISrl,CTX
18868_3658_x9598_y8113,0.38111686816350027,0.26424870466321243,0.330454807138745,0.024179620034542316,MOp,CTX
17545_00094,0.1029641185647426,0.0,0.0,0.8970358814352574,LGd,TH
191812_2978_x7903_y22705,0.8187919463087249,0.08389261744966443,0.0,0.09731543624161074,MOp,CTX
18868_4818_x14513_y17030,0.0,0.0,0.4418331374853114,0.5581668625146886,RT,TH
18454_00101,0.055283757338551856,0.0,0.42710371819960863,0.5176125244618396,SMT,TH
18867_4296_x31171_y9797,0.17374517374517376,0.31016731016731014,0.1437151437151437,0.37237237237237236,SSp-m,CTX
18867_5319_x14289_y4114,0.303156146179402,0.417358803986711,0.21677740863787376,0.06270764119601328,MOp,CTX
18454_01090,0.07169811320754717,0.0,0.0,0.9283018867924528,VPM,TH
pre_18864_00062,0.7813998082454459,0.09843400447427293,0.024608501118568233,0.095557686161713,MOp,CTX
pre_18864_00432,0.5927272727272728,0.2585858585858586,0.020606060606060607,0.12808080808080807,MOp,CTX
18465_00226,0.12989556135770236,0.0,0.013054830287206266,0.8570496083550914,VPL,TH
18462_00016,0.07614942528735633,0.0,0.1221264367816092,0.8017241379310345,VPM,TH
18454_00052,0.017114914425427872,0.0,0.1198044009779951,0.863080684596577,VPM,TH
18455_00153,0.039722863741339494,0.03279445727482679,0.22771362586605082,0.6997690531177829,VPL,TH
17302_00075,0.22629582806573956,0.42351453855878635,0.18331226295828065,0.16687737041719342,CP,CNU
18455_00016,0.5522174535050072,0.27753934191702434,0.04005722460658083,0.1301859799713877,CP,CNU
18463_00052,0.0,0.0,0.04100227790432802,0.958997722095672,VPL,TH
17545_00082,0.005803830528148578,0.0,0.23447475333720255,0.7597214161346488,MG,TH
18457_00163,0.060259344012204424,0.0038138825324180014,0.2318840579710145,0.704042715484363,VPM,TH
17300_3426_x20339_y44872,0.34845496383957925,0.4418145956607495,0.005917159763313609,0.20381328073635765,SSs,CTX
17109_2500_x9864_y9311,0.0264797507788162,0.16978193146417445,0.5654205607476636,0.2383177570093458,CLA,CTX
17788_5059_x3960_y6601,0.9779092702169625,0.022090729783037475,0.0,0.0,SSp-n,CTX
18453_2884_x12998_y7285,0.7152842497670084,0.20130475302889095,0.0195712954333644,0.06383970177073625,MOs,CTX
18867_4984_x30860_y8156,0.43609022556390975,0.043233082706766915,0.3101503759398496,0.21052631578947367,SSp-n,CTX
18457_00026,0.02564102564102564,0.0,0.0,0.9743589743589743,VPM,TH
191812_3675_x8625_y6930,0.8742393509127789,0.0,0.0,0.1257606490872211,SSp-m,CTX
18462_00041,0.05822550831792976,0.0,0.06839186691312385,0.8733826247689463,VPM,TH
18455_00041,0.3,0.35454545454545455,0.2636363636363636,0.08181818181818182,CP,CNU
18868_2584_x14386_y13639,0.5588499550763701,0.08086253369272237,0.16621743036837378,0.1940700808625337,ORBl,CTX
18463_00005,0.5364806866952789,0.3583690987124464,0.0407725321888412,0.06437768240343347,CP,CNU
18868_4648_x14941_y16268,0.06825938566552901,0.5130830489192264,0.3492605233219568,0.06939704209328783,RT,TH
18454_00140,0.05292259083728278,0.0,0.06556082148499211,0.8815165876777251,VPM,TH
18455_00256,0.042735042735042736,0.0,0.6247086247086248,0.33255633255633255,VPM,TH
18465_00089,0.03795620437956204,0.0,0.32408759124087594,0.637956204379562,VPM,TH
18454_01116,0.0,0.0173053152039555,0.006180469715698393,0.9765142150803461,VPM,TH
18457_00118,0.0738255033557047,0.0,0.5022371364653244,0.42393736017897093,VPM,TH
18454_01053,0.05794556628621598,0.0,0.012291483757682178,0.9297629499561019,VPM,TH
18868_3699_x17279_y16010,0.24967490247074123,0.2223667100130039,0.15344603381014305,0.37451235370611186,LSv,CNU
191812_5154_x9610_y25921,0.39700996677740863,0.1744186046511628,0.0681063122923588,0.36046511627906974,VISC,CTX
17302_00059,0.802747791952895,0.09519136408243375,0.06673209028459273,0.03532875368007851,CP,CNU
17545_00041,0.22371967654986524,0.38544474393531,0.23450134770889489,0.15633423180592992,CP,CNU
18867_3801_x9223_y10977,0.39015151515151514,0.22348484848484848,0.20833333333333334,0.17803030303030304,SSp-m,CTX
18464_00075,0.03691813804173355,0.0,0.1043338683788122,0.8587479935794543,VPM,TH
18458_00077,0.011703864997278171,0.0,0.8745236799129015,0.11377245508982035,LD,TH
18455_00201,0.059027777777777776,0.0,0.1345486111111111,0.8064236111111112,VPM,TH
18868_5456_x7773_y6771,0.2776639344262295,0.21106557377049182,0.22950819672131148,0.2817622950819672,SSp-bfd,CTX
18453_4403_x30609_y7732,0.602357984994641,0.2390139335476956,0.05251875669882101,0.10610932475884244,SSp-bfd,CTX
pre_18467_00342,0.43646805455850685,0.10768126346015794,0.15865039483129936,0.2972002871500359,AAA,CNU
18867_8235_x25208_y14610,0.3354683746997598,0.3317320523085135,0.23165198825727248,0.10114758473445423,PB,Other
18465_00031,0.4272300469483568,0.0,0.42488262910798125,0.14788732394366197,CP,CNU
18458_00562,0.06174496644295302,0.1704697986577181,0.0953020134228188,0.6724832214765101,VPL,TH
18454_01004,0.025423728813559324,0.0006053268765133172,0.3159806295399516,0.6579903147699758,VPL,TH
18463_00029,0.030941408821593155,0.009216589861751152,0.673469387755102,0.28637261356155364,VPM,TH
236174_7077_x14579_y30892,0.3014203051025776,0.33929510783798,0.2788006312467123,0.08048395581273014,TEa,CTX
18454_00029,0.37735849056603776,0.41509433962264153,0.040880503144654086,0.16666666666666666,CP,CNU
191812_5221_x9028_y25900,0.34837799717912554,0.015514809590973202,0.31170662905500707,0.3244005641748942,SSs,CTX
18461_5025_x23630_y4542,0.8655680832610582,0.0008673026886383347,0.05030355594102342,0.08326105810928014,SSp-bfd,CTX
18453_7813_x5799_y12199,0.34330985915492956,0.23767605633802816,0.3873239436619718,0.03169014084507042,ENTl,CTX
18867_5486_x20836_y5690,0.3135448652337086,0.16001364721937905,0.1750255885363357,0.35141589901057657,RSPv,CTX
17787_00049,0.7168831168831169,0.14805194805194805,0.023376623376623377,0.11168831168831168,CP,CNU
18869_4089_x6848_y5110,0.07307979120059657,0.6293810589112603,0.25279642058165547,0.0447427293064877,SSp-m,CTX
18461_4862_x17603_y2198,0.3416046319272126,0.44995864350703063,0.16046319272125723,0.04797353184449959,SSp-ll,CTX
18457_00159,0.04773462783171521,0.0,0.006472491909385114,0.9457928802588996,VPM,TH
18454_01012,0.0728744939271255,0.0,0.14979757085020243,0.7773279352226721,VPL,TH
18458_00574,0.07180385288966724,0.004670169293636894,0.3613543490951547,0.5621716287215411,MG,TH
17787_4690_x4440_y9176,0.43057722308892354,0.2574102964118565,0.20956838273530942,0.10244409776391056,SSs,CTX
17545_00145,0.7270761245674741,0.17603806228373703,0.03157439446366782,0.06531141868512111,CP,CNU
17302_00018,0.6118343195266273,0.21499013806706113,0.10532544378698225,0.06785009861932939,CP,CNU
18869_00028,0.0,0.0,0.6712328767123288,0.3287671232876712,RT,TH
18454_01100,0.07868852459016394,0.0,0.0,0.921311475409836,VPM,TH
18864_1871_x3272_y21319,0.7358747447243023,0.15146358066712048,0.04016337644656229,0.07249829816201497,MOs,CTX
18455_00240,0.35398230088495575,0.10176991150442478,0.05530973451327434,0.4889380530973451,CP,CNU
18867_2903_x13633_y8787,0.16715083798882682,0.05810055865921788,0.37385474860335194,0.40089385474860334,MOp,CTX
17109_2601_x10213_y8783,0.012461059190031152,0.10124610591900311,0.5358255451713395,0.35046728971962615,CLA,CTX
191812_4445_x5426_y10324,0.4392694063926941,0.3598173515981735,0.12876712328767123,0.07214611872146119,SSp-ll,CTX
18869_5418_x23277_y4971,0.2805325987144169,0.5757575757575758,0.12442607897153352,0.01928374655647383,SSp-bfd,CTX
18454_01045,0.019005847953216373,0.0,0.0043859649122807015,0.9766081871345029,VPM,TH
18465_00070,0.0781483325037332,0.0,0.0353409656545545,0.8865107018417123,LGd,TH
18463_00068,0.034140969162995596,0.0,0.2599118942731278,0.7059471365638766,VPM,TH
pre_18467_00495,0.5438157235853781,0.12819228843264896,0.26639959939909863,0.06159238858287431,TR,CTX
17545_00057,0.08114674441205054,0.0,0.2793974732750243,0.6394557823129252,VPM,TH
18867_7123_x11808_y5131,0.18668831168831168,0.42288961038961037,0.3189935064935065,0.07142857142857142,VISp,CTX
18454_00068,0.04909819639278557,0.0,0.05811623246492986,0.8927855711422845,VPL,TH
18457_00033,0.22857142857142856,0.0,0.015384615384615385,0.756043956043956,CP,CNU
18457_00199,0.0,0.03099059214167128,0.2318760376314333,0.7371333702268954,MG,TH
18465_00008,0.2883959044368601,0.02218430034129693,0.378839590443686,0.310580204778157,CP,CNU
17786_00022,0.5952380952380952,0.04563492063492063,0.0,0.35912698412698413,AON,CTX
18869_4841_x18666_y8144,0.023564064801178203,0.2812960235640648,0.49189985272459497,0.203240058910162,RT,TH
18454_00155,0.020651310563939634,0.0,0.0,0.9793486894360603,VPM,TH
18463_00010,0.6443914081145584,0.20047732696897375,0.0,0.15513126491646778,CP,CNU
18454_00010,0.4472140762463343,0.3284457478005865,0.03519061583577713,0.18914956011730205,CP,CNU
18462_00054,0.03393085787451985,0.0,0.0,0.9660691421254801,LGd,TH
18455_5507_x14812_y14221,0.06013229104028864,0.0,0.18641010222489476,0.7534576067348165,VPM,TH
17302_00037,0.07911683532658693,0.0,0.3109475620975161,0.609935602575897,VPM,TH
18864_4380_x6371_y4940,0.7341191879502292,0.22986247544204322,0.03339882121807466,0.0026195153896529143,SSp-n,CTX
18867_4801_x7068_y12938,0.24384525205158264,0.25381008206330596,0.3569753810082063,0.14536928487690504,SSs,CTX
18465_00264,0.18272425249169436,0.2807308970099668,0.2558139534883721,0.2807308970099668,CP,CNU
18454_01085,0.0,0.0,0.030518819938962362,0.9694811800610377,VPM,TH
18457_00064,0.0,0.0,0.29688888888888887,0.7031111111111111,VPM,TH
pre_18464_00163,0.40894568690095845,0.0,0.25878594249201275,0.33226837060702874,CP,CNU
pre_18864_00427,0.6538461538461539,0.22498298162014976,0.0068073519400953025,0.11436351259360109,MOs,CTX
17543_5296_x5131_y20385,0.3333333333333333,0.16053921568627452,0.06740196078431372,0.4387254901960784,VISal,CTX
pre_18864_00098,0.7561124694376528,0.16320293398533006,0.030562347188264057,0.05012224938875306,VISp,CTX
18457_00121,0.06345475910693302,0.010575793184488837,0.381903642773208,0.5440658049353702,MG,TH
18463_00047,0.031835205992509365,0.0,0.4344569288389513,0.5337078651685393,SMT,TH
17302_00125,0.0,0.0,0.05680119581464873,0.9431988041853513,LP,TH
18465_00233,0.08018867924528301,0.05188679245283019,0.03840970350404313,0.8295148247978437,VPL,TH
18455_00146,0.05714285714285714,0.0,0.05877551020408163,0.8840816326530613,VPM,TH
17545_00078,0.040655339805825245,0.0,0.08798543689320389,0.8713592233009708,VPM,TH
18867_5194_x29530_y6807,0.23759791122715404,0.6048738033072236,0.15578764142732812,0.0017406440382941688,SSp-bfd,CTX
18864_00119,0.39420654911838793,0.36712846347607053,0.16939546599496222,0.06926952141057935,VISp,CTX
18864_4420_x4377_y8261,0.7527950310559006,0.0055900621118012426,0.018012422360248446,0.2236024844720497,SSp-ul,CTX
18457_00072,0.024229074889867842,0.06167400881057269,0.07378854625550661,0.8403083700440529,VPM,TH
18454_01093,0.010064701653486701,0.0,0.13012221423436376,0.8598130841121495,MG,TH
236174_3215_x11999_y11133,0.08039563783920872,0.5381689069236621,0.29292416941415167,0.08851128582297743,AId,CTX
17109_7001_x5738_y6470,0.40867229470452804,0.03108211818879509,0.4224865694551036,0.13775901765157328,VISl,CTX
18868_3856_x26025_y7205,0.37037037037037035,0.0,0.2328042328042328,0.3968253968253968,SSp-ul,CTX
17302_00099,0.3404255319148936,0.05673758865248227,0.36879432624113473,0.23404255319148937,CP,CNU
18455_00015,0.04775481111903065,0.0,0.36279401282965074,0.5894511760513186,VPM,TH
17545_00081,0.0480410447761194,0.011194029850746268,0.06296641791044776,0.8777985074626866,MG,TH
18463_00051,0.36006825938566556,0.34812286689419797,0.13651877133105803,0.1552901023890785,CP,CNU
18462_00015,0.04480651731160896,0.0,0.062118126272912425,0.8930753564154786,VPM,TH
pre_18454_00579,0.6346704871060171,0.14183381088825214,0.1504297994269341,0.07306590257879657,CP,CNU
18454_00051,0.019358741681790685,0.0,0.6657592256503327,0.31488203266787657,VAL,TH
18455_00150,0.06126760563380282,0.0,0.4964788732394366,0.4422535211267606,VPM,TH
17302_00076,0.023222060957910014,0.0,0.0,0.97677793904209,MG,TH
18869_4520_x23555_y8194,0.33277169334456613,0.5012636899747261,0.14574557708508845,0.020219039595619208,SSs,CTX
18457_00025,0.043478260869565216,0.0,0.030752916224814422,0.9257688229056203,VPM,TH
18867_3926_x8710_y12751,0.4262948207171315,0.18406374501992032,0.20876494023904382,0.18087649402390438,SSs,CTX
18869_6454_x17703_y2478,0.37167381974248925,0.2729613733905579,0.28240343347639485,0.07296137339055794,RSPagl,CTX
pre_18864_00036,0.6839899413243923,0.0,0.14920368818105617,0.16680637049455155,MOp,CTX
17781_2184_x15071_y19950,0.2737317930688096,0.33550979407333,0.3036162732295329,0.08714213962832747,ORBl,CTX
18455_00042,0.023605150214592276,0.0,0.0,0.9763948497854077,LGd,TH
17109_6201_x4328_y6753,0.25632183908045975,0.46436781609195404,0.2264367816091954,0.052873563218390804,VISp,CTX
236174_4266_x13848_y8550,0.0004784688995215311,0.3028708133971292,0.48660287081339715,0.21004784688995215,AIp,CTX
18454_00143,0.04376784015223597,0.016175071360608945,0.007611798287345386,0.9324452901998097,VPLpc,TH
18455_5474_x14981_y13279,0.030191004313000615,0.0,0.22735674676524953,0.7424522489217499,VPM,TH
17302_00021,0.0502283105022831,0.0,0.021917808219178082,0.9278538812785389,VPL,TH
18462_00042,0.015611448395490026,0.005203816131830009,0.1023417172593235,0.8768430182133564,VPL,TH
18869_3395_x6415_y6741,0.45366795366795365,0.0,0.44015444015444016,0.10617760617760617,SSp-m,CTX
pre_18864_00108,0.7686567164179104,0.11940298507462686,0.012437810945273632,0.09950248756218906,SSp-n,CTX
18454_01050,0.0011198208286674132,0.0,0.0,0.9988801791713325,LGd,TH
236174_6438_x12218_y5897,0.12905144216473388,0.29348795718108833,0.5248290217068095,0.05263157894736842,ECT,CTX
18454_01115,0.07092907092907093,0.0,0.0,0.929070929070929,VPM,TH
pre_18464_00159,0.5882352941176471,0.009411764705882352,0.2164705882352941,0.18588235294117647,EPd,CTX
182724_4599_x8181_y6776,0.16219839142091153,0.514745308310992,0.28418230563002683,0.0388739946380697,SSs,CTX
pre_182712_00004,0.34606741573033706,0.22696629213483147,0.298876404494382,0.12808988764044943,OT,CNU
18455_00255,0.004739336492890996,0.018957345971563982,0.031279620853080566,0.9450236966824644,VPM,TH
18465_00209,0.15151515151515152,0.45021645021645024,0.26406926406926406,0.1341991341991342,OT,CNU
pre_18465_00371,0.7142857142857143,0.24489795918367346,0.04081632653061224,0.0,DG,CTX
pre_18868_00443,0.3830480847595762,0.45925020374898123,0.14343928280358598,0.01426242868785656,MOp,CTX
18864_5242_x9483_y31549,0.8153078202995009,0.04076539101497504,0.051580698835274545,0.09234608985024959,AUDd,CTX
18454_00092,0.2825112107623318,0.07174887892376682,0.34977578475336324,0.29596412556053814,CP,CNU
17543_4926_x5833_y20277,0.583427922814983,0.2735527809307605,0.04199772985244041,0.10102156640181612,SSp-bfd,CTX
18869_3634_x20027_y5437,0.5092838196286472,0.015915119363395226,0.46419098143236076,0.010610079575596816,SSp-m,CTX
18454_00138,0.05098572399728076,0.004078857919782461,0.5275322909585316,0.4174031271244052,VPM,TH
18465_00032,0.1744186046511628,0.0,0.0,0.8255813953488372,CP,CNU
18454_01007,0.012941176470588235,0.0,0.09058823529411765,0.8964705882352941,VPL,TH
18458_00561,0.008023340627279359,0.0175054704595186,0.6105032822757112,0.3639679066374909,VPM,TH
18464_00133,0.06437613019891501,0.27450271247739605,0.012658227848101266,0.6484629294755877,VPL,TH
236174_3729_x13645_y9551,0.038390092879256967,0.04891640866873065,0.6352941176470588,0.2773993808049536,CLA,CTX
18867_3855_x11412_y8044,0.16519972918077183,0.37711577522004064,0.22173324306025727,0.23595125253893026,SSp-m,CTX
191812_6084_x5026_y7787,0.6965376782077393,0.15885947046843177,0.0010183299389002036,0.14358452138492872,SSp-bfd,CTX
18455_00202,0.021962616822429906,0.0,0.16822429906542055,0.8098130841121496,VPM,TH
18867_4259_x9977_y8313,0.242,0.008,0.488,0.262,SSp-m,CTX
18864_3488_x3691_y22599,0.4647137150466045,0.3422103861517976,0.1384820239680426,0.05459387483355526,MOp,CTX
18457_00009,0.10535650940049664,0.006030507272082299,0.49769421780773326,0.39091876551968785,LD,TH
18868_4317_x23980_y6346,0.4259342638451148,0.27735254389914454,0.1260693381359748,0.17064385411976588,SSp-ll,CTX
18465_00177,0.0679230467216333,0.0,0.09069493521790342,0.8413820180604633,VPL,TH
18458_00424,0.043580683156654886,0.008244994110718492,0.07538280329799764,0.872791519434629,VPM,TH
18867_4457_x7592_y10554,0.49889380530973454,0.16371681415929204,0.2179203539823009,0.11946902654867257,SSp-m,CTX
18464_00076,0.028913260219341975,0.0,0.005982053838484547,0.9651046859421735,VPM,TH
18461_2985_x10744_y3095,0.8565217391304348,0.03695652173913044,0.10434782608695652,0.002173913043478261,MOs,CTX
18867_4513_x27588_y6824,0.34233705226071637,0.03464474456840869,0.07105108631826189,0.551967116852613,SSp-ul,CTX
pre_18458_00360,0.7052631578947368,0.18947368421052632,0.0,0.10526315789473684,DG,CTX
18868_4132_x11881_y6094,0.30613961312026916,0.1900756938603869,0.3540790580319596,0.14970563498738435,MOp,CTX
18455_3718_x10944_y12140,0.35362997658079626,0.09133489461358314,0.5456674473067916,0.00936768149882904,CP,CNU
17545_00150,0.4143049932523617,0.4716599190283401,0.016869095816464237,0.09716599190283401,CP,CNU
18869_4184_x11041_y4195,0.18432510885341075,0.6654571843251088,0.14150943396226415,0.008708272859216255,MOp,CTX
18458_00577,0.03249830737982397,0.0,0.22004062288422477,0.7474610697359513,VPM,TH
18454_01011,0.08004778972520908,0.0,0.17323775388291518,0.7467144563918757,VPM,TH
18465_00161,0.342512908777969,0.11876075731497418,0.0,0.5387263339070568,EPd,CTX
18453_5578_x32997_y13060,0.29291154071470415,0.3175161101347393,0.29701230228471004,0.09256004686584651,AUDv,CTX
18461_4545_x5749_y4914,0.7430497051390059,0.17101937657961247,0.040438079191238416,0.04549283909014322,SSp-m,CTX
191812_3762_x9097_y24261,0.5222371967654986,0.41172506738544473,0.01752021563342318,0.04851752021563342,SSs,CTX
18465_00248,0.9354838709677419,0.06451612903225806,0.0,0.0,DG,CTX
17545_00003,0.08548387096774193,0.021774193548387097,0.17943548387096775,0.7133064516129032,VAL,TH
17109_2201_x8046_y23301,0.5645514223194749,0.33916849015317285,0.006564551422319475,0.08971553610503283,MOs,CTX
17545_00146,0.5139372822299652,0.12717770034843207,0.06097560975609756,0.2979094076655052,CP,CNU
17781_6028_x9772_y42888,0.4716834755624515,0.10705973622963538,0.18231186966640806,0.23894491854150504,SSs,CTX
18867_4824_x31628_y8902,0.4992636229749632,0.20765832106038293,0.203240058910162,0.0898379970544919,SSp-n,CTX
18869_5694_x15073_y4098,0.4829024186822352,0.0,0.20809007506255212,0.30900750625521267,RSPv,CTX
18457_00048,0.046632124352331605,0.0,0.025906735751295335,0.927461139896373,VPM,TH
18454_01103,0.06536697247706422,0.009174311926605505,0.15137614678899083,0.7740825688073395,VPM,TH
18465_00136,0.04083665338645418,0.0,0.04282868525896414,0.9163346613545816,LGd,TH
18869_4550_x17965_y4177,0.11538461538461539,0.5794314381270903,0.2725752508361204,0.03260869565217391,SSp-ll,CTX
17545_00054,0.09899175068744272,0.0,0.034830430797433545,0.8661778185151238,VPM,TH
pre_18465_00367,0.8018867924528302,0.07547169811320754,0.12264150943396226,0.0,DG,CTX
18868_2593_x15801_y13755,0.3168754605747974,0.34635224760501104,0.11717022844509949,0.2196020633750921,ORBvl,CTX
18869_5444_x13271_y3998,0.35935044525929805,0.14091147197485596,0.20115243583027764,0.2985856469355684,RSPv,CTX
18453_5841_x19468_y3419,0.5972762645914397,0.30544747081712065,0.09727626459143969,0.0,RSPv,CTX
17545_00111,0.6244509516837482,0.2020497803806735,0.04685212298682284,0.12664714494875548,CP,CNU
18453_4231_x30739_y8470,0.7456647398843931,0.17148362235067438,0.0019267822736030828,0.08092485549132948,SSp-n,CTX
17545_00166,0.03223981900452489,0.012443438914027148,0.2811085972850679,0.6742081447963801,MG,TH
18454_00159,0.017405951712521055,0.060078607523863,0.6058394160583942,0.31667602470522177,VPM,TH
17109_6501_x6997_y4287,0.26658905704307334,0.13154831199068684,0.18160651920838183,0.420256111757858,AUDpo,CTX
pre_18458_00356,0.625,0.075,0.15,0.15,DG,CTX
18465_00287,0.060396893874029335,0.0,0.0008628127696289905,0.9387402933563417,VPM,TH
18864_3015_x3194_y23588,0.5931405514458642,0.13651647612642906,0.13147276395427035,0.13887020847343645,MOp,CTX
17545_00023,0.4629156010230179,0.18030690537084398,0.061381074168797956,0.29539641943734013,CP,CNU
18462_00058,0.014214046822742474,0.030936454849498328,0.39548494983277593,0.5593645484949833,VPM,TH
18465_00141,0.04230533415082771,0.0,0.42244022072348253,0.5352544451256898,LGd,TH
17109_1901_x9602_y10508,0.132,0.26,0.52,0.088,AId,CTX
pre_18464_00138,1.0,0.0,0.0,0.0,CA1,CTX
236174_2669_x10674_y13239,0.29558541266794625,0.11852207293666027,0.3814779270633397,0.20441458733205375,AId,CTX
182725_4160_x5717_y19181,0.5607416879795396,0.07544757033248081,0.260230179028133,0.10358056265984655,MOp,CTX
18454_01031,0.05460750853242321,0.0,0.023890784982935155,0.9215017064846417,VPM,TH
182724_4580_x5627_y9427,0.6259259259259259,0.2851851851851852,0.05037037037037037,0.03851851851851852,SSp-un,CTX
18869_4890_x8926_y9583,0.0,0.2933130699088146,0.5501519756838906,0.15653495440729484,RT,TH
236174_3929_x12721_y8845,0.04495456719273075,0.07986609277857484,0.6319942611190817,0.24318507890961263,AId,CTX
18457_00204,0.05115758028379388,0.0,0.4010455563853622,0.5477968633308439,VPM,TH
17545_00131,0.3921875,0.1109375,0.3734375,0.1234375,CP,CNU
pre_17543_01139,0.49056603773584906,0.18867924528301888,0.03773584905660377,0.2830188679245283,error,Other
17545_00074,0.32710280373831774,0.08411214953271028,0.40809968847352024,0.1806853582554517,CP,CNU
236174_6855_x15550_y29832,0.5351259231206211,0.13349744366597235,0.09108123461465631,0.24029539859875024,ECT,CTX
18455_00263,0.0,0.0,0.038394415357766144,0.9616055846422339,VPM,TH
191807_5629_x4661_y9410,0.6180048661800487,0.170316301703163,0.19464720194647203,0.0170316301703163,SSp-un,CTX
