id,parent_id,x,y,z,type,level,dist2soma,path_dist2soma,angle,angle_remote,angle_io1,angle_io1_remote,angle_io2,angle_io2_remote,radius,lcradius,rcradius,length,pathlength,contraction,lclength,lcpathlength,rclength,rcpathlength,width,height,depth,lslength,lspathlength,rslength,rspathlength,lstips,rstips,bnum,pbnum,lcbnum,rcbnum,dist2nb,neigborbs,interb_dist,uniform_bdist
1,-1,10728,8145.98,6062,3,1,0,9.74153,46.729,86.0897,118.546,96.4027,140.046,129.258,10.25,2.625,3.625,9.28362,9.74153,0.952994,10.3284,10.5203,17.7665,18.2472,8,17.0239,4,353.41,404.132,218.353,265.555,6,3,0,0,0,0,0,0,0,0
2,-1,10728,8145.98,6062,3,1,0,15.8197,74.702,80.5251,157.727,147.093,127.571,132.259,13.75,8.5,1.5,15.481,15.8197,0.978586,7.69052,7.70187,7.79749,7.86333,46.0156,4.92822,2,20821.8,23658.2,131.473,159.858,204,4,0,0,0,0,0,0,0,0
3,-1,10728,8145.98,6062,3,1,0,15.8772,62.4723,60.3126,169.87,138.145,123.332,161.513,5.5,4,1.5,15.1956,15.8772,0.957071,4.0564,4.15029,14.5204,15.1226,48,6.72021,3.27979,1002.7,1185.32,327.299,371.782,11,3,0,0,0,0,0,0,0,0
4,1,10736,8128.96,6066,3,2,19.2306,20.2619,73.2406,76.2411,131.255,115.429,148.657,129.283,2.625,1.625,2.625,10.3284,10.5203,0.981751,8.63883,9.06625,18.5043,19.7429,6.01562,1.72803,11.8721,208.214,238.148,162.011,184.274,4,2,0,0,0,0,0,0,0,0
5,1,10736,8128.96,6066,3,2,19.2306,27.9887,105.803,80.3598,92.9981,112.227,160.981,158.064,3.625,3.375,1,17.7665,18.2472,0.973658,7.19943,7.58524,90.6018,98.8587,28.0322,6.5918,15.7759,117.184,156.034,90.6018,98.8587,2,1,0,0,0,0,0,0,0,0
6,2,10682,8150.91,6060,3,2,46.322,23.5216,45.5129,25.1106,179.419,175.177,135.068,150.091,8.5,4.875,1,7.69052,7.70187,0.998526,0.886446,0.886446,103.672,109.901,16,12.9277,0,20711.3,23541.4,103.672,109.901,203,1,0,0,0,0,0,0,0,0
7,2,10682,8150.91,6060,3,2,46.322,23.683,81.6666,94.4517,173.807,102.124,104.15,160.102,1.5,2.375,0.75,7.79749,7.86333,0.991627,15.3416,18.3664,66.6151,81.9514,19.9043,17.6641,0.0639648,119.461,150.555,86.1714,101.758,2,2,0,0,0,0,0,0,0,0
8,3,10776,8152.7,6065.28,3,2,48.579,20.0275,58.5849,38.0342,165.905,169.725,129.017,152.058,4,4.25,3.125,4.0564,4.15029,0.977377,10.9368,11.4525,9.43878,9.7835,9.47168,11.2637,1.2002,691.448,818.379,327.575,384.023,6,5,0,0,0,0,0,0,0,0
9,3,10776,8152.7,6065.28,3,2,48.579,30.9998,80.5524,73.9079,130.428,140.367,148.743,144.757,1.5,1.25,0.875,14.5204,15.1226,0.960179,3.31187,3.36659,86.1,88.4355,41.4717,7.61621,2.49609,229.991,271.591,86.1,88.4355,2,1,0,0,0,0,0,0,0,0
10,4,10730,8127.23,6077.87,3,3,24.6474,29.3281,133.186,110.651,149.17,153.674,75.541,94.7684,1.625,2.375,0.25,8.63883,9.06625,0.952857,7.4379,7.54086,52.2124,69.3958,10.6885,20.1602,9.52002,154.8,167.227,52.2124,69.3958,3,1,0,0,0,0,0,0,0,0
11,4,10730,8127.23,6077.87,3,3,24.6474,40.0048,71.3118,77.443,119.369,111.588,169.227,170.383,2.625,0.25,0.75,18.5043,19.7429,0.93726,51.8568,63.9707,91.6501,100.56,47.8086,15.2319,10.208,51.8568,63.9707,91.6501,100.56,1,1,0,0,0,0,0,0,0,0
12,5,10764,8122.37,6081.78,3,3,47.4037,35.5739,83.5492,24.7538,131.458,142.127,144.893,157.919,3.375,1.25,1.25,7.19943,7.58524,0.949137,42.2623,58.2009,67.7223,90.2482,7.04004,15.168,10.2241,42.2623,58.2009,67.7223,90.2482,1,1,0,0,0,0,0,0,0,0
13,5,10764,8122.37,6081.78,3,3,47.4037,126.847,0,0,0,0,0,0,1,0,0,90.6018,98.8587,0.916479,0,0,0,0,224,63.3604,28.2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,10666,8163.84,6060,3,3,64.566,24.408,14.8375,34.9201,165.23,165.23,171.924,159.711,4.875,5.125,3,0.886446,0.886446,1,2.21645,2.21645,23.6251,24.4228,1.98438,1.34424,0,20413.3,23206.8,322.907,360.436,199,4,0,0,0,0,0,0,0,0
15,6,10666,8163.84,6060,3,3,64.566,133.422,0,0,0,0,0,0,1,0,0,103.672,109.901,0.943319,0,0,0,0,317.952,62.7197,15.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,10662.1,8133.25,6059.94,3,3,67.1707,42.0494,132.377,85.17,63.67,100.267,163.377,149.176,2.375,2.25,2,15.3416,18.3664,0.83531,48.4834,57.3042,55.6357,74.8841,28.0312,39.6162,9.93604,48.4834,57.3042,55.6357,74.8841,1,1,0,0,0,0,0,0,0,0
17,7,10662.1,8133.25,6059.94,3,3,67.1707,105.634,83.4649,98.587,126.373,150.116,149.365,111.292,0.75,0.25,1.25,66.6151,81.9514,0.812861,3.35736,3.35763,16.199,16.4486,147.2,83.6479,42.1919,3.35736,3.35763,16.199,16.4486,1,1,0,0,0,0,0,0,0,0
18,8,10785.5,8163.97,6066.48,3,3,60.3861,29.811,57.0792,45.7673,145.581,152.829,156.911,161.24,3.125,3.25,1.75,9.43878,9.7835,0.964765,3.20344,3.20451,36.7423,39.0167,26.5605,11.7124,8.14404,154.209,178.54,203.873,237.92,3,2,0,0,0,0,0,0,0,0
19,8,10785.5,8163.97,6066.48,3,3,60.3861,31.48,19.7542,49.1304,175.705,148.598,164.541,162.185,4.25,3.75,0.875,10.9368,11.4525,0.954972,6.75717,6.9626,17.9045,18.3697,18.4961,32,1.52002,522.368,624.509,182.804,207.75,4,2,0,0,0,0,0,0,0,0
20,9,10817.5,8145.09,6066.5,3,3,89.5891,34.3664,58.4398,30.4468,148.446,159.393,151.732,154.829,1.25,1.75,1.5,3.31187,3.36659,0.983746,117.559,124.976,109.12,143.248,6.52832,2.87988,2.51221,117.559,124.976,109.12,143.248,1,1,0,0,0,0,0,0,0,0
21,9,10817.5,8145.09,6066.5,3,3,89.5891,119.435,0,0,0,0,0,0,0.875,0,0,86.1,88.4355,0.973591,0,0,0,0,127.553,126.08,35.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,10,10719.3,8147.39,6087.39,3,4,26.8794,36.869,76.8221,44.9566,135.474,138,146.086,164.436,2.375,1.25,0.75,7.4379,7.54086,0.986346,3.8777,3.97379,66.155,70.8715,14.3994,9.53613,7.15186,85.085,92.788,66.155,70.8715,2,1,0,0,0,0,0,0,0,0
23,10,10719.3,8147.39,6087.39,3,4,26.8794,98.7239,0,0,0,0,0,0,0.25,0,0,52.2124,69.3958,0.752387,0,0,0,0,165.696,95.9995,35.6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,11,10682.2,8112,6088.08,3,4,62.7291,103.976,0,0,0,0,0,0,0.25,0,0,51.8568,63.9707,0.810633,0,0,0,0,49.8564,105.984,22.4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,11,10682.2,8112,6088.08,3,4,62.7291,140.565,0,0,0,0,0,0,0.75,0,0,91.6501,100.56,0.911398,0,0,0,0,283.456,49.9839,34.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,12,10770.4,8137.54,6092,3,4,52.648,93.7748,0,0,0,0,0,0,1.25,0,0,42.2623,58.2009,0.726146,0,0,0,0,113.536,75.3916,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,10770.4,8137.54,6092,3,4,52.648,125.822,0,0,0,0,0,0,1.25,0,0,67.7223,90.2482,0.750401,0,0,0,0,161.92,222.976,64.9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,14,10664,8165.18,6060,3,4,66.8479,26.6245,40.6309,9.924,165.852,151.475,153.517,159.99,5.125,1.25,4.5,2.21645,2.21645,1,734.912,1065.2,13.708,13.8826,6.01562,2.11182,0,20014.7,23009.7,1145.09,1273.89,187,12,0,0,0,28,0,0,0,0
29,14,10664,8165.18,6060,3,4,66.8479,48.8308,40.8308,33.6256,176.893,172.002,142.043,153.82,3,1.5,1.75,23.6251,24.4228,0.967337,9.97011,10.3328,80.4285,99.5241,38.208,52.8003,4,228.823,246.822,80.4285,99.5241,3,1,0,0,0,0,0,0,0,0
30,16,10684.2,8093.63,6050,3,4,69.29,99.3537,0,0,0,0,0,0,2.25,0,0,48.4834,57.3042,0.84607,0,0,0,0,44.2236,27.1362,65.4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,16,10684.2,8093.63,6050,3,4,69.29,116.934,0,0,0,0,0,0,2,0,0,55.6357,74.8841,0.742957,0,0,0,0,113.792,69.6318,65.4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,17,10514.9,8056,6102.13,3,4,234.793,108.992,0,0,0,0,0,0,0.25,0,0,3.35736,3.35763,0.99992,0,0,0,0,10.8799,0,0.416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,17,10514.9,8056,6102.13,3,4,234.793,122.083,0,0,0,0,0,0,1.25,0,0,16.199,16.4486,0.984821,0,0,0,0,5.24805,23.8081,10.5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,18,10812,8175.68,6074.62,3,4,90.0147,33.0155,57.8434,57.2686,155.384,157.105,112.449,142.868,3.25,3,1,3.20344,3.20451,0.999665,14.7627,15.0116,39.9665,54.6236,5.95215,0.320312,2.94385,125.802,135.724,39.9665,54.6236,2,1,0,0,0,0,0,0,0,0
35,18,10812,8175.68,6074.62,3,4,90.0147,68.8277,61.2162,31.0261,120.736,167.192,172.699,161.243,1.75,2,2.25,36.7423,39.0167,0.941706,84.4771,96.9581,82.6533,101.945,105.151,84.2876,9.37598,84.4771,96.9581,82.6533,101.945,1,1,0,0,0,0,0,0,0,0
36,19,10804,8195.97,6068,3,4,91.1345,38.4426,52.6132,10.7317,153.094,166.587,153.642,176.75,3.75,4.75,2.25,6.75717,6.9626,0.970496,3.14631,3.15598,145.985,193.237,20.0322,10.9443,0,372.772,427.465,145.985,193.237,3,1,0,0,0,0,0,0,0,0
37,19,10804,8195.97,6068,3,4,91.1345,49.8497,75.133,45.7575,133.014,147.443,151.701,165.914,0.875,1.25,2.5,17.9045,18.3697,0.974672,79.2623,86.4696,85.6376,102.91,11.8398,54.0166,1.27979,79.2623,86.4696,85.6376,102.91,1,1,0,0,0,0,0,0,0,0
38,20,10824,8147.97,6063.98,3,4,96.041,159.342,0,0,0,0,0,0,1.75,0,0,117.559,124.976,0.940654,0,0,0,0,329.984,194.048,9.00781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,10824,8147.97,6063.98,3,4,96.041,177.615,0,0,0,0,0,0,1.5,0,0,109.12,143.248,0.761752,0,0,0,0,316.992,69.5039,44.9761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,22,10704.9,8156.93,6094.54,3,5,41.3843,40.8428,105.177,90.3931,155.755,143.555,99.0677,123.842,1.25,0.25,0.75,3.8777,3.97379,0.975817,18.3922,19.0418,62.8151,69.7724,1.60059,8.95996,5.02393,18.3922,19.0418,62.8151,69.7724,1,1,0,0,0,0,0,0,0,0
41,22,10704.9,8156.93,6094.54,3,5,41.3843,107.741,0,0,0,0,0,0,0.75,0,0,66.155,70.8715,0.93345,0,0,0,0,146.881,114.047,24.4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,28,10658,8167.3,6060,3,5,73.2147,40.5071,50.049,37.2652,166.076,168.534,138.627,145.535,4.5,4,5.25,13.708,13.8826,0.987423,7.56408,7.84749,4.59587,4.62928,27.4561,22.3999,1.6958,841.642,919.086,301.896,353.395,8,4,0,0,0,0,0,0,0,0
43,28,10658,8167.3,6060,2,5,73.2147,1091.83,107.718,45.4202,153.268,157.354,96.951,149.357,1.25,0.25,0.25,734.912,1065.2,0.689926,22.9848,24.6344,53.4485,56.9513,1318.72,1583.74,331.472,18822,21462.3,534.191,563.876,179,8,28,0,1,1,10.5897,13.3571,17.518,38.043
44,29,10625.8,8217.98,6064,3,5,125.038,59.1637,78.4884,63.8806,168.227,176.729,112.776,117.749,1.5,1.5,1.25,9.97011,10.3328,0.964897,21.77,22.4188,74.0813,80.4833,19.2637,20.0312,2.01611,166.542,178.425,74.0813,80.4833,2,1,0,0,0,0,0,0,0,0
45,29,10625.8,8217.98,6064,3,5,125.038,148.355,0,0,0,0,0,0,1.75,0,0,80.4285,99.5241,0.808132,0,0,0,0,85.8252,252.031,52.5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,34,10818,8175.36,6077.57,3,5,95.9296,48.0271,94.9045,20.7521,114.075,170.79,147.604,162.713,3,1.5,1.25,14.7627,15.0116,0.983424,61.147,64.0281,49.8925,56.6842,17.9834,9.79199,12.688,61.147,64.0281,49.8925,56.6842,1,1,0,0,0,0,0,0,0,0
47,34,10818,8175.36,6077.57,3,5,95.9296,87.6391,0,0,0,0,0,0,1,0,0,39.9665,54.6236,0.731671,0,0,0,0,70.082,64.1362,50.4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,35,10917.2,8259.97,6084,3,5,221.961,165.786,0,0,0,0,0,0,2,0,0,84.4771,96.9581,0.871275,0,0,0,0,261.824,128.236,22.9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,35,10917.2,8259.97,6084,3,5,221.961,170.773,0,0,0,0,0,0,2.25,0,0,82.6533,101.945,0.81076,0,0,0,0,177.893,271.105,54.9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,36,10824,8206.91,6068,3,5,113.861,41.5986,39.2902,12.2806,173.172,162.659,145.017,170.46,4.75,2.25,2.5,3.14631,3.15598,0.996935,12.2574,12.3343,113.132,134.497,7.87207,7.10352,0,268.751,302.146,113.132,134.497,2,1,0,0,0,0,0,0,0,0
51,36,10824,8206.91,6068,3,5,113.861,231.68,0,0,0,0,0,0,2.25,0,0,145.985,193.237,0.755471,0,0,0,0,421.877,264.336,19.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,37,10815.7,8249.98,6069.28,3,5,136.223,136.319,0,0,0,0,0,0,1.25,0,0,79.2623,86.4696,0.916649,0,0,0,0,174.336,177.023,11.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,37,10815.7,8249.98,6069.28,3,5,136.223,152.76,0,0,0,0,0,0,2.5,0,0,85.6376,102.91,0.832157,0,0,0,0,55.0322,287.808,42.7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,40,10703.3,8165.89,6099.57,3,6,49.1713,59.8846,0,0,0,0,0,0,0.25,0,0,18.3922,19.0418,0.965882,0,0,0,0,35.2637,32.1274,14.4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,40,10703.3,8165.89,6099.57,3,6,49.1713,110.615,0,0,0,0,0,0,0.75,0,0,62.8151,69.7724,0.900286,0,0,0,0,182.4,183.36,31.4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,42,10630.5,8189.7,6058.48,3,6,106.882,45.1363,129.166,104.691,150.307,151.499,60.9871,90.6176,5.25,2.125,2.25,4.59587,4.62928,0.992784,0.81157,0.81157,105.73,136.581,4.73633,3.39209,4.35205,192.382,212.997,105.73,136.581,3,1,0,28,0,0,0,0,0,0
57,42,10630.5,8189.7,6058.48,3,6,106.882,48.3546,46.3054,45.2034,162.149,160.539,136.886,138.758,4,3.75,3.375,7.56408,7.84749,0.963885,1.76486,1.76622,5.64387,5.68657,18.5605,9.85596,1.32812,371.942,410.258,469.544,508.433,4,4,0,28,0,0,0,0,0,0
58,43,9365.31,9526.08,5752.53,2,6,1964.02,1116.46,60.5791,124.777,164.997,77.622,104.73,134.667,0.25,3.5,0.875,22.9848,24.6344,0.933038,3544.21,8153.38,13.9548,14.5405,43.8398,26.2402,6.47998,22177.7,29407,179.514,198.515,174,5,1,0,1,0,22.2566,9,22.2566,24.6344
59,43,9365.31,9526.08,5752.53,2,6,1964.02,1148.78,52.8119,58.7195,166.337,167.103,119.31,109.665,0.25,0.25,0.25,53.4485,56.9513,0.938495,54.7262,58.1696,11.5605,11.9846,38.4639,131.92,6.08398,523.908,553.11,11.5605,11.9846,7,1,1,0,1,1,2.66308,6,2.66308,56.9513
60,44,10606.5,8238.02,6066.02,3,6,152.451,81.5825,49.4302,30.709,135.095,165.175,165.311,163.433,1.5,1.5,1.125,21.77,22.4188,0.971058,73.6658,81.0731,71.1062,74.9332,41.2168,46.0166,7.27979,73.6658,81.0731,71.1062,74.9332,1,1,0,0,0,0,0,0,0,0
61,44,10606.5,8238.02,6066.02,3,6,152.451,139.647,0,0,0,0,0,0,1.25,0,0,74.0813,80.4833,0.920456,0,0,0,0,210.496,62.0156,37.9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,46,10836,8165.57,6090.26,3,6,113.309,112.055,0,0,0,0,0,0,1.5,0,0,61.147,64.0281,0.955003,0,0,0,0,66.0479,57.085,45.7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,46,10836,8165.57,6090.26,3,6,113.309,104.711,0,0,0,0,0,0,1.25,0,0,49.8925,56.6842,0.880183,0,0,0,0,96,47.71,29.7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,50,10831.9,8214.02,6068,3,6,124.313,53.9329,0.0535528,18.6466,163.989,168.684,164.03,171.627,2.25,2.5,3,12.2574,12.3343,0.993765,117.128,127.098,139.366,162.714,20.0957,33.9844,0,117.128,127.098,139.366,162.714,1,1,0,0,0,0,0,0,0,0
65,50,10831.9,8214.02,6068,3,6,124.313,176.096,0,0,0,0,0,0,2.5,0,0,113.132,134.497,0.841149,0,0,0,0,285.12,328,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,56,10625.8,8193.09,6054.13,3,7,112.815,45.9479,78.3164,61.3859,161.92,164.454,119.749,118.642,2.125,2.25,2,0.81157,0.81157,1,11.0656,11.951,103.647,110.206,1.79199,0.704102,0.383789,98.989,113.93,103.647,110.206,2,1,0,0,0,0,0,0,0,0
67,56,10625.8,8193.09,6054.13,3,7,112.815,181.717,0,0,0,0,0,0,2.25,0,0,105.73,136.581,0.774122,0,0,0,0,197.184,263.772,21.7754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,57,10612,8199.55,6058.42,3,7,127.851,50.1208,26.4272,12.4929,168.066,168.1,164.04,174.521,3.75,1.75,2.25,1.76486,1.76622,0.99923,5.5339,5.53441,9.08636,10.0108,3.96777,2.43262,1.6001,192.115,203.88,192.683,220.157,2,2,0,1,0,0,0,0,0,0
69,57,10612,8199.55,6058.42,3,7,127.851,54.0411,131.267,48.8911,154.801,154.35,73.1166,156.713,3.375,3,2,5.64387,5.68657,0.992491,13.4817,13.6251,111.531,126.207,4.67188,11.9678,1.6958,365.851,390.165,111.531,126.207,3,1,0,1,0,0,0,0,0,0
70,58,9321.47,9552.32,5759.01,2,7,2011.94,1131,108.454,131.6,145.869,161.027,98.1569,63.7649,0.875,0.75,0.25,13.9548,14.5405,0.959718,106.139,110.955,10.8942,11.9914,6.78418,26.6875,8,260.805,282.938,10.8942,11.9914,4,1,1,1,1,5,6.36836,13,6.36836,14.5405
71,58,9321.47,9552.32,5759.01,2,7,2011.94,9269.84,74.508,11.8257,154.761,101.87,129.566,90.0763,3.5,4,2,3544.21,8153.38,0.434692,120.263,153.064,211.872,267.74,4596.9,6499.92,2382.69,15457,17643.1,3508.63,4031.36,142,32,0,1,0,0,0,0,0,0
72,59,9332,9658,5752,2,7,2081.13,1206.95,20.8193,11.4054,163.849,151.759,173.884,162.791,0.25,1.25,0.25,54.7262,58.1696,0.940805,0.876631,0.963248,62.2779,67.3466,54,112,12,294.036,309.807,238.301,253.443,4,3,1,0,0,1,53.9466,30,53.9466,58.1696
73,59,9332,9658,5752,5,7,2081.13,1160.76,0,0,0,0,0,0,0.25,0,0,11.5605,11.9846,0.964613,0,0,0,0,31.0078,2.99219,1.06982,0,0,0,0,0,0,1,0,0,0,11.9846,21,11.9846,11.9846
74,60,10565.3,8284.03,6073.3,3,7,213.664,162.656,0,0,0,0,0,0,1.5,0,0,73.6658,81.0731,0.908634,0,0,0,0,167.296,116.055,7.97998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,60,10565.3,8284.03,6073.3,3,7,213.664,156.516,0,0,0,0,0,0,1.125,0,0,71.1062,74.9332,0.948928,0,0,0,0,88.3193,187.968,24.7041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,64,10852,8248,6068,3,7,160.659,181.031,0,0,0,0,0,0,2.5,0,0,117.128,127.098,0.921556,0,0,0,0,247.04,276.93,10.7881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,64,10852,8248,6068,3,7,160.659,216.646,0,0,0,0,0,0,3,0,0,139.366,162.714,0.856509,0,0,0,0,226.817,457.984,52.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,66,10624,8193.79,6053.74,3,8,114.76,57.8989,95.7511,39.4142,125.053,152.153,132.899,157.557,2.25,1.75,1.25,11.0656,11.951,0.92591,43.9636,56.3387,43.9599,45.6402,18.1123,6.40039,9.66406,43.9636,56.3387,43.9599,45.6402,1,1,0,0,0,0,0,0,0,0
79,66,10624,8193.79,6053.74,3,8,114.76,156.154,0,0,0,0,0,0,2,0,0,103.647,110.206,0.940478,0,0,0,0,30.3721,208.192,56.8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,68,10608,8201.98,6060.02,3,8,132.439,55.6552,97.0538,75.7023,124.391,137.973,138.27,146.2,1.75,1.5,1.625,5.5339,5.53441,0.999909,108.743,112.884,77.8387,85.4612,13.6963,8.12793,1.98389,108.743,112.884,77.8387,85.4612,1,1,0,0,0,0,0,0,0,0
81,68,10608,8201.98,6060.02,3,8,132.439,60.1316,8.21946,21.2027,166.189,164.174,166.443,158.061,2.25,1.75,2,9.08636,10.0108,0.907655,87.4224,98.3825,96.1737,111.764,19.3281,14.6553,7.82373,87.4224,98.3825,96.1737,111.764,1,1,0,0,0,0,0,0,0,0
82,69,10607.3,8211.52,6056.72,3,8,137.449,67.6663,72.5121,32.5505,155.093,165.461,125.254,159.905,3,1.5,2.5,13.4817,13.6251,0.989476,9.80446,10.043,149.323,161.101,23.4883,21.7607,4.01611,212.851,225.481,149.323,161.101,2,1,0,1,0,0,0,0,0,0
83,69,10607.3,8211.52,6056.72,3,8,137.449,180.248,0,0,0,0,0,0,2,0,0,111.531,126.207,0.883715,0,0,0,0,56.6318,289.473,32.9419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,70,9315.01,9579.01,5767.01,2,8,2033.99,1143,0,0,0,0,0,0,0.25,0,0,10.8942,11.9914,0.908501,0,0,0,0,22.0166,4.99219,5.55176,0,0,0,0,0,0,1,0,0,0,2.16628,13,9.82509,11.9914
85,70,9315.01,9579.01,5767.01,2,8,2033.99,1241.96,89.4265,26.2595,161.053,174.937,109.052,158.804,0.75,0.25,0.25,106.139,110.955,0.956599,133.245,145.756,55.1259,59.4814,120.297,201.992,30.2681,232.785,258.257,55.1259,59.4814,3,1,5,0,3,6,13.3507,26.8,20.0935,22.191
