,region_name_r316,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cell name,formatted name,Soma_x,Soma_y,Soma_z,Registered_soma_region,Manually_corrected_soma_region,Cortical_layer,Transgenic_line,Brain_id,Subclass_or_type
1019,CP,5569,12.5664,0.2141332530997393,-0.3686459109771806,-0.3496396693533225,-0.3367093961844637,-0.23414069095038878,-1.1193844350028934,-0.5085198599435223,1.99964,-0.8039174257302321,34208.1,-0.04320698567937117,-0.5163780844312262,-0.6465720887886899,-0.7072995400415167,-0.6274715081650913,-0.7314652177294403,-0.6421164894804854,-0.4366894842049926,-0.31220322674291434,-0.6903988886769931,18457_00007,18457_3541-X14011-Y10702,4759.35,3835.925,4098.75,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe
1020,RSPv,17621,12.5664,1.182114333866852,1.5344237939428669,1.5248394756412964,1.512777550876638,0.5481211926912992,0.9075004332433754,1.445639144629347,1.99989,1.315502319763893,108963.0,0.31413867720070354,0.6843023973332806,0.8668160007728951,1.5039048622774196,0.9356950436290463,0.4780503009373365,0.6940716029143846,0.6329147582770048,0.6633382932916816,0.9975122386329761,18868_5369_x19532_y5532,18868_5369-X19532-Y5532,7062.35,1379.1,5353.15,RSPv,RSPv,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET
1021,VPM,4317,12.5664,-0.2013984925057265,-0.6878597594523956,-0.69545972732353,-0.7042886598713313,-1.1061924852001686,-0.8720618332232865,-1.3251451127231295,1.99954,-1.0362389804834453,26757.0,-0.4553855815237212,-1.3154136789246467,-1.4520645384533317,-0.7453454416885146,-0.582038670710393,-0.5065543337248876,-0.6672224746895271,-0.831800543012323,-0.7296432726235998,-0.45399242220730324,18457_00049,18457_5613-X25634-Y11175,7227.074999999999,3829.775,4051.8,PO,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core
1022,VPM,4575,12.5664,-0.10597426553340937,-0.2440789689251934,-0.24471387516059687,-0.2513361515497281,-1.57165587871019,-0.449806798315257,-0.6818740899302743,1.99956,-1.1326520363731851,28375.2,-0.07145250625824029,-0.9051803770219652,-0.7853250717920425,-0.10485918995934165,-0.00906126107676328,-0.7989642333669665,0.1700390200428042,-0.2883769497990003,-0.2882264010319186,0.14612940209207384,18454_01104,18454_6173-X24370-Y10012,7443.025,3967.225,3591.5,VPM,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
1023,ADUv,17488,12.5664,2.098035070129626,0.7746719247184009,0.8134224864388769,0.8549535692937088,1.6749903695759931,0.832645448787526,0.6376816033490773,1.99989,1.4085908530086284,108694.0,0.49742784299272336,1.467210082228125,1.6394608390583716,2.439226076654534,0.9487070182485258,0.7922001432782549,0.6564475800280696,0.7089759273719938,1.0651964248828514,0.8753728346392483,182724_5793_x8695_y5510,182724_5793-X8695-Y5510,7036.25,3491.724999999999,1352.0,SSs,ADUv,5,Fezf2-CreER;Ai166-405426,182724,CTX_ET
1024,VPM,5837,12.5664,-0.12165915892533985,-0.8360307639257735,-0.8270099592646472,-0.818592528617155,-0.4077735126399152,-0.31241477704428444,-0.4189090421945401,1.99966,-0.38804252801458317,36195.3,-0.26184635894127817,-0.42068725768926285,-0.6292125416028937,-0.8206287793720947,-0.6625080625292781,0.6338009922312057,-0.6059219666039948,-0.6029592354034127,-0.7166712467888924,-0.5495270630189053,18457_00098,18457_5272-X12949-Y13418,6868.300000000001,4578.9,3648.525,VPL,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core
1025,VPM,4619,12.5664,1.0713824277022148,-0.33262731437932913,-0.27132557637200905,-0.21884900291022327,-0.9351796914520114,-1.2661084205890403,-1.0270618267544922,1.99957,-0.6636958786366502,28682.5,-0.00411005797243859,-1.099184329667427,-0.99004063226693,-0.916764650054502,-0.5866530081892152,-0.4277492329680758,-0.8112972939278821,-0.7625171225651546,-1.2427117100668323,-0.21556236350716151,18455_00201,18455_5338-X26488-Y13006,6693.825,4032.8,3792.025,VPM,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core
1026,CP,7783,12.5664,-0.7959753965773266,-1.0971749419306647,-1.110508035000603,-1.1116511452868976,0.4433715074556965,0.4030143606132978,0.12543801622118222,1.99974,-0.580043444084692,48238.8,-0.10912314962294392,0.4643720653846735,1.0718873486738156,0.19458157677217916,-0.058481729616548406,0.5327157374978058,-0.005777168683772131,-0.06360061811881668,0.3111465192803723,-0.26972488420839913,18455_00004,18455_3612-X15033-Y10207,4932.5,2855.4,4407.725,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe
1027,VPM,7060,12.5664,1.2327850467796044,-0.4910692314907813,-0.41475411337937945,-0.33764509697752165,-0.10755320392571725,-0.4756321818208504,0.2543311036064427,1.99972,-0.3580536434823447,43850.7,0.33693743596681114,-0.12782929786510527,-0.3918807344044977,-0.1387332130649321,0.0187538862969847,-0.47416357232480205,-0.13145630531394778,0.003196860913333514,-0.07200334647119043,-0.048133221619045014,18455_00256,18455_5969-X26446-Y12615,7436.750000000001,3979.1,3801.375,VPM,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,TH_core
1028,CP,5289,12.5664,-0.6383608693564873,-0.34848771036406795,-0.3441087563475781,-0.3451979014761256,0.0894993194100112,-0.846334551839272,-0.10287834990318315,1.99962,-0.37162920493264956,32768.7,-0.50045572726166,-0.15583401603404629,-0.0006099908353001602,-0.18266013855167157,-0.6984265557767425,-0.9149814537836873,-0.3521825845681548,-0.30640214277752703,-0.2789926347677919,-0.6147980506886115,18464_00016,18464_3690-X11378-Y11250,5098.95,3218.875,4625.2,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_GPe
1029,SSs,5670,12.5664,-0.7959753965773266,-1.0971749419306647,-1.110508035000603,-1.1116511452868976,0.4433715074556965,0.4030143606132978,0.12543801622118222,1.99965,-0.580043444084692,35095.3,-0.10912314962294392,0.4643720653846735,1.0718873486738156,0.19458157677217916,-0.058481729616548406,0.5327157374978058,-0.005777168683772131,-0.06360061811881668,0.3111465192803723,-0.26972488420839913,17781_6287_x8230_y11645,17781_6287-X8230-Y11645,7787.674999999997,2223.7,1807.5,AUDd,SSs,6,Gnb4-IRES2-CreERT2;Ai82;Ai140_339951-17781,17781,Car3
1030,VPM,3657,12.5664,0.21647588885313232,-0.7383129521441928,-0.7217209343594277,-0.7071843068268301,0.13980526775463348,-1.1140092562580604,-0.4068222689317607,1.99945,-0.84676208074879,22686.8,-0.7450344681937148,-0.2058824686027716,-0.3091529598403658,-0.6486549145994464,-0.6399485021898852,-0.7576199905257409,-0.6096657958268052,-0.58509300212161,-0.36463854765292697,-0.826483438527368,18458_00122,18458_5674-X13954-Y12053,7195.475,3828.05,3594.125,VPM,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core
1031,SSp-m,10174,12.5664,-0.6979605135216401,0.10245836998932836,0.07498201325053319,0.047878849857070784,0.18717553429120096,0.7519421472296466,0.6738321273364887,1.9998,0.4595635596550153,62951.3,0.2072369353119457,0.6823851938758452,0.33403564144974185,0.6684943180146165,0.01787163577452551,0.05360038288893089,-0.12613167863501756,0.25618655176583044,-0.08650673310587476,-0.047896392388066256,18868_3389_x28317_y9872,18868_3389-X28317-Y9872,4326.875,2949.4,2600.75,SSp-m,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET
1032,VPM,3908,12.5664,-0.7725031831946064,-0.27365227093665934,-0.29385832979329257,-0.3101460232869123,-0.7397889394949544,-0.7718137277350502,-0.6166204957943827,1.99949,-0.4340189384410888,24116.9,-1.288334538694175,-0.9131201446593956,-0.6538122600797213,-0.5555363355709414,0.04880494091733716,-0.5206688600305204,0.13406393063497501,-0.028057020773819007,-0.3580570898103669,0.2689044735850467,17545_00078,17545_5412-X21756-Y16438,7153.325,3682.225,3270.600000000001,RT,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321244-17545,17545,TH_core
1033,LP,4759,12.5664,-0.10597426553340937,-0.2440789689251934,-0.24471387516059687,-0.2513361515497281,-1.57165587871019,-0.449806798315257,-0.6818740899302743,1.99958,-1.1326520363731851,29443.2,-0.07145250625824029,-0.9051803770219652,-0.7853250717920425,-0.10485918995934165,-0.00906126107676328,-0.7989642333669665,0.1700390200428042,-0.2883769497990003,-0.2882264010319186,0.14612940209207384,18458_00083,18458_6286-X12768-Y10029,7773.15,3077.675,3200.674999999999,fiber tracts,LP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix
1034,SSp-m,16295,12.5664,0.07520807454621403,0.8102824509222674,0.7974012636072914,0.7766323018891087,1.1891456193704077,1.1017497872489042,0.5163675046147115,1.99988,1.7881428956274257,100835.0,0.3113919491055137,0.7408013979373278,0.6037728964631587,1.1062769761171618,0.017010057317763873,0.03079020823273458,-0.0638409548492492,0.02957287606476184,-0.05569180875343086,-0.1254962880718412,18868_3207_x27726_y9448,18868_3207-X27726-Y9448,4031.5,2763.975,2807.475,MOp,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396476-18868,18868,CTX_ET
1035,CP,8289,12.5664,-0.7136781041274903,-0.2257147957897781,-0.2587417820732375,-0.28763598178386157,0.49850403537206384,0.43777010287385243,-0.018887332742388664,1.99976,0.4386782265918233,51209.5,-0.8166004687138868,0.24029531910628116,0.7725014842534527,-0.23967568128979666,0.02207544057175602,0.2806989582038784,-0.05770766940563726,-0.10560048904075985,-0.03750636900412062,-0.39746465066756625,17302_00016,17302_3104-X20212-Y16377,4940.725,3787.775,2558.65,fiber tracts,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321237-17302,17302,CP_GPe
1036,MOp,6201,12.5664,-0.1358754689164624,-0.5346502341700708,-0.5426940637858235,-0.5447590932545988,0.8977133966787967,0.22863579571295495,-0.38071139089078226,1.99968,0.0467416011863501,38670.8,-0.04195356209193285,0.2898028903998093,0.2915910241539173,-0.06038005796173049,0.04193807543557068,1.0835197584956693,-0.10324715730985638,-0.1491659038179394,0.09231230366583304,-0.2849312268259094,15257_4397_x16794_y21812,15257_4397-X16794-Y21812,5693.475,1453.55,4717.075,MOp,MOp,6,Sst-Cre;Ai139_207186_15257-15257,15257,
1037,VPM,3090,12.5664,-0.39002951710148953,-1.152877311945656,-1.146861750549476,-1.137951277552131,-1.287617822633714,-0.3451951922109679,0.007628968858834599,1.99935,-1.0211129247244388,19218.9,-0.3784561366096751,-0.495035340374819,-0.6755204345045136,-0.3552132566847036,-0.5800140548287575,-0.40765403089378044,-0.8546747934960748,-0.7930593458732232,-0.8474520043049257,-0.8417293202716255,18463_00058,18463_5961-X22024-Y9147,7505.525,3516.25,3542.05,VPM,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core
1038,SUB,3966,12.5664,-0.1447814722444681,-1.024177672095984,-1.0227781937080525,-1.0107821211759254,0.12671722979347422,0.7295217248605139,0.7635537670153784,1.9995,-0.32687140630572536,24405.4,-0.603515712121279,0.5902906631268441,0.056394969799076516,-0.7865566086950788,0.05607657375584004,0.8564885726200352,-0.029371327203591428,-0.17126025587510663,-0.011388395470996468,-0.47513267530819814,17781_7281_x18241_y11406,17781_7281-X18241-Y11406,9224.975,4799.75,2291.2,SUB,SUB,,Gnb4-IRES2-CreERT2;Ai82;Ai140_339951-17781,17781,
1039,VAL,10714,12.5664,0.259779759971172,0.7395114374313351,0.736840466723283,0.7264538511759683,0.37550390916072535,0.29993457826157616,0.5127688702796604,1.99981,0.4830279854071055,65958.5,-0.03617078387552646,-0.041931295956717685,0.028271002058543288,0.12438520270516525,0.06515481009266443,-0.2474797433965234,0.007117234434044043,-0.1281978648750605,-0.21731612409946996,-0.09411905090893906,17545_00071,17545_5311-X20340-Y20822,6931.575,3821.650000000001,4389.399999999999,PO,VAL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321244-17545,17545,TH_core
1040,SSp-m,12025,12.5664,-0.07617843091594512,0.7566033409736587,0.7381524257955647,0.7258890803648133,0.2561211964311774,0.5190211412772131,0.9473847738943095,1.99983,0.6590206744707903,74679.7,0.27999593140146173,0.6443326053384393,0.3325641622397624,1.658924468230917,0.8982723719328347,1.2630386502472264,0.905501958382076,1.3807605214774812,1.023666216927245,0.9598983632111315,18869_3395_x6415_y6741,18869_3395-X6415-Y6741,4378.55,3700.7,2284.875,SSp-m,SSp-m,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,CTX_ET
1041,VPMpc,8952,12.5664,0.8625917763656572,0.2597737822402518,0.290268751205796,0.3074379422773464,-0.140359422918759,0.24409709883259834,-0.39730697489442696,1.99978,0.31069502507059826,55674.2,-0.08711618100907638,-0.3469785849362453,0.11483562524335773,0.0506051210778002,-0.5982231321962215,-0.6927529981927818,-0.5384172197896915,-0.6673860188006695,-0.677476258003334,-0.5569168244256012,18463_00041,18463_5967-X12526-Y9894,7306.375,4398.125,4370.35,VPM,VPMpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core
1042,VISp,29776,12.5664,-0.48878507180175934,3.4656365388956036,3.4362106224581677,3.3739079661387,1.597105551288096,1.0568885045686434,0.9318912524158558,1.99993,3.216234756759298,184759.0,1.4035871752363365,1.3911582748427067,1.6596975342731841,1.9894056106024796,0.9636470006034158,-0.1802502855162509,1.0155129401600438,0.9196236702183472,0.8666105320010817,1.322654643761256,18869_6854_x10735_y2978,18869_6854-X10735-Y2978,8651.2,925.8,4250.700000000002,VISpm,VISp,5,Pvalb-T2A-CreERT2;Ai166_396477-18869,18869,
1043,CP,5894,12.5664,-0.7735797987748891,-0.3941720225851541,-0.43065563191604866,-0.4610428287454726,0.47963741384506686,-0.2500627036042209,-0.8889428137044344,1.99966,-0.5739119265986036,36550.0,-1.1155928087876845,-0.04968170383082008,-0.08407823512627091,0.2583513842051262,0.0585054791474671,0.1765447993617769,0.022866359505786363,0.47300548652250457,0.39503200354503526,-0.24574389692427454,18454_00029,18454_3404-X10174-Y9993,3966.225,3880.975,3144.375,MOp,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,CP_GPe
1044,MOp,8943,12.5664,-1.1475820952372258,0.22869524368152908,0.18584351249269193,0.14290010297592975,1.2378248913988525,0.056151828035600745,0.7167315016294693,1.99978,0.5760946780289232,54869.6,-0.06579882426230782,0.7634558047445928,1.146787799865226,0.916958829115732,-0.0012730862951392055,0.11029630160762752,0.03795854063140788,0.19369133784126677,0.33542982925119724,-0.12937720543565406,17781_00003,17781_2886-X14249-Y36315,3886.35,14249.0,36315.0,MOp,MOp,6,Gnb4-IRES2-CreERT2;Ai82;Ai140_339951-17781,17781,Car3
1045,CP,4778,12.5664,-1.1267077153750769,-1.0887572991272716,-1.1254164867066472,-1.1574636304582098,-1.0645392850221933,0.14394198598044175,-1.0069969006673554,1.99958,-1.0828421218284607,29449.6,-1.4194450264379046,-0.3637387200860953,-0.2386813423019123,-0.6658130047482534,-0.6441899114483344,-0.5113647343523022,-0.3691331157065481,-0.36985948118226275,0.07956245240702255,-0.689897045914431,17545_00146,17545_3521-X23923-Y36782,5035.275,3704.675,3181.8,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321244-17545,17545,CP_GPe
1046,RSPv,11312,12.5664,0.25641134881767624,1.8429398343538859,1.8329008726940583,1.80395997976695,-0.09663137844264168,0.40188823000934226,-0.1050819618890749,1.99982,0.7446169244624301,69785.9,0.3784240171165589,-0.06622343379022988,-0.2688543782616811,1.1290806061224588,-0.06589354814680434,-0.7429192308862432,0.030671325216361695,0.2397540931169798,0.09045568777073638,0.21556720542668878,18867_7172_x22280_y4802,18867_7172-X22280-Y4802,8676.95,951.625,5082.8,RSPv,RSPv,5,Pvalb-T2A-CreERT2;Ai166_394528-18867,18867,
1047,LGd,6357,12.5664,-0.6708447538926853,-0.45443606366320594,-0.4665525558755214,-0.47330505601818007,0.5002184493444765,-0.5576312489012485,0.29797749979731813,1.99969,-0.4002039566105775,39427.5,0.07112007782671666,0.25807255737514534,-0.21872639782332198,0.10193435769350437,-0.045370030459030486,-0.29561223951493215,-0.13574584877408535,-0.020642178394128234,0.09401726817976855,-0.15196317122223263,18458_00241,18458_5690-X29763-Y10470,7283.875,3144.575,3031.025,fiber tracts,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core
1048,CP,7022,12.5664,-0.338923173625234,-1.1115886351532192,-1.1129634094979242,-1.1026684176735417,0.11265500130446165,0.4199747867783158,0.5283547433663703,1.99972,-0.3896710788104081,43283.6,-0.6473498302163824,0.32240869159855906,0.9991771495559593,-0.7082334403163362,-0.09347153810352958,0.9125806929201158,-0.06591112128683448,-0.07625569239551383,0.4198519260953535,-0.4507025640971745,17545_00052,17545_2830-X19566-Y19041,4066.3,4705.3,4236.624999999999,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321244-17545,17545,CP_GPe
1049,CP,9312,12.5664,-1.1475820952372258,0.22869524368152908,0.18584351249269193,0.14290010297592975,1.2378248913988525,0.056151828035600745,0.7167315016294693,1.99979,0.5760946780289232,57404.9,-0.06579882426230782,0.7634558047445928,1.146787799865226,0.916958829115732,-0.0012730862951392055,0.11029630160762752,0.03795854063140788,0.19369133784126677,0.33542982925119724,-0.12937720543565406,17302_00056,17302_3041-X22691-Y20861,5177.625,2803.8,3577.65,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321237-17302,17302,CP_GPe
1050,MOp,11657,12.5664,1.673190599754714,-0.012848303202277197,0.0672586921425394,0.1561119110023083,0.6586958515178756,0.24671111161383083,1.281150669035193,1.99983,0.7320728101692243,72334.6,0.2888376491398779,0.6446959297623858,0.21975281271604893,-0.363931945819088,0.8699734566698729,0.40629205358255277,0.5664193388983856,0.8567896211507664,1.1395342351293758,0.5046448578426087,18453_4221_x16935_y5165,18453_4221-X16935-Y5165,5495.475,993.4,4715.45,MOp,MOp,2/3,Cux2-CreERT2;Ai166_374712-18453,18453,CTX_IT
1051,TEa,5646,3.14159,1.0915290951813947,-0.2792779489025899,-0.2661620119065035,-0.23774403260254962,0.15921344240115146,0.2868992588568061,1.1615758589229863,3.38126,-0.28345014934621554,58843.8,0.024877079192131796,0.5739605645126822,0.10203036276825289,-0.09201958011596396,0.8473910427905128,0.7921398763000072,2.1559315279247815,0.9984530387687875,1.2873847872689745,0.34743830371906836,18864_6581_x10729_y2199,18864_6581-X10729-Y2199,8646.725,3318.775,1038.35,AUDv,TEa,5,Cux2-CreERT2;Ai166_382148-18864,18864,
1052,MOs,16807,12.5664,1.182114333866852,1.5344237939428669,1.5248394756412964,1.512777550876638,0.5481211926912992,0.9075004332433754,1.445639144629347,1.99988,1.315502319763893,104507.0,0.31413867720070354,0.6843023973332806,0.8668160007728951,1.5039048622774196,0.9356950436290463,0.4780503009373365,0.6940716029143846,0.6329147582770048,0.6633382932916816,0.9975122386329761,182724_2526_x7529_y21792,182724_2526-X7529-Y21792,3096.9,3066.275,3259.975000000001,MOs,MOs,5,Fezf2-CreER;Ai166-405426,182724,CTX_ET
1053,VPM,4671,12.5664,-0.020905425645390798,-0.7140118081665663,-0.7023834237414835,-0.6927864800970257,-0.18968492816692267,-1.0838428538726095,-0.9457862547151253,1.99957,-0.7276043900709452,28919.3,-0.7087025801026067,-0.6854789189336409,-0.8564619912514301,-0.9817829243815938,-0.5827097337476101,-0.4133048819269415,-0.732467150685378,-0.7112588950965127,-0.7652134752496562,-0.5333281869376615,18458_00542,18458_5303-X27729-Y13204,6891.95,4070.7,3645.15,VPM,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core
1054,VPM,7963,12.5664,-0.5673381345112789,-0.2742734203948053,-0.2878604742739389,-0.30668876440784615,-0.20506523845707833,-0.09272243342789904,0.7202583069358767,1.99975,0.1225817398798524,49476.2,0.2366333349626994,-0.28001707253075464,-0.33760361447468684,-0.2198210398438012,-0.5607589086091606,-0.5101111812047482,-0.605063223167436,-0.7896302087313929,-0.6369832182349694,-0.812279767611219,18454_01074,18454_5881-X12472-Y12838,7303.6,4672.125,4126.075,VPL,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373367-18454,18454,TH_core
1055,PAR,10126,12.5664,0.20310292773323127,0.5116366257333368,0.5156614045550648,0.527184521465836,0.1120902531723728,0.605148672640715,0.023449004578923103,1.9998,0.44285548312292194,62835.5,-0.5547988270489598,0.25606400964163295,0.03910154149043033,0.5483622080567601,0.9492658911804497,0.9490948113955913,0.6426158631446875,0.7602592537401183,0.8072034895543321,1.1255166130942214,191803_8254_x7045_y21580,191803_8254-X7045-Y21580,9896.675,3300.25,2974.375,PAR,PAR,,Cux2-CreERT2;Ai166_423019-191803,191803,
1056,CP,6263,12.5664,-1.0760868457762265,-0.43829402949421475,-0.47114728553158514,-0.5064379578597277,-0.15868126419405174,-0.8749129261316676,-0.8716320178012943,1.99968,-0.654632020125776,38609.3,-0.4069259733163181,-0.16494073245686433,0.18196222400468792,0.010954047709759133,-0.6940916547638822,-1.1093216391312377,-0.438660031147888,-0.4576177832236905,-0.1010663261965139,-0.5921025919356557,18464_00086,18464_4260-X7903-Y16301,5258.475,4956.5,3375.700000000001,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_SNr
1057,SSs,16701,12.5664,1.1267782867728746,0.7106706455716829,0.7141445324071697,0.7230556539224077,0.7711745183326372,0.9669196620070754,1.3101388127378435,1.99988,1.820087180625415,104015.0,-0.01836923909060092,0.753943683950422,1.0595993147400242,0.39071239398404395,0.9372615499140675,1.4709597252021063,0.7432495335443395,0.8707425176882173,0.562238786516475,0.6689836621371059,191812_5221_x9028_y25900,191812_5221-X9028-Y25900,6125.125,3925.8,1375.950000000001,SSs,SSs,5,Plxnd1-CreER;Ai166-380470,191812,CTX_IT
1058,VM,10325,12.5664,0.07630412901891856,-0.5055001602463196,-0.496642385080019,-0.48305836075523056,0.878382874900441,0.39442940307806157,0.7303143709459995,1.99981,0.30411055205704124,63936.0,-0.2820496427726378,0.4473748456530957,0.13218180469349375,-0.7502991309741517,0.038940833668878676,0.6182992296626328,-0.15682106132768764,0.03476008653661091,-0.10198683947517038,-0.2482814978024416,18457_00136,18457_5393-X22124-Y14960,7028.375,5183.2,5020.5,VM,VM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix
1059,RSPv,15460,12.5664,0.48143895809094267,0.7953066878185172,0.8015095150088157,0.7989263903497922,0.6091442453211148,1.271098574624139,0.8654186170509819,1.99987,1.5929067185885848,95826.7,0.7762985686171918,0.43879772076348783,1.0264061988084106,0.9582542725374426,-0.00015492491238272734,0.02693805255945986,-0.14037868092271366,-0.18164910868600734,0.07393374701785535,-0.015546999619061658,18867_5640_x21236_y5683,18867_5640-X21236-Y5683,6706.075,1200.375,5207.85,RSPv,RSPv,5,Pvalb-T2A-CreERT2;Ai166_394528-18867,18867,CTX_ET
1060,CP,5571,12.5664,-0.27677852985224605,-0.4543192450507598,-0.4549479427091644,-0.4508568521327575,0.07377713480418034,-0.7011771345070852,-0.4990712642899293,1.99964,-0.5859290171648803,34366.2,-0.6027274011579594,-0.14501433784974016,-0.011036413335306031,-0.33330628853823147,-0.07314435310001899,0.03612328792604368,0.11698432712343182,0.25137174621505665,0.362204251769907,-0.06451083482966205,17545_00130,17545_3596-X21856-Y38004,5032.15,4322.875,2771.425,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321244-17545,17545,CP_SNr
1061,LGd,4256,12.5664,0.3089930543854304,-0.4752498848004323,-0.475716159059947,-0.47125082184743616,-1.0883726646751506,-1.0009128385343133,-0.8969066007230635,1.99953,-1.0803665347003468,26061.0,0.4363808955010969,-1.1710384057140282,-0.6769569519443049,-0.10255295605927867,-0.16351348291376594,-0.5113548724831345,-0.07758293669551827,0.20042934656490616,0.6141237083577978,0.10040280753831538,17302_00049,17302_5222-X20503-Y20346,7621.6,2909.775,3616.599999999999,LGd,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321237-17302,17302,TH_core
1062,CP,7424,12.5664,-0.3801984218674631,-0.062344923813470225,-0.07565770200946145,-0.08766040138818654,-0.076357928979459,0.44336294570093826,0.27742311018642296,1.99973,-0.07171244159662216,45991.7,0.17514507982377903,0.1707751406304552,0.47033513081577005,-0.18599483870401465,-0.0672689157339184,-0.20343773145627844,0.059254230084335655,0.09835410936477972,0.26927483059236107,-0.11885270095453045,18465_00041,18465_4134-X10308-Y9775,5518.4,3120.075,3663.85,CP,CP,,Vipr2-IRES2-Cre-neo;Ai166_383128-18465,18465,CP_GPe
1063,SSp-m,13869,12.5664,1.6468932673400296,0.7989644509295355,0.8338967090413452,0.8715712324829517,0.5565551009567619,0.9544821524056756,1.752195177591003,1.99986,1.8313018656975393,86198.6,0.10348385939630711,1.0022964545214905,0.49779965787331243,-0.2050248452273863,0.941345061987289,1.584612288545032,0.8212835391901312,0.563896967849362,0.476280026376497,0.9439965374923739,191812_3915_x8011_y24180,191812_3915-X8011-Y24180,4819.1,3519.25,2040.424999999999,SSp-m,SSp-m,5,Plxnd1-CreER;Ai166-380470,191812,CTX_IT
1064,CP,7332,12.5664,-1.1475820952372258,0.22869524368152908,0.18584351249269193,0.14290010297592975,1.2378248913988525,0.056151828035600745,0.7167315016294693,1.99973,0.5760946780289232,45406.6,-0.06579882426230782,0.7634558047445928,1.146787799865226,0.916958829115732,-0.0012730862951392055,0.11029630160762752,0.03795854063140788,0.19369133784126677,0.33542982925119724,-0.12937720543565406,18455_00007,18455_3579-X12159-Y10717,5036.1,3066.7,3320.900000000001,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373368-18455,18455,CP_GPe
1065,CP,5810,12.5664,-1.0185776301961227,-0.269533936083128,-0.2974130685351243,-0.32978198442154116,0.6040120966707574,0.11469222529349178,-0.10861707884022535,1.99966,-0.02543311122617008,35854.3,0.11424370892119753,0.679797790280452,1.0777485866171301,0.009874133645907102,-0.627239856373606,-0.47059576721253277,-0.513779734948833,-0.5988304664385007,-0.49447652140775566,-0.6814894054499325,17302_00062,17302_3119-X22794-Y23135,5364.775,2630.925,4106.999999999999,CP,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_321237-17302,17302,CP_GPe
1066,CP,7573,12.5664,-0.5718678948786907,0.05360042162814823,0.030617686285867494,-0.0005248803749142005,0.005301322940525666,-0.40784770339836623,-0.5481007331131623,1.99974,-0.1459477693018188,46748.6,-0.068005362498777,-0.3212605526897701,-0.25391644780509653,-0.36985971367048637,-0.6132441407382679,-0.5883716876308481,-0.5232373904882851,-0.43906969650593985,-0.34912874730690047,-0.5541967352701389,18457_00079,18457_4413-X8547-Y15738,5795.0,5525.35,2073.850000000001,EPd,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_SNr
